Land Category	CY	St	County Name	FIPS	Revenue Type	Commodity	Product	 Royalty/Revenue
Fed Onshore	2006	MO	Washington	29221	Royalties	Other Products	Copper Concentrate	" $35,824.07 "
Fed Onshore	2006	MO	Washington	29221	Royalties	Other Products	Lead Concentrate	" $4,207.67 "
Fed Onshore	2006	MS	Adams	28001	Rents	Oil & Gas		" $7,937.50 "
Fed Onshore	2006	MS	Adams	28001	Royalties	Oil (bbl)	Oil	" $99,179.47 "
Fed Onshore	2006	MS	Amite	28005	Rents	Oil & Gas		" $18,796.50 "
Fed Onshore	2006	MS	Chickasaw	28017	Bonus	Oil & Gas		" $433,836.00 "
Fed Onshore	2006	MS	Chickasaw	28017	Other Revenues	Oil & Gas		 $908.00 
Fed Onshore	2006	MS	Chickasaw	28017	Rents	Oil & Gas		" $23,266.00 "
Fed Onshore	2006	MS	Chickasaw	28017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $46,787.70 "
Fed Onshore	2006	MS	Choctaw	28019	Rents	Oil & Gas		" $4,695.00 "
Fed Onshore	2006	MS	Clarke	28023	Royalties	Oil (bbl)	Oil	 $51.37 
Fed Onshore	2006	MS	Copiah	28029	Bonus	Oil & Gas		" $146,120.00 "
Fed Onshore	2006	MS	Copiah	28029	Rents	Oil & Gas		" $11,002.50 "
Fed Onshore	2006	MS	Covington	28031	Rents	Oil & Gas		 $222.00 
Fed Onshore	2006	MS	Covington	28031	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $244.48 
Fed Onshore	2006	MS	Covington	28031	Royalties	Oil & Gas		 $(0.09)
Fed Onshore	2006	MS	Covington	28031	Royalties	Oil (bbl)	Oil	" $2,019.56 "
Fed Onshore	2006	MS	Forrest	28035	Bonus	Oil & Gas		" $16,290.00 "
Fed Onshore	2006	MS	Forrest	28035	Rents	Oil & Gas		" $26,958.50 "
Fed Onshore	2006	MS	Forrest	28035	Royalties	Gas (mcf)	Processed (Residue) Gas	 $(47.07)
Fed Onshore	2006	MS	Forrest	28035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $158,875.17 "
Fed Onshore	2006	MS	Forrest	28035	Royalties	Oil (bbl)	Condensate	" $31,005.15 "
Fed Onshore	2006	MS	Forrest	28035	Royalties	Oil (bbl)	Oil	 $419.10 
Fed Onshore	2006	MS	Franklin	28037	Bonus	Oil & Gas		" $1,500.00 "
Fed Onshore	2006	MS	Franklin	28037	Other Revenues	Oil & Gas		" $(8,556.79)"
Fed Onshore	2006	MS	Franklin	28037	Rents	Oil & Gas		" $52,560.72 "
Fed Onshore	2006	MS	Franklin	28037	Royalties	Oil (bbl)	Oil	" $631,570.37 "
Fed Onshore	2006	MS	George	28039	Rents	Oil & Gas		" $2,400.00 "
Fed Onshore	2006	MS	Greene	28041	Rents	Oil & Gas		 $78.00 
Fed Onshore	2006	MS	Hancock	28045	Rents	Oil & Gas		 $64.50 
Fed Onshore	2006	MS	Hancock	28045	Royalties	Oil (bbl)	Oil	 $119.74 
Fed Onshore	2006	MS	Harrison	28047	Bonus	Oil & Gas		" $19,200.00 "
Fed Onshore	2006	MS	Harrison	28047	Rents	Oil & Gas		" $46,069.50 "
Fed Onshore	2006	MS	Jackson	28059	Bonus	Oil & Gas		" $14,600.00 "
Fed Onshore	2006	MS	Jackson	28059	Rents	Oil & Gas		" $4,118.50 "
Fed Onshore	2006	MS	Jasper	28061	Rents	Oil & Gas		 $18.00 
Fed Onshore	2006	MS	Jasper	28061	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $12,313.54 "
Fed Onshore	2006	MS	Jasper	28061	Royalties	Oil (bbl)	Condensate	 $75.42 
Fed Onshore	2006	MS	Jeffer Davis	28065	Rents	Oil & Gas		 $135.00 
Fed Onshore	2006	MS	Jeffer Davis	28065	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $10,977.22 "
Fed Onshore	2006	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Condensate	 $12.37 
Fed Onshore	2006	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Oil	" $1,419.68 "
Fed Onshore	2006	MS	Jefferson	28063	Bonus	Oil & Gas		" $5,916.00 "
Fed Onshore	2006	MS	Jefferson	28063	Rents	Oil & Gas		" $3,372.78 "
Fed Onshore	2006	MS	Jones	28067	Other Revenues	Oil & Gas		 $(578.00)
Fed Onshore	2006	MS	Jones	28067	Rents	Oil & Gas		" $1,760.50 "
Fed Onshore	2006	MS	Jones	28067	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $10,131.93 "
Fed Onshore	2006	MS	Jones	28067	Royalties	Oil (bbl)	Condensate	" $9,482.53 "
Fed Onshore	2006	MS	Lamar	28073	Rents	Oil & Gas		" $2,385.00 "
Fed Onshore	2006	MS	Lamar	28073	Royalties	Oil (bbl)	Oil	" $27,082.89 "
Fed Onshore	2006	MS	Lawrence	28077	Bonus	Oil & Gas		 $6.00 
Fed Onshore	2006	MS	Lawrence	28077	Rents	Oil & Gas		 $3.00 
Fed Onshore	2006	MS	Lawrence	28077	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $792.43 
Fed Onshore	2006	MS	Lawrence	28077	Royalties	Oil (bbl)	Condensate	 $105.92 
Fed Onshore	2006	MS	Lincoln	28085	Rents	Oil & Gas		" $2,694.00 "
Fed Onshore	2006	MS	Lowndes	28087	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $92,453.72 "
Fed Onshore	2006	MS	Lowndes	28087	Royalties	Oil (bbl)	Condensate	" $3,622.95 "
Fed Onshore	2006	MS	Madison	28089	Other Revenues	Oil & Gas		 $461.00 
Fed Onshore	2006	MS	Monroe	28095	Bonus	Oil & Gas		 $160.00 
Fed Onshore	2006	MS	Monroe	28095	Rents	Oil & Gas		" $2,261.50 "
Fed Onshore	2006	MS	Monroe	28095	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,243.44 "
Fed Onshore	2006	MS	Oktibbeha	28105	Rents	Oil & Gas		 $509.50 
Fed Onshore	2006	MS	Pearl River	28109	Bonus	Oil & Gas		" $3,282.00 "
Fed Onshore	2006	MS	Pearl River	28109	Rents	Oil & Gas		" $1,842.00 "
Fed Onshore	2006	MS	Pearl River	28109	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $(24,075.97)"
Fed Onshore	2006	MS	Pearl River	28109	Royalties	Oil (bbl)	Oil	" $23,719.03 "
Fed Onshore	2006	MS	Perry	28111	Bonus	Oil & Gas		" $92,780.00 "
Fed Onshore	2006	MS	Perry	28111	Other Revenues	Oil & Gas		 $122.00 
Fed Onshore	2006	MS	Perry	28111	Rents	Oil & Gas		" $79,293.00 "
Fed Onshore	2006	MS	Perry	28111	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $6.12 
Fed Onshore	2006	MS	Perry	28111	Royalties	Oil (bbl)	Oil	" $703,444.38 "
Fed Onshore	2006	MS	Scott	28123	Rents	Oil & Gas		" $38,239.00 "
Fed Onshore	2006	MS	Scott	28123	Royalties	Oil (bbl)	Oil	" $76,396.56 "
Fed Onshore	2006	MS	Simpson	28127	Bonus	Oil & Gas		" $9,360.00 "
Fed Onshore	2006	MS	Simpson	28127	Rents	Oil & Gas		" $2,220.00 "
Fed Onshore	2006	MS	Smith	28129	Bonus	Oil & Gas		" $36,377.00 "
Fed Onshore	2006	MS	Smith	28129	Rents	Oil & Gas		" $92,356.50 "
Fed Onshore	2006	MS	Stone	28131	Bonus	Oil & Gas		" $3,114.00 "
Fed Onshore	2006	MS	Stone	28131	Rents	Oil & Gas		" $39,640.50 "
Fed Onshore	2006	MS	Stone	28131	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $109,574.22 "
Fed Onshore	2006	MS	Stone	28131	Royalties	Oil & Gas		 $(143.72)
Fed Onshore	2006	MS	Tate	28137	Rents	Oil & Gas		 $120.00 
Fed Onshore	2006	MS	Tishomingo	28141	Rents	Oil & Gas		" $6,792.00 "
Fed Onshore	2006	MS	Wayne	28153	Bonus	Oil & Gas		" $50,955.50 "
Fed Onshore	2006	MS	Wayne	28153	Rents	Oil & Gas		" $67,085.50 "
Fed Onshore	2006	MS	Wayne	28153	Royalties	Oil (bbl)	Oil	" $362,387.58 "
Fed Onshore	2006	MS	Wilkinson	28157	Bonus	Oil & Gas		" $22,080.00 "
Fed Onshore	2006	MS	Wilkinson	28157	Rents	Oil & Gas		" $19,244.00 "
Fed Onshore	2006	MS	Wilkinson	28157	Royalties	Gas (mcf)	Processed (Residue) Gas	" $4,857.29 "
Fed Onshore	2006	MS	Wilkinson	28157	Royalties	Oil (bbl)	Oil	" $37,051.74 "
Fed Onshore	2006	MS	Winston	28159	Rents	Oil & Gas		" $38,043.00 "
Fed Onshore	2006	MS	Yalobusha	28161	Bonus	Oil & Gas		" $19,500.00 "
Fed Onshore	2006	MS	Yalobusha	28161	Rents	Oil & Gas		" $9,307.50 "
Fed Onshore	2006	MT	Beaverhead	30001	Bonus	Oil & Gas		" $54,380.00 "
Fed Onshore	2006	MT	Beaverhead	30001	Other Revenues	Phosphate		" $12,681.00 "
Fed Onshore	2006	MT	Beaverhead	30001	Rents	Oil & Gas		" $19,081.50 "
Fed Onshore	2006	MT	Big Horn	30003	Bonus	Coal		" $456,320.00 "
Fed Onshore	2006	MT	Big Horn	30003	Other Revenues	Oil & Gas		" $17,924.00 "
Fed Onshore	2006	MT	Big Horn	30003	Rents	Coal		" $54,204.30 "
Fed Onshore	2006	MT	Big Horn	30003	Rents	Oil & Gas		" $45,154.96 "
Fed Onshore	2006	MT	Big Horn	30003	Royalties	Coal (ton)	Coal	" $21,211,759.00 "
Fed Onshore	2006	MT	Big Horn	30003	Royalties	Gas (mcf)	Coal Bed Methane	" $2,730,708.37 "
Fed Onshore	2006	MT	Blaine	30005	Other Revenues	Oil & Gas		" $78,587.11 "
Fed Onshore	2006	MT	Blaine	30005	Rents	Oil & Gas		" $157,046.26 "
Fed Onshore	2006	MT	Blaine	30005	Royalties	Gas (mcf)	Fuel Gas	 $409.98 
Fed Onshore	2006	MT	Blaine	30005	Royalties	Gas (mcf)	Processed (Residue) Gas	" $187,103.55 "
Fed Onshore	2006	MT	Blaine	30005	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,071,278.87 "
Fed Onshore	2006	MT	Blaine	30005	Royalties	Oil (bbl)	Oil	" $216,197.81 "
Fed Onshore	2006	MT	Carbon	30009	Bonus	Oil & Gas		" $3,840.00 "
Fed Onshore	2006	MT	Carbon	30009	Other Revenues	Oil & Gas		" $108,572.25 "
Fed Onshore	2006	MT	Carbon	30009	Rents	Oil & Gas		" $39,159.00 "
Fed Onshore	2006	MT	Carbon	30009	Royalties	Gas (mcf)	Processed (Residue) Gas	" $12,742.09 "
Fed Onshore	2006	MT	Carbon	30009	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $102,181.06 "
Fed Onshore	2006	MT	Carbon	30009	Royalties	NGL (gal)	Gas Plant Products	" $178,732.56 "
Fed Onshore	2006	MT	Carbon	30009	Royalties	Oil (bbl)	Oil	" $1,553,049.27 "
Fed Onshore	2006	MT	Carbon	30009	Royalties	Other Products	Sulfur	" $2,321.49 "
Fed Onshore	2006	MT	Carter	30011	Bonus	Oil & Gas		" $9,270.00 "
Fed Onshore	2006	MT	Carter	30011	Other Revenues	Oil & Gas		" $32,727.00 "
Fed Onshore	2006	MT	Carter	30011	Rents	Oil & Gas		" $473,174.00 "
Fed Onshore	2006	MT	Carter	30011	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,633.51 "
Fed Onshore	2006	MT	Carter	30011	Royalties	Oil (bbl)	Oil	" $3,229.66 "
Fed Onshore	2006	MT	Cascade	30013	Rents	Oil & Gas		" $13,404.65 "
Fed Onshore	2006	MT	Chouteau	30015	Other Revenues	Oil & Gas		" $6,100.57 "
Fed Onshore	2006	MT	Chouteau	30015	Rents	Oil & Gas		" $28,416.15 "
Fed Onshore	2006	MT	Chouteau	30015	Royalties	Gas (mcf)	Fuel Gas	 $177.40 
Fed Onshore	2006	MT	Chouteau	30015	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $203,452.63 "
Fed Onshore	2006	MT	Custer	30017	Rents	Oil & Gas		" $16,739.00 "
Fed Onshore	2006	MT	Custer	30017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $18,972.83 "
Fed Onshore	2006	MT	Daniels	30019	Rents	Oil & Gas		" $12,583.60 "
Fed Onshore	2006	MT	Dawson	30021	Bonus	Oil & Gas		" $4,882.00 "
Fed Onshore	2006	MT	Dawson	30021	Other Revenues	Oil & Gas		 $500.00 
Fed Onshore	2006	MT	Dawson	30021	Rents	Oil & Gas		" $42,716.44 "
Fed Onshore	2006	MT	Dawson	30021	Royalties	Gas (mcf)	Processed (Residue) Gas	 $431.93 
Fed Onshore	2006	MT	Dawson	30021	Royalties	NGL (gal)	Gas Plant Products	 $747.96 
Fed Onshore	2006	MT	Dawson	30021	Royalties	Oil (bbl)	Oil	" $2,335,438.44 "
Fed Onshore	2006	MT	Fallon	30025	Bonus	Oil & Gas		" $76,075.00 "
Fed Onshore	2006	MT	Fallon	30025	Other Revenues	Oil & Gas		" $344,189.99 "
Fed Onshore	2006	MT	Fallon	30025	Rents	Oil & Gas		" $10,966.50 "
Fed Onshore	2006	MT	Fallon	30025	Royalties	Gas (mcf)	Processed (Residue) Gas	" $113,237.71 "
Fed Onshore	2006	MT	Fallon	30025	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $4,244,138.40 "
Fed Onshore	2006	MT	Fallon	30025	Royalties	NGL (gal)	Gas Plant Products	" $158,956.77 "
Fed Onshore	2006	MT	Fallon	30025	Royalties	Oil & Gas		 $(141.85)
Fed Onshore	2006	MT	Fallon	30025	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $970.18 
Fed Onshore	2006	MT	Fallon	30025	Royalties	Oil (bbl)	Oil	" $12,401,504.62 "
Fed Onshore	2006	MT	Fergus	30027	Other Revenues	Oil & Gas		 $239.00 
Fed Onshore	2006	MT	Fergus	30027	Rents	Oil & Gas		" $7,435.00 "
Fed Onshore	2006	MT	Fergus	30027	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $98,304.45 "
Fed Onshore	2006	MT	Flathead	30029	Rents	Oil & Gas		" $1,996.00 "
Fed Onshore	2006	MT	Gallatin	30031	Bonus	Oil & Gas		" $13,416.00 "
Fed Onshore	2006	MT	Gallatin	30031	Rents	Oil & Gas		" $10,062.00 "
Fed Onshore	2006	MT	Garfield	30033	Rents	Oil & Gas		" $17,496.09 "
Fed Onshore	2006	MT	Garfield	30033	Royalties	Oil (bbl)	Oil	" $7,985.89 "
Fed Onshore	2006	MT	Glacier	30035	Other Revenues	Oil & Gas		 $681.98 
Fed Onshore	2006	MT	Glacier	30035	Rents	Oil & Gas		" $2,640.00 "
Fed Onshore	2006	MT	Glacier	30035	Royalties	Gas (mcf)	Processed (Residue) Gas	" $4,697.85 "
Fed Onshore	2006	MT	Glacier	30035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $13,878.48 "
Fed Onshore	2006	MT	Glacier	30035	Royalties	NGL (gal)	Gas Plant Products	" $1,080.22 "
Fed Onshore	2006	MT	Glacier	30035	Royalties	Oil (bbl)	Oil	" $20,387.93 "
Fed Onshore	2006	MT	Golden Vally	30037	Bonus	Oil & Gas		 $800.00 
Fed Onshore	2006	MT	Golden Vally	30037	Rents	Oil & Gas		 $600.00 
Fed Onshore	2006	MT	Hill	30041	Bonus	Oil & Gas		" $18,000.00 "
Fed Onshore	2006	MT	Hill	30041	Other Revenues	Oil & Gas		" $(18,123.00)"
Fed Onshore	2006	MT	Hill	30041	Rents	Oil & Gas		" $123,212.77 "
Fed Onshore	2006	MT	Hill	30041	Royalties	Gas (mcf)	Fuel Gas	 $226.10 
Fed Onshore	2006	MT	Hill	30041	Royalties	Gas (mcf)	Processed (Residue) Gas	 $473.49 
Fed Onshore	2006	MT	Hill	30041	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $371,029.42 "
Fed Onshore	2006	MT	Lew And Clar	30049	Rents	Oil & Gas		" $32,782.35 "
Fed Onshore	2006	MT	Liberty	30051	Other Revenues	Oil & Gas		" $4,063.38 "
Fed Onshore	2006	MT	Liberty	30051	Rents	Oil & Gas		" $7,570.00 "
Fed Onshore	2006	MT	Liberty	30051	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $119,391.32 "
Fed Onshore	2006	MT	Liberty	30051	Royalties	Oil (bbl)	Oil	" $26,618.19 "
Fed Onshore	2006	MT	Mccone	30055	Rents	Oil & Gas		" $3,661.50 "
Fed Onshore	2006	MT	Meagher	30059	Bonus	Oil & Gas		" $2,806.00 "
Fed Onshore	2006	MT	Meagher	30059	Rents	Oil & Gas		" $18,238.50 "
Fed Onshore	2006	MT	Musselshell	30065	Other Revenues	Oil & Gas		 $243.00 
Fed Onshore	2006	MT	Musselshell	30065	Rents	Oil & Gas		" $42,946.27 "
Fed Onshore	2006	MT	Musselshell	30065	Royalties	Oil (bbl)	Oil	" $23,326.48 "
Fed Onshore	2006	MT	Petroleum	30069	Rents	Hardrock		" $2,210.50 "
Fed Onshore	2006	MT	Petroleum	30069	Rents	Oil & Gas		" $101,370.41 "
Fed Onshore	2006	MT	Petroleum	30069	Royalties	Oil (bbl)	Oil	" $8,362.09 "
Fed Onshore	2006	MT	Phillips	30071	Bonus	Oil & Gas		" $69,038.00 "
Fed Onshore	2006	MT	Phillips	30071	Other Revenues	Oil & Gas		" $43,114.84 "
Fed Onshore	2006	MT	Phillips	30071	Other Revenues	Oil (bbl)	Oil	 $(2.50)
Fed Onshore	2006	MT	Phillips	30071	Rents	Oil & Gas		" $570,482.08 "
Fed Onshore	2006	MT	Phillips	30071	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $7,389,566.29 "
Fed Onshore	2006	MT	Pondera	30073	Bonus	Oil & Gas		" $112,007.63 "
Fed Onshore	2006	MT	Pondera	30073	Other Revenues	Oil & Gas		" $4,019.02 "
Fed Onshore	2006	MT	Pondera	30073	Rents	Oil & Gas		" $44,389.73 "
Fed Onshore	2006	MT	Pondera	30073	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $4,082.30 "
Fed Onshore	2006	MT	Powder River	30075	Bonus	Oil & Gas		" $40,046.00 "
Fed Onshore	2006	MT	Powder River	30075	Other Revenues	Oil & Gas		" $1,072.00 "
Fed Onshore	2006	MT	Powder River	30075	Rents	Oil & Gas		" $270,187.62 "
Fed Onshore	2006	MT	Powder River	30075	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $6,419.02 "
Fed Onshore	2006	MT	Powder River	30075	Royalties	Oil (bbl)	Oil	" $280,790.49 "
Fed Onshore	2006	MT	Prairie	30079	Bonus	Oil & Gas		 $80.00 
Fed Onshore	2006	MT	Prairie	30079	Rents	Oil & Gas		" $1,383.57 "
Fed Onshore	2006	MT	Prairie	30079	Royalties	Gas (mcf)	Processed (Residue) Gas	" $5,312.54 "
Fed Onshore	2006	MT	Prairie	30079	Royalties	NGL (gal)	Gas Plant Products	" $9,620.14 "
Fed Onshore	2006	MT	Prairie	30079	Royalties	Oil (bbl)	Oil	" $641,932.55 "
Fed Onshore	2006	MT	Richland	30083	Bonus	Oil & Gas		" $383,420.50 "
Fed Onshore	2006	MT	Richland	30083	Other Revenues	Oil & Gas		" $2,110.00 "
Fed Onshore	2006	MT	Richland	30083	Rents	Coal		" $1,320.00 "
Fed Onshore	2006	MT	Richland	30083	Rents	Oil & Gas		" $67,916.00 "
Fed Onshore	2006	MT	Richland	30083	Royalties	Coal (ton)	Coal	" $5,697.28 "
Fed Onshore	2006	MT	Richland	30083	Royalties	Gas (mcf)	Processed (Residue) Gas	" $56,752.93 "
Fed Onshore	2006	MT	Richland	30083	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $119,777.79 "
Fed Onshore	2006	MT	Richland	30083	Royalties	NGL (gal)	Gas Plant Products	" $2,838.63 "
Fed Onshore	2006	MT	Richland	30083	Royalties	Oil (bbl)	Condensate	" $126,841.06 "
Fed Onshore	2006	MT	Richland	30083	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $18.46 
Fed Onshore	2006	MT	Richland	30083	Royalties	Oil (bbl)	Oil	" $1,858,824.95 "
Fed Onshore	2006	MT	Roosevelt	30085	Bonus	Oil & Gas		" $46,470.00 "
Fed Onshore	2006	MT	Roosevelt	30085	Other Revenues	Oil & Gas		 $62.65 
Fed Onshore	2006	MT	Roosevelt	30085	Rents	Oil & Gas		" $13,338.00 "
Fed Onshore	2006	MT	Roosevelt	30085	Royalties	Gas (mcf)	Processed (Residue) Gas	 $335.02 
Fed Onshore	2006	MT	Roosevelt	30085	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,688.88 "
Fed Onshore	2006	MT	Roosevelt	30085	Royalties	NGL (gal)	Gas Plant Products	 $274.08 
Fed Onshore	2006	MT	Roosevelt	30085	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $26.41 
Fed Onshore	2006	MT	Roosevelt	30085	Royalties	Oil (bbl)	Oil	" $112,271.15 "
Fed Onshore	2006	MT	Rosebud	30087	Other Revenues	Coal		" $742,861.13 "
Fed Onshore	2006	MT	Rosebud	30087	Other Revenues	Oil & Gas		" $16,080.00 "
Fed Onshore	2006	MT	Rosebud	30087	Rents	Coal		" $74,345.84 "
Fed Onshore	2006	MT	Rosebud	30087	Rents	Oil & Gas		" $235,585.24 "
Fed Onshore	2006	MT	Rosebud	30087	Royalties	Coal (ton)	Coal	" $7,449,702.49 "
Fed Onshore	2006	MT	Rosebud	30087	Royalties	Oil (bbl)	Condensate	" $1,501.47 "
Fed Onshore	2006	MT	Rosebud	30087	Royalties	Oil (bbl)	Oil	" $105,565.17 "
Fed Onshore	2006	MT	Sheridan	30091	Bonus	Oil & Gas		" $7,000.00 "
Fed Onshore	2006	MT	Sheridan	30091	Other Revenues	Oil & Gas		 $80.00 
Fed Onshore	2006	MT	Sheridan	30091	Rents	Oil & Gas		" $21,602.40 "
Fed Onshore	2006	MT	Sheridan	30091	Royalties	Gas (mcf)	Processed (Residue) Gas	 $3.12 
Fed Onshore	2006	MT	Sheridan	30091	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $7,226.22 "
Fed Onshore	2006	MT	Sheridan	30091	Royalties	NGL (gal)	Gas Plant Products	 $2.43 
Fed Onshore	2006	MT	Sheridan	30091	Royalties	Oil & Gas		 $(0.07)
Fed Onshore	2006	MT	Sheridan	30091	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $0.44 
Fed Onshore	2006	MT	Sheridan	30091	Royalties	Oil (bbl)	Oil	" $234,976.41 "
Fed Onshore	2006	MT	Stillwater	30095	Bonus	Oil & Gas		" $4,464.00 "
Fed Onshore	2006	MT	Stillwater	30095	Rents	Oil & Gas		" $36,516.00 "
Fed Onshore	2006	MT	Stillwater	30095	Royalties	Oil (bbl)	Oil	 $293.39 
Fed Onshore	2006	MT	Sweet Grass	30097	Rents	Oil & Gas		" $5,719.00 "
Fed Onshore	2006	MT	Teton	30099	Bonus	Oil & Gas		" $23,549.37 "
Fed Onshore	2006	MT	Teton	30099	Other Revenues	Oil & Gas		 $281.00 
Fed Onshore	2006	MT	Teton	30099	Rents	Oil & Gas		" $6,917.77 "
Fed Onshore	2006	MT	Toole	30101	Other Revenues	Oil & Gas		" $9,380.44 "
Fed Onshore	2006	MT	Toole	30101	Rents	Oil & Gas		" $41,785.74 "
Fed Onshore	2006	MT	Toole	30101	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $152,920.51 "
Fed Onshore	2006	MT	Toole	30101	Royalties	Oil & Gas		 $(99.42)
Fed Onshore	2006	MT	Toole	30101	Royalties	Oil (bbl)	Oil	" $196,272.00 "
Fed Onshore	2006	MT	Treasure	30103	Rents	Coal		" $2,760.16 "
Fed Onshore	2006	MT	Treasure	30103	Rents	Oil & Gas		" $3,597.00 "
Fed Onshore	2006	MT	Treasure	30103	Royalties	Coal (ton)	Coal	" $402,809.56 "
Fed Onshore	2006	MT	Valley	30105	Bonus	Oil & Gas		" $34,118.00 "
Fed Onshore	2006	MT	Valley	30105	Other Revenues	Oil & Gas		" $3,290.19 "
Fed Onshore	2006	MT	Valley	30105	Rents	Oil & Gas		" $664,060.42 "
Fed Onshore	2006	MT	Valley	30105	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $306,272.86 "
Fed Onshore	2006	MT	Wheatland	30107	Bonus	Oil & Gas		" $1,566.00 "
Fed Onshore	2006	MT	Wheatland	30107	Other Revenues	Oil & Gas		 $240.00 
Fed Onshore	2006	MT	Wheatland	30107	Rents	Oil & Gas		" $1,174.50 "
Fed Onshore	2006	MT	Wibaux	30109	Bonus	Oil & Gas		" $19,479.00 "
Fed Onshore	2006	MT	Wibaux	30109	Other Revenues	Oil & Gas		 $15.00 
Fed Onshore	2006	MT	Wibaux	30109	Rents	Oil & Gas		" $10,960.00 "
Fed Onshore	2006	MT	Wibaux	30109	Royalties	Gas (mcf)	Processed (Residue) Gas	" $38,307.18 "
Fed Onshore	2006	MT	Wibaux	30109	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $80,815.85 "
Fed Onshore	2006	MT	Wibaux	30109	Royalties	NGL (gal)	Gas Plant Products	" $70,372.89 "
Fed Onshore	2006	MT	Wibaux	30109	Royalties	Oil & Gas		 $(0.01)
Fed Onshore	2006	MT	Wibaux	30109	Royalties	Oil (bbl)	Oil	" $2,360,404.29 "
Fed Onshore	2006	MT	Yellowstone	30111	Bonus	Oil & Gas		" $1,920.00 "
Fed Onshore	2006	MT	Yellowstone	30111	Other Revenues	Oil & Gas		 $40.00 
Fed Onshore	2006	MT	Yellowstone	30111	Rents	Oil & Gas		" $11,172.23 "
Fed Onshore	2006	MT	Yellowstone	30111	Royalties	Oil (bbl)	Condensate	" $4,585.18 "
Fed Onshore	2006	ND	Billings	38007	Bonus	Oil & Gas		" $2,429,089.00 "
Fed Onshore	2006	ND	Billings	38007	Other Revenues	Oil & Gas		" $112,257.98 "
Fed Onshore	2006	ND	Billings	38007	Rents	Oil & Gas		" $198,895.50 "
Fed Onshore	2006	ND	Billings	38007	Royalties	Gas (mcf)	Processed (Residue) Gas	" $64,388.24 "
Fed Onshore	2006	ND	Billings	38007	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,197,348.13 "
Fed Onshore	2006	ND	Billings	38007	Royalties	NGL (gal)	Gas Plant Products	" $62,871.64 "
Fed Onshore	2006	ND	Billings	38007	Royalties	Oil (bbl)	Condensate	" $19,696.29 "
Fed Onshore	2006	ND	Billings	38007	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $763.21 
Fed Onshore	2006	ND	Billings	38007	Royalties	Oil (bbl)	Oil	" $14,756,985.88 "
Fed Onshore	2006	ND	Bottineau	38009	Rents	Oil & Gas		" $1,757.00 "
Fed Onshore	2006	ND	Bottineau	38009	Royalties	Oil (bbl)	Oil	" $347,788.45 "
Fed Onshore	2006	ND	Bowman	38011	Bonus	Oil & Gas		" $342,002.50 "
Fed Onshore	2006	ND	Bowman	38011	Other Revenues	Oil & Gas		" $587,348.66 "
Fed Onshore	2006	ND	Bowman	38011	Rents	Oil & Gas		" $20,861.00 "
Fed Onshore	2006	ND	Bowman	38011	Royalties	Gas (mcf)	Processed (Residue) Gas	" $87,972.02 "
Fed Onshore	2006	ND	Bowman	38011	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,295,661.87 "
Fed Onshore	2006	ND	Bowman	38011	Royalties	NGL (gal)	Gas Plant Products	" $138,492.59 "
