Land Category	Calendar Year	Offshore Region	Planning Area	Offshore Area	Protraction	Revenue Type	Commodity	Product	Total
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalties	Oil	Inlet Scrubber	 $ 1,307.03
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalties	Oil	Oil	 $ 66,205,632.29
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Other Revenue	Oil & Gas		 $ 165,327.04
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Rents	Oil & Gas		 $ 48,750.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Gas	Fuel Gas	 $ 8,956.53
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Gas	Processed (Residue) Gas	 $ 4,845,506.26
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Gas	Unprocessed (Wet) Gas	 $ (244,266.99)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	NGL	Gas Plant Products	 $ 2,062,117.94
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Oil	Condensate	 $ 333,673.10
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Oil	Inlet Scrubber	 $ 1.07
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalties	Oil	Oil	 $ 38,564,769.06
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Bonus	Oil & Gas		 $ 1,952,630.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Other Revenue	Oil & Gas		 $ (361,225.19)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Rents	Oil & Gas		 $ 223,295.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Gas	Flash Gas	 $ 911.30
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Gas	Processed (Residue) Gas	 $ 870,150.75
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,308,869.96
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	NGL	Gas Plant Products	 $ 1,011,009.66
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Oil	Condensate	 $ 2,861,376.38
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Oil	Inlet Scrubber	 $ 666.91
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalties	Oil	Oil	 $ 33,216,723.82
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Bonus	Oil & Gas		 $ 812,500.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Other Revenue	Oil & Gas		 $ 339,885.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Rents	Oil & Gas		 $ 200,000.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Gas	Flash Gas	 $ 19,767.83
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Gas	Fuel Gas	 $ 33,835.54
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Gas	Processed (Residue) Gas	 $ 785,148.63
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,361,210.05
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	NGL	Gas Plant Products	 $ 350,479.47
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Oil	Condensate	 $ 1,528,485.80
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Oil	Drip or Scrubber Condensate	 $ 30,731.73
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Oil	Inlet Scrubber	 $ 1,704.98
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalties	Oil	Oil	 $ 10,000,284.69
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Bonus	Oil & Gas		 $ 832,620.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenue	Oil & Gas		 $ (890,078.52)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Rents	Oil & Gas		 $ 1,107,736.98
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Gas	Flash Gas	 $ 102,588.61
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Gas	Fuel Gas	 $ 175,824.68
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Gas	Gas Lost - Flared or Vented	 $ 18,406.34
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Gas	Processed (Residue) Gas	 $ 18,470,630.96
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Gas	Unprocessed (Wet) Gas	 $ 5,041,218.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	NGL	Gas Plant Products	 $ 6,729,983.20
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Oil	Condensate	 $ 32,311,649.18
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Oil	Drip or Scrubber Condensate	 $ 1,060,714.70
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Oil	Inlet Scrubber	 $ 114.66
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalties	Oil	Oil	 $ 121,549,706.96
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Bonus	Oil & Gas		 $ 1,288,800.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Other Revenue	Oil & Gas		 $ (104,029.97)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Rents	Oil & Gas		 $ 576,060.80
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Gas	Flash Gas	 $ 27,183.71
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Gas	Processed (Residue) Gas	 $ 2,411,772.78
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Gas	Unprocessed (Wet) Gas	 $ (211,883.56)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	NGL	Gas Plant Products	 $ 716,471.88
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Oil	Condensate	 $ 2,134,076.44
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Oil	Drip or Scrubber Condensate	 $ 58,805.13
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Oil	Inlet Scrubber	 $ 197.64
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalties	Oil	Oil	 $ 22,943,640.50
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Bonus	Oil & Gas		 $ 1,482,431.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenue	Oil & Gas		 $ 228,848.41
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Rents	Oil & Gas		 $ 1,516,788.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Gas	Flash Gas	 $ 43,466.10
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Gas	Fuel Gas	 $ 80,699.08
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Gas	Gas Lost - Flared or Vented	 $ 2,284.40
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Gas	Processed (Residue) Gas	 $ 9,242,494.96
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Gas	Unprocessed (Wet) Gas	 $ 6,124,060.69
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	NGL	Gas Plant Products	 $ 1,753,863.59
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Oil	Condensate	 $ 14,768,040.41
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Oil	Drip or Scrubber Condensate	 $ 88,096.47
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Oil	Inlet Scrubber	 $ 129.30
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalties	Oil	Oil	 $ 14,044,739.20
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Bonus	Oil & Gas		 $ 197,890.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Other Revenue	Oil & Gas		 $ (44,445.41)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Rents	Oil & Gas		 $ 248,150.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Gas	Flash Gas	 $ 10,852.54
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Gas	Processed (Residue) Gas	 $ 2,438,133.58
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,388,316.41
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	NGL	Gas Plant Products	 $ 651,551.45
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Oil	Condensate	 $ 15,799,577.42
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Oil	Drip or Scrubber Condensate	 $ 10,437.60
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Oil	Inlet Scrubber	 $ 3,404.45
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalties	Oil	Oil	 $ 60,860,125.96
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Bonus	Oil & Gas		 $ 31,831,402.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Other Revenue	Oil & Gas		 $ (1,082,174.40)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Rents	Oil & Gas		 $ 2,176,403.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Gas	Processed (Residue) Gas	 $ 14,682,703.84
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,508,595.75
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	NGL	Gas Plant Products	 $ 8,415,094.26
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Oil	Condensate	 $ 7,087,637.90
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Oil	Drip or Scrubber Condensate	 $ 132,080.48
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Oil	Inlet Scrubber	 $ 242,711.08
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalties	Oil	Oil	 $ 211,339,390.99
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Bonus	Oil & Gas		 $ 278,993,757.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Other Revenue	Oil & Gas		 $ 22,893,120.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Rents	Oil & Gas		 $ 19,771,200.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalties	Oil	Oil	 $ 359,096.91
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Bonus	Oil & Gas		 $ 321,380.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenue	Oil & Gas		 $ (901,014.86)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Rents	Oil & Gas		 $ 794,370.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Gas	Flash Gas	 $ 95,946.66
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Gas	Fuel Gas	 $ 210,825.18
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Gas	Processed (Residue) Gas	 $ 17,287,717.83
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Gas	Unprocessed (Wet) Gas	 $ 6,739,574.09
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	NGL	Gas Plant Products	 $ 3,763,445.98
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Oil	Condensate	 $ 8,108,676.25
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Oil	Drip or Scrubber Condensate	 $ 988,953.67
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalties	Oil	Oil	 $ 8,180,263.26
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Other Revenue	Oil & Gas		 $ (4,192.79)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Rents	Oil & Gas		 $ 280,000.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Gas	Flash Gas	 $ 574.68
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Gas	Processed (Residue) Gas	 $ 7,484,946.59
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Gas	Unprocessed (Wet) Gas	 $ (4,200,901.51)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	NGL	Gas Plant Products	 $ 690,201.47
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Oil	Condensate	 $ 2,357.14
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Oil	Inlet Scrubber	 $ 1.66
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalties	Oil	Oil	 $ 2,377,654.21
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Bonus	Oil & Gas		 $ 405,045.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Other Revenue	Oil & Gas		 $ (13,286.14)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Rents	Oil & Gas		 $ 105,000.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Gas	Flash Gas	 $ 9,892.11
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Gas	Processed (Residue) Gas	 $ 3,805,131.49
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,328,221.53
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	NGL	Gas Plant Products	 $ 836,286.61
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Oil	Condensate	 $ 639,145.66
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Oil	Inlet Scrubber	 $ (3,377.92)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Royalties	Oil	Oil	 $ 412,434.87
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Bonus	Oil & Gas		 $ 625,025.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenue	Oil & Gas		 $ 168,537.86
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Rents	Oil & Gas		 $ 368,025.50
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Gas	Flash Gas	 $ 19,067.55
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Gas	Fuel Gas	 $ 692,835.93
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Gas	Gas Lost - Flared or Vented	 $ 72,668.52
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Gas	Processed (Residue) Gas	 $ 10,133,257.73
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,125,601.17
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	NGL	Gas Plant Products	 $ 2,329,871.10
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Oil	Condensate	 $ 11,205,111.78
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Oil	Drip or Scrubber Condensate	 $ 171,477.99
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Oil	Inlet Scrubber	 $ 3,320.56
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Royalties	Oil	Oil	 $ 145,248,223.25
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Other Revenue	Oil & Gas		 $ (284,274.69)
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Rents	Oil & Gas		 $ 140,567.00
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Gas	Processed (Residue) Gas	 $ 496,454.76
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Gas	Unprocessed (Wet) Gas	 $ 256,069.08
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	NGL	Gas Plant Products	 $ 91,856.15
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Oil	Condensate	 $ 1,365,236.94
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Oil	Drip or Scrubber Condensate	 $ 841.38
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Oil	Inlet Scrubber	 $ 244.25
Federal Offshore	2013	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Royalties	Oil	Oil	 $ 6,447,458.01
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Apalachicola	NH16-09	Rents	Oil & Gas		 $ 25,848.96
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Atwater Valley	NG16-01	Royalties	Oil	Condensate	 $ 1,258.52
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	De Soto Canyon	NH16-11	Other Revenue	Oil & Gas		 $ (208,136.54)
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	De Soto Canyon	NH16-11	Rents	Oil & Gas		 $ 2,571,166.86
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	De Soto Canyon	NH16-11	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,685,620.08
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	De Soto Canyon	NH16-11	Royalties	Oil	Condensate	 $ 85,172.56
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	De Soto Canyon	NH16-11	Royalties	Oil	Drip or Scrubber Condensate	 $ (22,850.44)
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Destin Dome	NH16-08	Rents	Oil & Gas		 $ 8,616.32
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Florida Middle Ground	NH16-12	Rents	Oil & Gas		 $ 42,608.20
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Lloyd Ridge	NG16-02	Rents	Oil & Gas		 $ 643,384.10
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Lloyd Ridge	NG16-02	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,334,382.46
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Lloyd Ridge	NG16-02	Royalties	Oil	Condensate	 $ 43,024.39
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Pensacola	NH16-05	Other Revenue	Oil & Gas		 $ (6,230.38)
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Pensacola	NH16-05	Rents	Oil & Gas		 $ 26,133.06
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Pensacola	NH16-05	Royalties	Gas	Processed (Residue) Gas	 $ 5,960.35
Federal Offshore	2013	Gulf of Mexico	Eastern Gulf of Mexico	Pensacola	NH16-05	Royalties	Gas	Unprocessed (Wet) Gas	 $ 35,354.27
