CY	State/Offshore Region	Offshore Area	Revenue Type	Commodity	 Product 	 Royalty/Revenue 
2009	Gulf of Mexico	Grand Isle S	Royalties	Gas	 Flash Gas 	 $ (19,193.94)
2009	Gulf of Mexico	Grand Isle S	Royalties	Gas	 Processed (Residue) Gas 	 $ 3,534,409.21 
2009	Gulf of Mexico	Grand Isle S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,619,312.90 
2009	Gulf of Mexico	Grand Isle S	Royalties	NGL	 Gas Plant Products 	 $ 350,976.09 
2009	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Condensate 	 $ 5,014,932.49 
2009	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 125,186.91 
2009	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Oil 	 $ 2,995,978.92 
2009	Gulf of Mexico	Green Canyon	Bonus	Oil and Gas		 $ 194,780,362.00 
2009	Gulf of Mexico	Green Canyon	Other Revenues	Oil & Gas		 $ 166,857.79 
2009	Gulf of Mexico	Green Canyon	Other Roy Vals	Oil	 Condensate 	 $ (1,544.96)
2009	Gulf of Mexico	Green Canyon	Other Roy Vals	Oil	 Oil 	 $ (2,689,944.78)
2009	Gulf of Mexico	Green Canyon	Other Roy Vals	Oil & Gas		 $ (370,448.85)
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Flash Gas 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Fuel Gas 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Condensate 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Inlet Scrubber 	 $ -   
2009	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	Green Canyon	Rents	Oil and Gas		 $ 29,992,769.00 
2009	Gulf of Mexico	Green Canyon	Royalties	Gas	 Flash Gas 	 $ 39,964.07 
2009	Gulf of Mexico	Green Canyon	Royalties	Gas	 Fuel Gas 	 $ 42,019.78 
2009	Gulf of Mexico	Green Canyon	Royalties	Gas	 Gas Lost - Flared or Vented 	 $ 7,668.98 
2009	Gulf of Mexico	Green Canyon	Royalties	Gas	 Processed (Residue) Gas 	 $ 10,533,956.48 
2009	Gulf of Mexico	Green Canyon	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (20,848,505.97)
2009	Gulf of Mexico	Green Canyon	Royalties	NGL	 Gas Plant Products 	 $ 6,353,100.02 
2009	Gulf of Mexico	Green Canyon	Royalties	Oil	 Condensate 	 $ (6,468,681.29)
2009	Gulf of Mexico	Green Canyon	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 514,967.91 
2009	Gulf of Mexico	Green Canyon	Royalties	Oil	 Inlet Scrubber 	 $ 1,709.21 
2009	Gulf of Mexico	Green Canyon	Royalties	Oil	 Oil 	 $ 451,957,326.43 
2009	Gulf of Mexico	H Is E S	Bonus	Oil and Gas		 $ 418,862.00 
2009	Gulf of Mexico	H Is E S	Other Revenues	Oil & Gas		 $ 65,551.74 
2009	Gulf of Mexico	H Is E S	Other Roy Vals	Oil	 Condensate 	 $ (82.51)
2009	Gulf of Mexico	H Is E S	Other Roy Vals	Oil	 Oil 	 $ 782.53 
2009	Gulf of Mexico	H Is E S	Other Roy Vals	Oil & Gas		 $ (29,344.95)
2009	Gulf of Mexico	H Is E S	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	H Is E S	Other Roy Vols	Oil	 Condensate 	 $ -   
2009	Gulf of Mexico	H Is E S	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	H Is E S	Rents	Oil and Gas		 $ 848,882.00 
2009	Gulf of Mexico	H Is E S	Royalties	Gas	 Coal Bed Methane 	 $ (6,396.86)
2009	Gulf of Mexico	H Is E S	Royalties	Gas	 Flash Gas 	 $ 120,021.72 
2009	Gulf of Mexico	H Is E S	Royalties	Gas	 Processed (Residue) Gas 	 $ 23,817,631.56 
2009	Gulf of Mexico	H Is E S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,975,040.47 
2009	Gulf of Mexico	H Is E S	Royalties	NGL	 Gas Plant Products 	 $ 540,009.96 
2009	Gulf of Mexico	H Is E S	Royalties	Oil	 Condensate 	 $ 1,936,975.25 
2009	Gulf of Mexico	H Is E S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ (5,389.19)
2009	Gulf of Mexico	H Is E S	Royalties	Oil	 Oil 	 $ 6,114,690.05 
2009	Gulf of Mexico	Henderson	Rents	Oil and Gas		 $ (3,598,035.52)
2009	Gulf of Mexico	Hi Is E	Other Revenues	Oil & Gas		 $ -   
2009	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil	 Oil 	 $ (21.77)
2009	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil & Gas		 $ 53,889.35 
2009	Gulf of Mexico	Hi Is E	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	Hi Is E	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	Hi Is E	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2009	Gulf of Mexico	Hi Is E	Rents	Oil and Gas		 $ 180,493.75 
2009	Gulf of Mexico	Hi Is E	Royalties	Gas	 Flash Gas 	 $ 22,425.86 
2009	Gulf of Mexico	Hi Is E	Royalties	Gas	 Processed (Residue) Gas 	 $ 2,621,942.62 
2009	Gulf of Mexico	Hi Is E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (338,370.36)
2009	Gulf of Mexico	Hi Is E	Royalties	NGL	 Gas Plant Products 	 $ 154,872.33 
2009	Gulf of Mexico	Hi Is E	Royalties	Oil	 Condensate 	 $ 217,564.91 
2009	Gulf of Mexico	Hi Is E	Royalties	Oil	 Oil 	 $ 574,934.60 
2009	Gulf of Mexico	Hi Is So	Bonus	Oil and Gas		 $ 3,418,778.00 
2009	Gulf of Mexico	Hi Is So	Other Revenues	Oil & Gas		 $ 155,915.91 
2009	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil	 Oil 	 $ 160.78 
2009	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil & Gas		 $ 154,723.87 
2009	Gulf of Mexico	Hi Is So	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	Hi Is So	Rents	Oil and Gas		 $ 976,320.00 
2009	Gulf of Mexico	Hi Is So	Royalties	Gas	 Flash Gas 	 $ 2,106.53 
2009	Gulf of Mexico	Hi Is So	Royalties	Gas	 Fuel Gas 	 $ 926.09 
2009	Gulf of Mexico	Hi Is So	Royalties	Gas	 Processed (Residue) Gas 	 $ 9,298,670.26 
2009	Gulf of Mexico	Hi Is So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 5,045,036.16 
2009	Gulf of Mexico	Hi Is So	Royalties	NGL	 Gas Plant Products 	 $ 436,646.17 
2009	Gulf of Mexico	Hi Is So	Royalties	Oil	 Condensate 	 $ 8,856,470.92 
2009	Gulf of Mexico	Hi Is So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 2,863.63 
2009	Gulf of Mexico	Hi Is So	Royalties	Oil	 Oil 	 $ 23,498,697.94 
2009	Gulf of Mexico	High Isld	Bonus	Oil and Gas		 $ 14,934,398.00 
2009	Gulf of Mexico	High Isld	Other Revenues	Oil & Gas		 $ 29,732.78 
2009	Gulf of Mexico	High Isld	Other Roy Vals	Oil	 Oil 	 $ (335.50)
2009	Gulf of Mexico	High Isld	Other Roy Vals	Oil & Gas		 $ (524,943.18)
2009	Gulf of Mexico	High Isld	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	High Isld	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	High Isld	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2009	Gulf of Mexico	High Isld	Rents	Oil and Gas		 $ 2,019,605.00 
2009	Gulf of Mexico	High Isld	Royalties	Gas	 Flash Gas 	 $ 82,219.84 
2009	Gulf of Mexico	High Isld	Royalties	Gas	 Processed (Residue) Gas 	 $ 21,360,036.16 
2009	Gulf of Mexico	High Isld	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 17,344,863.55 
2009	Gulf of Mexico	High Isld	Royalties	NGL	 Gas Plant Products 	 $ 1,994,433.00 
2009	Gulf of Mexico	High Isld	Royalties	Oil	 Condensate 	 $ 574,415.12 
2009	Gulf of Mexico	High Isld	Royalties	Oil	 Oil 	 $ 5,636,737.28 
2009	Gulf of Mexico	Keath Can	Bonus	Oil and Gas		 $ 103,875,772.00 
2009	Gulf of Mexico	Keath Can	Other Revenues	Oil & Gas		 $ 43,200.00 
2009	Gulf of Mexico	Keath Can	Rents	Oil and Gas		 $ 30,098,880.00 
2009	Gulf of Mexico	Lloyd Ridge	Bonus	Oil and Gas		 $ 24,551,360.00 
2009	Gulf of Mexico	Lloyd Ridge	Other Roy Vals	Oil & Gas		 $ 500,000.00 
2009	Gulf of Mexico	Lloyd Ridge	Rents	Oil and Gas		 $ 7,004,231.01 
2009	Gulf of Mexico	Lloyd Ridge	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 35,851,156.30 
2009	Gulf of Mexico	Lloyd Ridge	Royalties	Oil	 Condensate 	 $ 168,933.93 
2009	Gulf of Mexico	Louisiana	Other Revenues	Sulfur		 $ (73.04)
2009	Gulf of Mexico	Louisiana	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	Lund	Rents	Oil and Gas		 $ 273,600.00 
2009	Gulf of Mexico	Main Pass	Bonus	Oil and Gas		 $ 1,577,576.00 
2009	Gulf of Mexico	Main Pass	Other Revenues	Oil & Gas		 $ (12,426.83)
2009	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 458.02 
2009	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 14,648.36 
2009	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Condensate 	 $ 8,109.42 
2009	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Oil 	 $ 33,830.00 
2009	Gulf of Mexico	Main Pass	Other Roy Vals	Oil & Gas		 $ (1,092,520.15)
2009	Gulf of Mexico	Main Pass	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	Main Pass	Rents	Oil and Gas		 $ 769,293.78 
2009	Gulf of Mexico	Main Pass	Royalties	Gas	 Flash Gas 	 $ 144.60 
2009	Gulf of Mexico	Main Pass	Royalties	Gas	 Fuel Gas 	 $ 190,238.29 
2009	Gulf of Mexico	Main Pass	Royalties	Gas	 Processed (Residue) Gas 	 $ 32,735,469.08 
2009	Gulf of Mexico	Main Pass	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 11,436,169.90 
2009	Gulf of Mexico	Main Pass	Royalties	NGL	 Gas Plant Products 	 $ 2,972,184.35 
2009	Gulf of Mexico	Main Pass	Royalties	Oil	 Condensate 	 $ 4,936,628.19 
2009	Gulf of Mexico	Main Pass	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 505.57 
2009	Gulf of Mexico	Main Pass	Royalties	Oil	 Inlet Scrubber 	 $ 2,955.54 
2009	Gulf of Mexico	Main Pass	Royalties	Oil	 Oil 	 $ 119,328,725.99 
2009	Gulf of Mexico	Main Pass Se	Bonus	Oil and Gas		 $ 1,894,200.00 
2009	Gulf of Mexico	Main Pass Se	Other Revenues	Oil & Gas		 $ 56,589.15 
2009	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Condensate 	 $ 2,096.93 
2009	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Oil 	 $ (486,336.21)
2009	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil & Gas		 $ 554,181.18 
2009	Gulf of Mexico	Main Pass Se	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	Main Pass Se	Rents	Oil and Gas		 $ 1,130,059.44 
2009	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Flash Gas 	 $ 8,043.90 
2009	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Processed (Residue) Gas 	 $ 17,535,647.97 
2009	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 6,971,796.74 
2009	Gulf of Mexico	Main Pass Se	Royalties	NGL	 Gas Plant Products 	 $ 2,769,044.39 
2009	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Condensate 	 $ 2,700,146.28 
2009	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 54,773.04 
2009	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Inlet Scrubber 	 $ 5,336.87 
2009	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Oil 	 $ 56,861,239.79 
2009	Gulf of Mexico	Matagorda	Rents	Oil and Gas		 $ 69,656.25 
2009	Gulf of Mexico	Matagorda I	Bonus	Oil and Gas		 $ 2,582,555.00 
2009	Gulf of Mexico	Matagorda I	Other Revenues	Oil & Gas		 $ 31,177.45 
2009	Gulf of Mexico	Matagorda I	Other Roy Vals	Oil & Gas		 $ (3,176,304.76)
2009	Gulf of Mexico	Matagorda I	Rents	Oil and Gas		 $ 1,147,776.25 
2009	Gulf of Mexico	Matagorda I	Royalties	Gas	 Flash Gas 	 $ 18,993.00 
2009	Gulf of Mexico	Matagorda I	Royalties	Gas	 Processed (Residue) Gas 	 $ 6,512,884.04 
2009	Gulf of Mexico	Matagorda I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 13,351,721.55 
2009	Gulf of Mexico	Matagorda I	Royalties	NGL	 Gas Plant Products 	 $ 95,726.67 
2009	Gulf of Mexico	Matagorda I	Royalties	Oil	 Condensate 	 $ 1,528,538.16 
2009	Gulf of Mexico	Matagorda I	Royalties	Oil	 Oil 	 $ 169,362.57 
2009	Gulf of Mexico	Miss Canyon	Bonus	Oil and Gas		 $ 188,415,744.00 
2009	Gulf of Mexico	Miss Canyon	Other Revenues	Oil & Gas		 $ 368,205.20 
2009	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil	 Condensate 	 $ (970.37)
2009	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil	 Oil 	 $ (1,972,998.69)
2009	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil & Gas		 $ 27,993,293.79 
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Flash Gas 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Condensate 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Inlet Scrubber 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	Miss Canyon	Rents	Oil and Gas		 $ 19,852,988.45 
2009	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Flash Gas 	 $ 639,955.85 
2009	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Fuel Gas 	 $ (0.91)
2009	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Processed (Residue) Gas 	 $ 98,795,242.76 
2009	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (36,188,945.40)
2009	Gulf of Mexico	Miss Canyon	Royalties	NGL	 Gas Plant Products 	 $ 30,668,482.05 
2009	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Condensate 	 $ (66,819,448.75)
2009	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 719,057.59 
2009	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Inlet Scrubber 	 $ 158,028.23 
2009	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Oil 	 $ 444,796,124.04 
2009	Gulf of Mexico	Mobile	Bonus	Oil and Gas		 $ 500,000.00 
2009	Gulf of Mexico	Mobile	Other Revenues	Oil & Gas		 $ 230,501.42 
2009	Gulf of Mexico	Mobile	Other Roy Vals	Oil & Gas		 $ (1,246,139.89)
2009	Gulf of Mexico	Mobile	Rents	Oil and Gas		 $ 284,146.25 
2009	Gulf of Mexico	Mobile	Royalties	Gas	 Processed (Residue) Gas 	 $ 17,818,732.21 
2009	Gulf of Mexico	Mobile	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 18,181,679.09 
2009	Gulf of Mexico	Mobile	Royalties	NGL	 Gas Plant Products 	 $ 1,917,322.90 
2009	Gulf of Mexico	Mobile	Royalties	Oil	 Condensate 	 $ 7,083.26 
2009	Gulf of Mexico	Mobile	Royalties	Oil	 Oil 	 $ 1,142.13 
2009	Gulf of Mexico	Mobile	Royalties	Oil	 Other Liquid Hydrocarbons 	 $ 14,421.62 
2009	Gulf of Mexico	Mobile	Royalties	Other	 Sulfur 	 $ 11,264.60 
2009	Gulf of Mexico	Mustang E Ad	Bonus	Oil and Gas		 $ 177,500.00 
2009	Gulf of Mexico	Mustang E Ad	Other Roy Vals	Oil & Gas		 $ (232,558.30)
2009	Gulf of Mexico	Mustang E Ad	Rents	Oil and Gas		 $ 148,320.00 
2009	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Flash Gas 	 $ 4,159.70 
2009	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 5,138,364.59 
2009	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Condensate 	 $ 196,216.48 
2009	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Oil 	 $ 174,391.94 
2009	Gulf of Mexico	Mustang I	Bonus	Oil and Gas		 $ 1,329,217.00 
2009	Gulf of Mexico	Mustang I	Other Revenues	Oil & Gas		 $ 272.12 
2009	Gulf of Mexico	Mustang I	Other Roy Vals	Oil & Gas		 $ (871,809.46)
2009	Gulf of Mexico	Mustang I	Rents	Oil and Gas		 $ 588,960.00 
2009	Gulf of Mexico	Mustang I	Royalties	Gas	 Flash Gas 	 $ 17.05 
2009	Gulf of Mexico	Mustang I	Royalties	Gas	 Processed (Residue) Gas 	 $ 109,870.20 
2009	Gulf of Mexico	Mustang I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,457,772.75 
2009	Gulf of Mexico	Mustang I	Royalties	NGL	 Gas Plant Products 	 $ 6,074.47 
2009	Gulf of Mexico	Mustang I	Royalties	Oil	 Condensate 	 $ 48,113.75 
2009	Gulf of Mexico	Mustang I	Royalties	Oil	 Oil 	 $ 1,967,200.00 
2009	Gulf of Mexico	N Padre E	Bonus	Oil and Gas		 $ 183,100.00 
2009	Gulf of Mexico	N Padre E	Other Roy Vals	Oil & Gas		 $ (171,154.84)
2009	Gulf of Mexico	N Padre E	Rents	Oil and Gas		 $ 76,320.00 
2009	Gulf of Mexico	N Padre E	Royalties	Gas	 Flash Gas 	 $ -   
2009	Gulf of Mexico	N Padre E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,440,377.60 
2009	Gulf of Mexico	N Padre E	Royalties	Oil	 Condensate 	 $ 7,804.01 
2009	Gulf of Mexico	N Padre I	Other Roy Vals	Oil & Gas		 $ 995.22 
2009	Gulf of Mexico	N Padre I	Rents	Oil and Gas		 $ 144,000.00 
2009	Gulf of Mexico	N Padre I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,646,229.68 
2009	Gulf of Mexico	N Padre I	Royalties	Oil	 Condensate 	 $ 1,360.92 
2009	Gulf of Mexico	Pensacola	Other Roy Vals	Oil & Gas		 $ 11,500.00 
2009	Gulf of Mexico	Pensacola	Rents	Oil and Gas		 $ 38,915.52 
2009	Gulf of Mexico	Pensacola	Royalties	Gas	 Processed (Residue) Gas 	 $ 311,619.64 
2009	Gulf of Mexico	Pensacola	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 329.90 
2009	Gulf of Mexico	Port Isabel	Rents	Oil and Gas		 $ 729,967.00 
2009	Gulf of Mexico	S Msh Ild No	Bonus	Oil and Gas		 $ 742,667.00 
2009	Gulf of Mexico	S Msh Ild No	Other Revenues	Oil & Gas		 $ 26,525.00 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Fuel Gas 	 $ 1,370.18 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Gas Lost - Flared or Vented 	 $ 27.73 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 207,343.42 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ (3,211.18)
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	NGL	 Gas Plant Products 	 $ 64,350.44 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Condensate 	 $ 1,782,748.37 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ 20,292.26 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Oil 	 $ 442,423.47 
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil & Gas		 $ (1,037,153.46)
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Oil	 Condensate 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	S Msh Ild No	Rents	Oil and Gas		 $ 725,926.50 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Flash Gas 	 $ 2,099.07 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Fuel Gas 	 $ 213,596.43 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Processed (Residue) Gas 	 $ 61,107,379.02 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (2,602,383.14)
2009	Gulf of Mexico	S Msh Ild No	Royalties	NGL	 Gas Plant Products 	 $ 7,532,133.38 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Condensate 	 $ 10,414,179.88 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 757,288.66 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Inlet Scrubber 	 $ 72.51 
2009	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Oil 	 $ 40,803,384.56 
2009	Gulf of Mexico	S Msh Ild So	Bonus	Oil and Gas		 $ 170,000.00 
2009	Gulf of Mexico	S Msh Ild So	Other Revenues	Oil & Gas		 $ 70,235.92 
2009	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Condensate 	 $ 0.05 
2009	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Oil 	 $ (218,523.84)
2009	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil & Gas		 $ 391,122.14 
2009	Gulf of Mexico	S Msh Ild So	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	S Msh Ild So	Rents	Oil and Gas		 $ 631,944.00 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Flash Gas 	 $ 17,591.25 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Processed (Residue) Gas 	 $ 9,695,304.22 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 3,836,907.46 
2009	Gulf of Mexico	S Msh Ild So	Royalties	NGL	 Gas Plant Products 	 $ 733,265.35 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Condensate 	 $ 3,550,812.52 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 28,082.47 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Inlet Scrubber 	 $ 468.08 
2009	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Oil 	 $ 46,068,050.52 
2009	Gulf of Mexico	S Padre E	Rents	Oil and Gas		 $ 144,000.00 
2009	Gulf of Mexico	S Padre I	Rents	Oil and Gas		 $ 64,800.00 
2009	Gulf of Mexico	S Padre I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 4,055,697.02 
2009	Gulf of Mexico	S Pass E	Other Roy Vals	Oil	 Oil 	 $ (16,658.69)
2009	Gulf of Mexico	S Pass E	Other Roy Vals	Oil & Gas		 $ (43,668.50)
2009	Gulf of Mexico	S Pass E	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	S Pass E	Rents	Oil and Gas		 $ 62,500.00 
2009	Gulf of Mexico	S Pass E	Royalties	Gas	 Processed (Residue) Gas 	 $ 217,379.09 
2009	Gulf of Mexico	S Pass E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,944.85 
2009	Gulf of Mexico	S Pass E	Royalties	NGL	 Gas Plant Products 	 $ 109,674.73 
2009	Gulf of Mexico	S Pass E	Royalties	Oil	 Condensate 	 $ 126,246.49 
2009	Gulf of Mexico	S Pass E	Royalties	Oil	 Inlet Scrubber 	 $ 1,194.25 
2009	Gulf of Mexico	S Pass E	Royalties	Oil	 Oil 	 $ 10,759,894.15 
2009	Gulf of Mexico	S Pass S	Other Revenues	Oil & Gas		 $ 9,491.38 
2009	Gulf of Mexico	S Pass S	Other Roy Vals	Oil	 Condensate 	 $ 738.63 
2009	Gulf of Mexico	S Pass S	Other Roy Vals	Oil	 Oil 	 $ (78,856.69)
2009	Gulf of Mexico	S Pass S	Other Roy Vals	Oil & Gas		 $ (282,451.78)
2009	Gulf of Mexico	S Pass S	Other Roy Vols	Oil	 Oil 	 $ -   
2009	Gulf of Mexico	S Pass S	Rents	Oil and Gas		 $ 31,250.05 
2009	Gulf of Mexico	S Pass S	Royalties	Gas	 Fuel Gas 	 $ 23,622.70 
2009	Gulf of Mexico	S Pass S	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,897,962.49 
2009	Gulf of Mexico	S Pass S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 8,608,933.68 
2009	Gulf of Mexico	S Pass S	Royalties	NGL	 Gas Plant Products 	 $ 95,526.59 
2009	Gulf of Mexico	S Pass S	Royalties	Oil	 Condensate 	 $ 473,031.10 
