CY	Onshore/Offshore	County Code	St	County	Revenue Type	Commodity	Product	Royalty/Revenue
2006	Onshore	25085	MT	Roosevelt	Royalties	Oil	Oil	 $ 112,271.15 
2006	Onshore	25087	MT	Rosebud	Other Revenues	Oil & Gas		 $ 16,080.00 
2006	Onshore	25087	MT	Rosebud	Royalties	Oil	Condensate	 $ 1,501.47 
2006	Onshore	25087	MT	Rosebud	Royalties	Oil	Oil	 $ 105,565.17 
2006	Onshore	25087	MT	Rosebud	Royalties	Solids	Coal	 $ (0.06)
2006	Onshore	25091	MT	Sheridan	Other Revenues	Oil & Gas		 $ 80.00 
2006	Onshore	25091	MT	Sheridan	Royalties	Gas	Gas Plant Products	 $ 2.43 
2006	Onshore	25091	MT	Sheridan	Royalties	Gas	Processed (Residue) Gas	 $ 3.12 
2006	Onshore	25091	MT	Sheridan	Royalties	Gas	Unprocessed (Wet) Gas	 $ 7,226.22 
2006	Onshore	25091	MT	Sheridan	Royalties	Oil	Drip or Scrubber Condensate	 $ 0.44 
2006	Onshore	25091	MT	Sheridan	Royalties	Oil	Oil	 $ 234,976.41 
2006	Onshore	25091	MT	Sheridan	Royalties	Oil & Gas		 $ (0.07)
2006	Onshore	25095	MT	Stillwater	Royalties	Oil	Oil	 $ 293.39 
2006	Onshore	25099	MT	Teton	Other Revenues	Oil & Gas		 $ 281.00 
2006	Onshore	25101	MT	Toole	Other Revenues	Oil & Gas		 $ 9,378.47 
2006	Onshore	25101	MT	Toole	Other Roy Vals	Oil & Gas		 $ 1.97 
2006	Onshore	25101	MT	Toole	Royalties	Gas	Unprocessed (Wet) Gas	 $ 152,920.51 
2006	Onshore	25101	MT	Toole	Royalties	Oil	Oil	 $ 196,272.00 
2006	Onshore	25101	MT	Toole	Royalties	Oil & Gas		 $ (99.42)
2006	Onshore	25105	MT	Valley	Other Revenues	Oil & Gas		 $ 2,215.19 
2006	Onshore	25105	MT	Valley	Other Roy Vals	Oil & Gas		 $ 1,075.00 
2006	Onshore	25105	MT	Valley	Royalties	Gas	Unprocessed (Wet) Gas	 $ 306,272.86 
2006	Onshore	25107	MT	Wheatland	Other Revenues	Oil & Gas		 $ 240.00 
2006	Onshore	25109	MT	Wibaux	Other Revenues	Oil & Gas		 $ 15.00 
2006	Onshore	25109	MT	Wibaux	Royalties	Gas	Gas Plant Products	 $ 70,372.89 
2006	Onshore	25109	MT	Wibaux	Royalties	Gas	Processed (Residue) Gas	 $ 38,307.18 
2006	Onshore	25109	MT	Wibaux	Royalties	Gas	Unprocessed (Wet) Gas	 $ 80,815.85 
2006	Onshore	25109	MT	Wibaux	Royalties	Oil	Oil	 $ 2,360,404.29 
2006	Onshore	25109	MT	Wibaux	Royalties	Oil & Gas		 $ (0.01)
2006	Onshore	25111	MT	Yellowstone	Other Revenues	Oil & Gas		 $ 40.00 
2006	Onshore	25111	MT	Yellowstone	Royalties	Oil	Condensate	 $ 4,585.18 
2006	Onshore	26033	NE	Cheyenne	Other Revenues	Oil & Gas		 $ 22,166.90 
2006	Onshore	26033	NE	Cheyenne	Royalties	Oil	Oil	 $ 233,614.36 
2006	Onshore	26049	NE	Deuel	Other Revenues	Oil	Oil	 $ (6.00)
2006	Onshore	26049	NE	Deuel	Other Revenues	Oil & Gas		 $ 230.50 
2006	Onshore	26057	NE	Dundy	Royalties	Oil	Oil	 $ 2,494.40 
2006	Onshore	26087	NE	Hitchcock	Royalties	Oil	Oil	 $ 40,894.06 
2006	Onshore	26105	NE	Kimball	Royalties	Oil	Oil	 $ 3,506.38 
2006	Onshore	26145	NE	Red Willow	Royalties	Oil	Oil	 $ 430.49 
2006	Onshore	27001	NV	Churchill	Other Revenues	Geothermal		 $ 65.90 
2006	Onshore	27001	NV	Churchill	Royalties	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	 $ 4,248.00 
2006	Onshore	27001	NV	Churchill	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 2,296,151.89 
2006	Onshore	27001	NV	Churchill	Royalties	Oil	Oil	 $ -   
2006	Onshore	27003	NV	Clark	Royalties	Solids	Sand/Gravel	 $ 2.40 
2006	Onshore	27009	NV	Esmeralda	Other Revenues	Geothermal		 $ 4,754.00 
2006	Onshore	27011	NV	Eureka	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 8,611.03 
2006	Onshore	27011	NV	Eureka	Royalties	Oil	Oil	 $ 276,873.36 
2006	Onshore	27015	NV	Lander	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ (1,025,860.69)
2006	Onshore	27023	NV	Nye	Other Revenues	Geothermal		 $ 5,120.00 
2006	Onshore	27023	NV	Nye	Other Revenues	Oil & Gas		 $ 7,201.49 
2006	Onshore	27023	NV	Nye	Other Roy Vals	Oil & Gas		 $ (3,284.20)
2006	Onshore	27023	NV	Nye	Royalties	Oil	Oil	 $ 2,455,447.74 
2006	Onshore	27031	NV	Washoe	Other Revenues	Geothermal		 $ 1,908.67 
2006	Onshore	27031	NV	Washoe	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 12,039.31 
2006	Onshore	30005	NM	Chaves	Other Revenues	Oil & Gas		 $ 54,559.34 
2006	Onshore	30005	NM	Chaves	Other Roy Vals	Oil & Gas		 $ 4,706.00 
2006	Onshore	30005	NM	Chaves	Royalties	Gas	Gas Plant Products	 $ 432.42 
2006	Onshore	30005	NM	Chaves	Royalties	Gas	Processed (Residue) Gas	 $ 15,884.18 
2006	Onshore	30005	NM	Chaves	Royalties	Gas	Unprocessed (Wet) Gas	 $ 8,942,555.17 
2006	Onshore	30005	NM	Chaves	Royalties	Oil	Condensate	 $ 4,210.75 
2006	Onshore	30005	NM	Chaves	Royalties	Oil	Oil	 $ 946,253.03 
2006	Onshore	30005	NM	Chaves	Royalties	Oil & Gas		 $ (30.08)
2006	Onshore	30007	NM	Colfax	Other Roy Vals	Oil & Gas		 $ 80.77 
2006	Onshore	30007	NM	Colfax	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,779.21 
2006	Onshore	30015	NM	Eddy	Other Revenues	Oil	Oil	 $ (320.00)
2006	Onshore	30015	NM	Eddy	Other Revenues	Oil & Gas		 $ 295,309.54 
2006	Onshore	30015	NM	Eddy	Other Revenues	Potassium		 $ 30,975.65 
2006	Onshore	30015	NM	Eddy	Other Revenues	Sodium		 $ 5,280.00 
2006	Onshore	30015	NM	Eddy	Other Roy Vals	Gas	Processed (Residue) Gas	 $ 2,422.17 
2006	Onshore	30015	NM	Eddy	Other Roy Vals	Oil	Oil	 $ -   
2006	Onshore	30015	NM	Eddy	Other Roy Vals	Oil & Gas		 $ (742,693.07)
2006	Onshore	30015	NM	Eddy	Royalties	Gas	Coal Bed Methane	 $ -   
2006	Onshore	30015	NM	Eddy	Royalties	Gas	Flash Gas	 $ 3,150.08 
2006	Onshore	30015	NM	Eddy	Royalties	Gas	Gas Plant Products	 $ 9,305,278.51 
2006	Onshore	30015	NM	Eddy	Royalties	Gas	Processed (Residue) Gas	 $ 36,865,370.80 
2006	Onshore	30015	NM	Eddy	Royalties	Gas	Unprocessed (Wet) Gas	 $ 88,478,752.02 
2006	Onshore	30015	NM	Eddy	Royalties	Oil	Condensate	 $ 14,735,532.90 
2006	Onshore	30015	NM	Eddy	Royalties	Oil	Drip or Scrubber Condensate	 $ 129,239.38 
2006	Onshore	30015	NM	Eddy	Royalties	Oil	Oil	 $ 88,489,782.68 
2006	Onshore	30015	NM	Eddy	Royalties	Oil & Gas		 $ (162.81)
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Granulated Langeinite	 $ 277.14 
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Langbeinite-Granular	 $ -   
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Langbeinite-Special Std	 $ 1,001.67 
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Langbeinite-Standard	 $ -   
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Muriate Of Potash-Standard	 $ 1,524.46 
2006	Onshore	30015	NM	Eddy	Royalties	Potassium	Potassium Sulphate Special Std	 $ 114.87 
2006	Onshore	30015	NM	Eddy	Royalties	Solids	Potash	 $ (329,150.35)
2006	Onshore	30021	NM	Harding	Other Revenues	Oil & Gas		 $ 30,026.06 
2006	Onshore	30021	NM	Harding	Other Roy Vals	Oil & Gas		 $ 7,019.65 
2006	Onshore	30021	NM	Harding	Royalties	Gas	Gas Plant Products	 $ 804.88 
2006	Onshore	30021	NM	Harding	Royalties	Gas	Processed (Residue) Gas	 $ 113,898.99 
2006	Onshore	30021	NM	Harding	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 403,926.45 
2006	Onshore	30023	NM	Hidalgo	Royalties	Geothermal	Geothermal - Commercially Demineralized H2O	 $ (7,956.86)
2006	Onshore	30025	NM	Lea	Other Revenues	Oil	Oil	 $ (0.01)
2006	Onshore	30025	NM	Lea	Other Revenues	Oil & Gas		 $ 56,174.61 
2006	Onshore	30025	NM	Lea	Other Revenues	Potassium		 $ 7,597.35 
2006	Onshore	30025	NM	Lea	Other Roy Vals	Oil & Gas		 $ (220,677.34)
2006	Onshore	30025	NM	Lea	Royalties	Gas	Gas Plant Products	 $ 4,738,789.87 
2006	Onshore	30025	NM	Lea	Royalties	Gas	Processed (Residue) Gas	 $ 7,147,619.67 
2006	Onshore	30025	NM	Lea	Royalties	Gas	Unprocessed (Wet) Gas	 $ 42,167,792.75 
2006	Onshore	30025	NM	Lea	Royalties	Oil	Condensate	 $ 3,280,765.55 
2006	Onshore	30025	NM	Lea	Royalties	Oil	Drip or Scrubber Condensate	 $ 11,276.71 
2006	Onshore	30025	NM	Lea	Royalties	Oil	Oil	 $ 54,628,214.26 
2006	Onshore	30025	NM	Lea	Royalties	Oil & Gas		 $ (17,937.45)
2006	Onshore	30031	NM	Mckinley	Other Revenues	Oil & Gas		 $ 9,038.00 
2006	Onshore	30031	NM	Mckinley	Other Roy Vals	Oil & Gas		 $ 4,100.00 
2006	Onshore	30031	NM	Mckinley	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,434.47 
2006	Onshore	30035	NM	Otero	Other Revenues	Oil & Gas		 $ 3,094.00 
2006	Onshore	30037	NM	Quay	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 45,183.79 
2006	Onshore	30039	NM	Rio Arriba	Other Revenues	Oil & Gas		 $ 24,284.20 
2006	Onshore	30039	NM	Rio Arriba	Other Roy Vals	Gas	Gas Plant Products	 $ 275,571.89 
2006	Onshore	30039	NM	Rio Arriba	Other Roy Vals	Oil	Oil	 $ (7.34)
2006	Onshore	30039	NM	Rio Arriba	Other Roy Vals	Oil & Gas		 $ 3,092,264.97 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Coal Bed Methane	 $ 68,775,685.30 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Gas Plant Products	 $ 39,231,871.42 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Processed (Residue) Gas	 $ 92,993,201.32 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Unprocessed (Wet) Gas	 $ 34,193,048.99 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Condensate	 $ 3,474,563.93 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Drip or Scrubber Condensate	 $ (1,163.91)
2006	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Oil	 $ 2,096,310.33 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Oil Lost	 $ 2.59 
2006	Onshore	30039	NM	Rio Arriba	Royalties	Oil & Gas		 $ (1.48)
2006	Onshore	30041	NM	Roosevelt	Other Revenues	Oil	Oil	 $ (200.00)
2006	Onshore	30041	NM	Roosevelt	Other Revenues	Oil & Gas		 $ 14,033.44 
2006	Onshore	30041	NM	Roosevelt	Other Roy Vals	Oil & Gas		 $ (3,700.00)
2006	Onshore	30041	NM	Roosevelt	Royalties	Gas	Gas Plant Products	 $ 11,925.01 
2006	Onshore	30041	NM	Roosevelt	Royalties	Gas	Processed (Residue) Gas	 $ 177,260.95 
2006	Onshore	30041	NM	Roosevelt	Royalties	Gas	Unprocessed (Wet) Gas	 $ 914,311.41 
2006	Onshore	30041	NM	Roosevelt	Royalties	Oil	Condensate	 $ 190,712.03 
2006	Onshore	30041	NM	Roosevelt	Royalties	Oil	Oil	 $ 810,881.52 
2006	Onshore	30041	NM	Roosevelt	Royalties	Oil & Gas		 $ (1.30)
2006	Onshore	30043	NM	Sandoval	Other Revenues	Oil & Gas		 $ 18,400.97 
2006	Onshore	30043	NM	Sandoval	Other Roy Vals	Oil & Gas		 $ 137,614.79 
2006	Onshore	30043	NM	Sandoval	Royalties	Gas	Gas Plant Products	 $ 121,582.46 
2006	Onshore	30043	NM	Sandoval	Royalties	Gas	Processed (Residue) Gas	 $ 87,128.95 
2006	Onshore	30043	NM	Sandoval	Royalties	Gas	Unprocessed (Wet) Gas	 $ 165,347.64 
2006	Onshore	30043	NM	Sandoval	Royalties	Oil	Oil	 $ 226,944.84 
2006	Onshore	30045	NM	San Juan	Other Revenues	Oil & Gas		 $ 47,019.05 
2006	Onshore	30045	NM	San Juan	Other Roy Vals	Gas	Gas Plant Products	 $ 211,887.05 
2006	Onshore	30045	NM	San Juan	Other Roy Vals	Oil & Gas		 $ 2,337,777.07 
2006	Onshore	30045	NM	San Juan	Royalties	Gas	Coal Bed Methane	 $ 121,603,938.31 
2006	Onshore	30045	NM	San Juan	Royalties	Gas	Gas Plant Products	 $ 55,438,225.29 
2006	Onshore	30045	NM	San Juan	Royalties	Gas	Processed (Residue) Gas	 $ 107,007,787.85 
2006	Onshore	30045	NM	San Juan	Royalties	Gas	Unprocessed (Wet) Gas	 $ 70,947,254.04 
2006	Onshore	30045	NM	San Juan	Royalties	Oil	Condensate	 $ 4,049,646.28 
2006	Onshore	30045	NM	San Juan	Royalties	Oil	Drip or Scrubber Condensate	 $ (76.07)
2006	Onshore	30045	NM	San Juan	Royalties	Oil	Oil	 $ 1,622,830.13 
2006	Onshore	30045	NM	San Juan	Royalties	Oil & Gas		 $ (19.67)
2006	Onshore	30045	NM	San Juan	Royalties	Solids	Coal	 $ (1,136,074.95)
2006	Onshore	30059	NM	Union	Other Revenues	Oil & Gas		 $ 94.41 
2006	Onshore	30059	NM	Union	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 212,194.53 
2006	Onshore	31013	NY	Chautauqua	Royalties	Gas	Unprocessed (Wet) Gas	 $ 7,160.43 
2006	Onshore	31099	NY	Seneca	Royalties	Gas	Unprocessed (Wet) Gas	 $ 5,603.91 
2006	Onshore	31101	NY	Steuben	Royalties	Gas	Unprocessed (Wet) Gas	 $ 600.70 
2006	Onshore	33007	ND	Billings	Other Revenues	Oil & Gas		 $ 6,254.00 
2006	Onshore	33007	ND	Billings	Other Roy Vals	Oil & Gas		 $ 106,003.98 
2006	Onshore	33007	ND	Billings	Royalties	Gas	Gas Plant Products	 $ 62,871.64 
2006	Onshore	33007	ND	Billings	Royalties	Gas	Processed (Residue) Gas	 $ 64,388.24 
2006	Onshore	33007	ND	Billings	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,197,348.13 
2006	Onshore	33007	ND	Billings	Royalties	Oil	Condensate	 $ 19,696.29 
2006	Onshore	33007	ND	Billings	Royalties	Oil	Drip or Scrubber Condensate	 $ 763.21 
2006	Onshore	33007	ND	Billings	Royalties	Oil	Oil	 $ 14,756,985.88 
2006	Onshore	33009	ND	Bottineau	Royalties	Oil	Oil	 $ 347,788.45 
2006	Onshore	33011	ND	Bowman	Other Roy Vals	Oil & Gas		 $ 587,348.66 
2006	Onshore	33011	ND	Bowman	Royalties	Gas	Gas Plant Products	 $ 138,492.59 
2006	Onshore	33011	ND	Bowman	Royalties	Gas	Processed (Residue) Gas	 $ 87,972.02 
2006	Onshore	33011	ND	Bowman	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,295,661.87 
2006	Onshore	33011	ND	Bowman	Royalties	Oil	Condensate	 $ 5,265.45 
2006	Onshore	33011	ND	Bowman	Royalties	Oil	Drip or Scrubber Condensate	 $ 7,230.84 
2006	Onshore	33011	ND	Bowman	Royalties	Oil	Oil	 $ 15,156,104.29 
2006	Onshore	33013	ND	Burke	Royalties	Gas	Gas Lost - Flared or Vented	 $ 3,166.77 
2006	Onshore	33013	ND	Burke	Royalties	Gas	Unprocessed (Wet) Gas	 $ 6,769.69 
2006	Onshore	33013	ND	Burke	Royalties	Oil	Oil	 $ 19,075.04 
2006	Onshore	33023	ND	Divide	Other Revenues	Oil & Gas		 $ 15.00 
2006	Onshore	33023	ND	Divide	Royalties	Gas	Unprocessed (Wet) Gas	 $ 0.66 
2006	Onshore	33023	ND	Divide	Royalties	Oil	Oil	 $ 17.10 
2006	Onshore	33025	ND	Dunn	Royalties	Gas	Gas Plant Products	 $ 6,263.12 
2006	Onshore	33025	ND	Dunn	Royalties	Gas	Processed (Residue) Gas	 $ 6,397.51 
2006	Onshore	33025	ND	Dunn	Royalties	Gas	Unprocessed (Wet) Gas	 $ 29,470.99 
2006	Onshore	33025	ND	Dunn	Royalties	Oil	Oil	 $ 575,018.92 
2006	Onshore	33033	ND	Golden Valle	Other Roy Vals	Oil & Gas		 $ 93,850.00 
2006	Onshore	33033	ND	Golden Valle	Royalties	Gas	Processed (Residue) Gas	 $ 12,772.11 
2006	Onshore	33033	ND	Golden Valle	Royalties	Gas	Unprocessed (Wet) Gas	 $ 249,284.65 
2006	Onshore	33033	ND	Golden Valle	Royalties	Oil	Drip or Scrubber Condensate	 $ 45.63 
2006	Onshore	33033	ND	Golden Valle	Royalties	Oil	Oil	 $ 2,340,320.90 
2006	Onshore	33053	ND	Mckenzie	Other Revenues	Oil & Gas		 $ 768.40 
2006	Onshore	33053	ND	Mckenzie	Other Roy Vals	Oil & Gas		 $ (15,363.28)
2006	Onshore	33053	ND	Mckenzie	Royalties	Gas	Gas Plant Products	 $ 252,850.69 
2006	Onshore	33053	ND	Mckenzie	Royalties	Gas	Processed (Residue) Gas	 $ 639,873.54 
2006	Onshore	33053	ND	Mckenzie	Royalties	Gas	Unprocessed (Wet) Gas	 $ 732,564.24 
2006	Onshore	33053	ND	Mckenzie	Royalties	Oil	Condensate	 $ 39,966.10 
2006	Onshore	33053	ND	Mckenzie	Royalties	Oil	Drip or Scrubber Condensate	 $ 17,133.30 
2006	Onshore	33053	ND	Mckenzie	Royalties	Oil	Oil	 $ 8,974,706.32 
2006	Onshore	33053	ND	Mckenzie	Royalties	Other	Nitrogen	 $ 1,894.39 
2006	Onshore	33053	ND	Mckenzie	Royalties	Other	Sulfur	 $ 53.91 
2006	Onshore	33075	ND	Renville	Royalties	Oil	Oil	 $ 137,115.73 
2006	Onshore	33087	ND	Slope	Other Roy Vals	Oil & Gas		 $ (5,135.40)
2006	Onshore	33087	ND	Slope	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,737.00 
2006	Onshore	33087	ND	Slope	Royalties	Oil	Drip or Scrubber Condensate	 $ 1,016.34 
2006	Onshore	33087	ND	Slope	Royalties	Oil	Oil	 $ 541,869.76 
2006	Onshore	33089	ND	Stark	Other Roy Vals	Oil & Gas		 $ (1,560.14)
2006	Onshore	33089	ND	Stark	Royalties	Gas	Unprocessed (Wet) Gas	 $ 79,393.26 
2006	Onshore	33089	ND	Stark	Royalties	Oil	Oil	 $ 899,704.52 
2006	Onshore	33105	ND	Williams	Other Revenues	Oil & Gas		 $ 506.61 
2006	Onshore	33105	ND	Williams	Royalties	Gas	Gas Plant Products	 $ 17,820.05 
2006	Onshore	33105	ND	Williams	Royalties	Gas	Processed (Residue) Gas	 $ 43,879.98 
2006	Onshore	33105	ND	Williams	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,734.26 
2006	Onshore	33105	ND	Williams	Royalties	Oil	Drip or Scrubber Condensate	 $ 12.18 
2006	Onshore	33105	ND	Williams	Royalties	Oil	Oil	 $ 111,257.56 
2006	Onshore	33105	ND	Williams	Royalties	Other	Sulfur	 $ 37.66 
2006	Onshore	34009	OH	Athens	Royalties	Gas	Unprocessed (Wet) Gas	 $ 18,449.01 
2006	Onshore	34009	OH	Athens	Royalties	Oil	Oil	 $ 6,110.72 
2006	Onshore	34073	OH	Hocking	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,767.55 
2006	Onshore	34073	OH	Hocking	Royalties	Oil	Oil	 $ 31,295.00 
2006	Onshore	34087	OH	Lawrence	Royalties	Gas	Processed (Residue) Gas	 $ 6,177.74 
2006	Onshore	34087	OH	Lawrence	Royalties	Gas	Unprocessed (Wet) Gas	 $ 10,653.94 
2006	Onshore	34099	OH	Mahoning	Other Roy Vals	Oil & Gas		 $ 4,082.49 
2006	Onshore	34099	OH	Mahoning	Royalties	Gas	Unprocessed (Wet) Gas	 $ 79,412.05 
2006	Onshore	34099	OH	Mahoning	Royalties	Oil	Oil	 $ 28,596.31 
2006	Onshore	34111	OH	Monroe	Royalties	Gas	Unprocessed (Wet) Gas	 $ 28,501.53 
2006	Onshore	34111	OH	Monroe	Royalties	Oil	Oil	 $ 15,441.28 
2006	Onshore	34119	OH	Muskingum	Royalties	Gas	Unprocessed (Wet) Gas	 $ 5,044.28 
2006	Onshore	34119	OH	Muskingum	Royalties	Oil	Oil	 $ 277.56 
2006	Onshore	34127	OH	Perry	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,233.47 
2006	Onshore	34127	OH	Perry	Royalties	Oil	Oil	 $ 20,247.86 
2006	Onshore	34133	OH	Portage	Other Roy Vals	Oil & Gas		 $ 16,244.42 
2006	Onshore	34133	OH	Portage	Royalties	Gas	Unprocessed (Wet) Gas	 $ 208,691.15 
2006	Onshore	34133	OH	Portage	Royalties	Oil	Oil	 $ 57,115.44 
2006	Onshore	34151	OH	Stark	Other Roy Vals	Oil & Gas		 $ 2,673.09 
2006	Onshore	34151	OH	Stark	Royalties	Gas	Unprocessed (Wet) Gas	 $ 29,373.17 
2006	Onshore	34151	OH	Stark	Royalties	Oil	Oil	 $ 2,306.98 
2006	Onshore	34155	OH	Trumbull	Royalties	Gas	Unprocessed (Wet) Gas	 $ 128,358.67 
2006	Onshore	34155	OH	Trumbull	Royalties	Oil	Oil	 $ 2,921.10 
2006	Onshore	34167	OH	Washington	Other Revenues	Oil & Gas		 $ 50.62 
2006	Onshore	34167	OH	Washington	Other Roy Vals	Oil & Gas		 $ 1,750.00 
2006	Onshore	34167	OH	Washington	Royalties	Gas	Unprocessed (Wet) Gas	 $ 75,468.39 
2006	Onshore	34167	OH	Washington	Royalties	Oil	Oil	 $ 26,792.23 
2006	Onshore	35003	OK	Alfalfa	Other Roy Vals	Oil & Gas		 $ (100.00)
2006	Onshore	35003	OK	Alfalfa	Royalties	Gas	Unprocessed (Wet) Gas	 $ 118,927.45 
2006	Onshore	35003	OK	Alfalfa	Royalties	Oil	Condensate	 $ 7,177.01 
2006	Onshore	35003	OK	Alfalfa	Royalties	Oil	Oil	 $ 7,878.03 
2006	Onshore	35007	OK	Beaver	Other Revenues	Oil & Gas		 $ 24.00 
2006	Onshore	35007	OK	Beaver	Other Roy Vals	Oil & Gas		 $ 279.58 
2006	Onshore	35007	OK	Beaver	Royalties	Gas	Gas Plant Products	 $ 9,448.94 
2006	Onshore	35007	OK	Beaver	Royalties	Gas	Processed (Residue) Gas	 $ 11,779.50 
2006	Onshore	35007	OK	Beaver	Royalties	Gas	Unprocessed (Wet) Gas	 $ 112,788.73 
2006	Onshore	35007	OK	Beaver	Royalties	Oil	Condensate	 $ 4,686.65 
2006	Onshore	35007	OK	Beaver	Royalties	Oil	Oil	 $ 26,634.21 
2006	Onshore	35009	OK	Beckham	Other Revenues	Oil	Oil	 $ (67.50)
2006	Onshore	35009	OK	Beckham	Other Revenues	Oil & Gas		 $ 1,076.05 
2006	Onshore	35009	OK	Beckham	Other Roy Vals	Oil & Gas		 $ 10,737.55 
2006	Onshore	35009	OK	Beckham	Royalties	Gas	Gas Plant Products	 $ 8,050.05 
2006	Onshore	35009	OK	Beckham	Royalties	Gas	Processed (Residue) Gas	 $ 36,540.96 
2006	Onshore	35009	OK	Beckham	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,111,561.68 
2006	Onshore	35009	OK	Beckham	Royalties	Oil	Condensate	 $ 5,303.05 
2006	Onshore	35009	OK	Beckham	Royalties	Oil	Oil	 $ 4,214.20 
2006	Onshore	35011	OK	Blaine	Other Revenues	Oil & Gas		 $ (12.18)
2006	Onshore	35011	OK	Blaine	Other Roy Vals	Oil & Gas		 $ (5,268.56)
2006	Onshore	35011	OK	Blaine	Royalties	Gas	Gas Plant Products	 $ 4,832.33 
2006	Onshore	35011	OK	Blaine	Royalties	Gas	Unprocessed (Wet) Gas	 $ 290,331.10 
2006	Onshore	35011	OK	Blaine	Royalties	Oil	Condensate	 $ 11,960.21 
2006	Onshore	35011	OK	Blaine	Royalties	Oil	Oil	 $ 21,441.71 
2006	Onshore	35017	OK	Canadian	Other Roy Vals	Oil & Gas		 $ 8,784.00 
2006	Onshore	35017	OK	Canadian	Royalties	Gas	Gas Plant Products	 $ 1,814.05 
2006	Onshore	35017	OK	Canadian	Royalties	Gas	Processed (Residue) Gas	 $ 3,810.75 
2006	Onshore	35017	OK	Canadian	Royalties	Gas	Unprocessed (Wet) Gas	 $ 118,709.60 
2006	Onshore	35017	OK	Canadian	Royalties	Oil	Condensate	 $ 5,780.92 
2006	Onshore	35017	OK	Canadian	Royalties	Oil	Oil	 $ 13,659.59 
2006	Onshore	35025	OK	Cimarron	Royalties	Gas	Unprocessed (Wet) Gas	 $ 159.91 
2006	Onshore	35029	OK	Coal	Royalties	Gas	Unprocessed (Wet) Gas	 $ 58,938.53 
2006	Onshore	35031	OK	Comanche	Royalties	Oil	Oil	 $ 9,032.81 
2006	Onshore	35037	OK	Creek	Royalties	Oil	Oil	 $ 315.41 
2006	Onshore	35039	OK	Custer	Other Revenues	Oil & Gas		 $ 70.00 
2006	Onshore	35039	OK	Custer	Other Roy Vals	Oil & Gas		 $ (4,893.23)
2006	Onshore	35039	OK	Custer	Royalties	Gas	Gas Plant Products	 $ 6,420.28 
2006	Onshore	35039	OK	Custer	Royalties	Gas	Processed (Residue) Gas	 $ 22,920.10 
2006	Onshore	35039	OK	Custer	Royalties	Gas	Unprocessed (Wet) Gas	 $ 332,903.73 
2006	Onshore	35039	OK	Custer	Royalties	Oil	Condensate	 $ 12,315.49 
2006	Onshore	35039	OK	Custer	Royalties	Oil	Oil	 $ 8,637.37 
2006	Onshore	35043	OK	Dewey	Other Revenues	Oil & Gas		 $ 484.57 
2006	Onshore	35043	OK	Dewey	Other Roy Vals	Oil & Gas		 $ 4,389.30 
2006	Onshore	35043	OK	Dewey	Royalties	Gas	Gas Plant Products	 $ 50,552.72 
2006	Onshore	35043	OK	Dewey	Royalties	Gas	Processed (Residue) Gas	 $ 44,653.65 
2006	Onshore	35043	OK	Dewey	Royalties	Gas	Unprocessed (Wet) Gas	 $ 542,133.03 
2006	Onshore	35043	OK	Dewey	Royalties	Oil	Condensate	 $ 14,071.12 
2006	Onshore	35043	OK	Dewey	Royalties	Oil	Oil	 $ 116,132.02 
2006	Onshore	35043	OK	Dewey	Royalties	Oil & Gas		 $ (0.01)
2006	Onshore	35045	OK	Ellis	Other Revenues	Oil & Gas		 $ 437.75 
2006	Onshore	35045	OK	Ellis	Other Roy Vals	Oil & Gas		 $ 7,741.80 
2006	Onshore	35045	OK	Ellis	Royalties	Gas	Gas Plant Products	 $ 345.29 
2006	Onshore	35045	OK	Ellis	Royalties	Gas	Processed (Residue) Gas	 $ 8,902.40 
