Land Category	Calendar Year	Ofshore Region	Planning Area	Offshore Area	Protraction	Volume Type	Commodity	Product	 Sales Volumes 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  6,751,272.29 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	NGL	Gas Plant Products (gal)	  356,278,906.24 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	Oil	Condensate (bbl)	  7,872,398.67 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  87,025.54 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	Oil	Inlet Scrubber (bbl)	  25,429.84 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Royalty	Oil	Oil (bbl)	  136,890,166.65 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Gas	Fuel Gas (mcf)	  729,455.32 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Gas	Processed (Residue) Gas (mcf)	  32,392,249.58 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  10,134,632.96 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	NGL	Gas Plant Products (gal)	  39,182,311.91 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Condensate (bbl)	  624,026.96 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  128.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Inlet Scrubber (bbl)	  656.57 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Oil (bbl)	  8,494,578.39 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Gas	Flash Gas (mcf)	  7,864.69 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Gas	Processed (Residue) Gas (mcf)	  12,819,954.98 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  6,248,594.71 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	NGL	Gas Plant Products (gal)	  23,466,204.86 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Condensate (bbl)	  596,974.79 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  569.39 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Inlet Scrubber (bbl)	  1,180.28 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Oil (bbl)	  5,584,259.93 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Other Products	Salt (ton)	  20,410.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Flash Gas (mcf)	  119,849.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Processed (Residue) Gas (mcf)	  135,792,355.59 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  45,543,102.12 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	NGL	Gas Plant Products (gal)	  440,558,729.22 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Condensate (bbl)	  4,932,841.12 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  16,846.74 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Inlet Scrubber (bbl)	  99,118.15 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Oil (bbl)	  128,487,657.63 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Gas	Processed (Residue) Gas (mcf)	  14,883,182.21 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  19,000,850.92 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	NGL	Gas Plant Products (gal)	  38,299,675.82 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Condensate (bbl)	  1,329.87 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  89.76 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Other Liquid Hydrocarbons (bbl)	  7,475.39 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Other Products	Sulfur (lton)	  81.30 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Processed (Residue) Gas (mcf)	  55,323.48 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  9,820.52 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	NGL	Gas Plant Products (gal)	  49,797.38 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Oil	Condensate (bbl)	  126,872.72 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Flash Gas (mcf)	  102,682.38 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Fuel Gas (mcf)	  1,376,465.41 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  19,251.92 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Processed (Residue) Gas (mcf)	  30,919,271.92 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  18,076,969.98 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	NGL	Gas Plant Products (gal)	  31,966,422.22 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Condensate (bbl)	  1,413,496.51 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  25,969.06 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Inlet Scrubber (bbl)	  258.75 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Oil (bbl)	  11,923,736.37 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Other Liquid Hydrocarbons (bbl)	  26.96 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Flash Gas (mcf)	  35,427.70 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Processed (Residue) Gas (mcf)	  17,236,129.29 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  1,029,083.51 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	NGL	Gas Plant Products (gal)	  18,095,176.36 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Condensate (bbl)	  1,037,174.77 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  13,302.48 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Inlet Scrubber (bbl)	  409.98 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Oil (bbl)	  2,445,172.01 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Flash Gas (mcf)	  2,771.08 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Fuel Gas (mcf)	  1,635,837.64 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  7,002.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Processed (Residue) Gas (mcf)	  82,336,444.21 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,093,768.27 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	NGL	Gas Plant Products (gal)	  147,760,729.60 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Condensate (bbl)	  1,424,070.51 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  84,186.07 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Inlet Scrubber (bbl)	  64.28 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Oil (bbl)	  3,361,126.63 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Flash Gas (mcf)	  7,334.06 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Processed (Residue) Gas (mcf)	  10,653,826.37 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,962,847.63 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	NGL	Gas Plant Products (gal)	  6,885,775.18 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Condensate (bbl)	  447,724.72 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  11,656.30 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Inlet Scrubber (bbl)	  211.88 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Oil (bbl)	  4,520,721.32 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Fuel Gas (mcf)	  37,548.07 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,154,920.85 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  163,448.46 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	NGL	Gas Plant Products (gal)	  5,123,212.94 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Condensate (bbl)	  25,234.16 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Inlet Scrubber (bbl)	  13.56 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Oil (bbl)	  2,135,447.37 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Flash Gas (mcf)	  1,639.08 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,374,002.82 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  3,056,475.66 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	NGL	Gas Plant Products (gal)	  4,119,013.60 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Condensate (bbl)	  166,330.08 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Inlet Scrubber (bbl)	  68.42 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Oil (bbl)	  2,062,458.54 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Flash Gas (mcf)	  94,512.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Fuel Gas (mcf)	  134,659.24 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,121,783.89 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  1,844,022.99 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	NGL	Gas Plant Products (gal)	  3,797,670.96 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Condensate (bbl)	  124,635.24 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  2,782.86 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Inlet Scrubber (bbl)	  245.61 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Oil (bbl)	  882,001.56 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Flash Gas (mcf)	  148,225.12 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Fuel Gas (mcf)	  756,015.12 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  78,869.32 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Processed (Residue) Gas (mcf)	  41,969,193.30 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  6,455,507.58 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	NGL	Gas Plant Products (gal)	  53,314,254.79 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Condensate (bbl)	  1,908,850.77 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  58,563.01 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Inlet Scrubber (bbl)	  32.86 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Oil (bbl)	  7,880,325.33 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Flash Gas (mcf)	  24,260.99 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Processed (Residue) Gas (mcf)	  4,213,119.20 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,091,595.58 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	NGL	Gas Plant Products (gal)	  5,848,375.53 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Condensate (bbl)	  162,894.38 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  3,450.91 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Inlet Scrubber (bbl)	  109.15 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Oil (bbl)	  1,417,268.92 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Flash Gas (mcf)	  82,249.98 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Fuel Gas (mcf)	  523,698.60 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  17,282.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Processed (Residue) Gas (mcf)	  21,333,243.24 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  14,976,224.30 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	NGL	Gas Plant Products (gal)	  20,228,411.13 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Condensate (bbl)	  980,522.45 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  5,801.33 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Inlet Scrubber (bbl)	  4.85 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Oil (bbl)	  944,653.57 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Flash Gas (mcf)	  42,470.98 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Processed (Residue) Gas (mcf)	  4,910,646.17 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,511,204.25 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	NGL	Gas Plant Products (gal)	  6,279,696.94 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Condensate (bbl)	  857,584.23 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  908.07 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Inlet Scrubber (bbl)	  41.05 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Oil (bbl)	  2,996,041.62 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Gas	Fuel Gas (mcf)	  2,432.02 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Gas	Processed (Residue) Gas (mcf)	  42,475,627.14 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  10,520,441.95 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	NGL	Gas Plant Products (gal)	  104,814,438.59 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Condensate (bbl)	  780,474.91 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  6,680.06 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Inlet Scrubber (bbl)	  17,172.42 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Oil (bbl)	  16,013,507.82 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	Gas	Flash Gas (mcf)	  814.25 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	Gas	Processed (Residue) Gas (mcf)	  148,707.76 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  18,541.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	NGL	Gas Plant Products (gal)	  1,412,711.53 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	Oil	Condensate (bbl)	  0.00 
Federal Offshore	2012	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  72.02 
