Land Category	FY	St	County Name	FIPS	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Onshore	2015	MS	Adams	28001	Royalties	Oil & Gas	Oil	Oil	$15,795.64
Fed Onshore	2015	MS	Amite	28005	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$23,306.00
Fed Onshore	2015	MS	Chickasaw	28017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$219.98
Fed Onshore	2015	MS	Chickasaw	28017	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$6,845.09
Fed Onshore	2015	MS	Claiborne	28021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2015	MS	Clarke	28023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$120.00
Fed Onshore	2015	MS	Clarke	28023	Royalties	Oil & Gas	Oil	Oil	$516.01
Fed Onshore	2015	MS	Copiah	28029	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,320.00
Fed Onshore	2015	MS	Covington	28031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$852.00
Fed Onshore	2015	MS	Covington	28031	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$90.82
Fed Onshore	2015	MS	Covington	28031	Royalties	Oil & Gas	Oil	Oil	$2,726.90
Fed Onshore	2015	MS	Forrest	28035	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$717.37
Fed Onshore	2015	MS	Forrest	28035	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$14,592.50
Fed Onshore	2015	MS	Forrest	28035	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($15,666.36)
Fed Onshore	2015	MS	Forrest	28035	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$34,384.70
Fed Onshore	2015	MS	Forrest	28035	Royalties	Oil & Gas	Oil	Condensate	$6,128.59
Fed Onshore	2015	MS	Forrest	28035	Royalties	Oil & Gas	Oil	Oil	$31,262.99
Fed Onshore	2015	MS	Franklin	28037	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$248.38
Fed Onshore	2015	MS	Franklin	28037	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$92,032.00
Fed Onshore	2015	MS	Franklin	28037	Royalties	Oil & Gas	Oil	Oil	$1,088,332.64
Fed Onshore	2015	MS	George	28039	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9,678.00
Fed Onshore	2015	MS	Greene	28041	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,102.00
Fed Onshore	2015	MS	Grenada	28043	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$45,277.50
Fed Onshore	2015	MS	Harrison	28047	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$35,342.77
Fed Onshore	2015	MS	Jackson	28059	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$23,000.73
Fed Onshore	2015	MS	Jasper	28061	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.16
Fed Onshore	2015	MS	Jasper	28061	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$25,362.00
Fed Onshore	2015	MS	Jasper	28061	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,745.49
Fed Onshore	2015	MS	Jasper	28061	Royalties	Oil & Gas	Oil	Condensate	$50.07
Fed Onshore	2015	MS	Jeffer Davis	28065	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$74.39
Fed Onshore	2015	MS	Jeffer Davis	28065	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($36,422.78)
Fed Onshore	2015	MS	Jeffer Davis	28065	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$41,518.82
Fed Onshore	2015	MS	Jeffer Davis	28065	Royalties	Oil & Gas	Oil	Condensate	$66.99
Fed Onshore	2015	MS	Jeffer Davis	28065	Royalties	Oil & Gas	Oil	Oil	$550.39
Fed Onshore	2015	MS	Jones	28067	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,774.00
Fed Onshore	2015	MS	Jones	28067	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,834.46
Fed Onshore	2015	MS	Jones	28067	Royalties	Oil & Gas	Oil	Condensate	$4,662.07
Fed Onshore	2015	MS	Jones	28067	Royalties	Oil & Gas	Oil	Oil	$738.36
Fed Onshore	2015	MS	Lamar	28073	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$23.40
Fed Onshore	2015	MS	Lamar	28073	Royalties	Oil & Gas	Oil	Oil	$161,017.57
Fed Onshore	2015	MS	Lawrence	28077	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2015	MS	Lawrence	28077	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2015	MS	Lowndes	28087	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$8,614.55
Fed Onshore	2015	MS	Lowndes	28087	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$22,475.42
Fed Onshore	2015	MS	Lowndes	28087	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$1,066.99
Fed Onshore	2015	MS	Madison	28089	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$525.00
Fed Onshore	2015	MS	Monroe	28095	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$82.00
Fed Onshore	2015	MS	Newton	28101	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$348.00
Fed Onshore	2015	MS	Pearl River	28109	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$740.98
Fed Onshore	2015	MS	Pearl River	28109	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$640.00
Fed Onshore	2015	MS	Pearl River	28109	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($169,155.11)
Fed Onshore	2015	MS	Pearl River	28109	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$211,495.45
Fed Onshore	2015	MS	Pearl River	28109	Royalties	Oil & Gas	Oil	Condensate	$36,143.27
Fed Onshore	2015	MS	Pearl River	28109	Royalties	Oil & Gas	Oil	Oil	$21,412.83
Fed Onshore	2015	MS	Perry	28111	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$25,687.50
Fed Onshore	2015	MS	Perry	28111	Royalties	Oil & Gas	Oil	Oil	$760,273.73
Fed Onshore	2015	MS	Scott	28123	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$30,210.00
Fed Onshore	2015	MS	Sharkey	28125	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3.00
Fed Onshore	2015	MS	Simpson	28127	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$480.00
Fed Onshore	2015	MS	Smith	28129	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$31.04
Fed Onshore	2015	MS	Smith	28129	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$39,323.00
Fed Onshore	2015	MS	Smith	28129	Royalties	Oil & Gas	Oil	Condensate	$332,143.17
Fed Onshore	2015	MS	Stone	28131	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$240.00
Fed Onshore	2015	MS	Stone	28131	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$44,680.00
Fed Onshore	2015	MS	Wayne	28153	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$57.94
Fed Onshore	2015	MS	Wayne	28153	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$46,373.00
Fed Onshore	2015	MS	Wayne	28153	Royalties	Oil & Gas	Oil	Oil	$281,061.42
Fed Onshore	2015	MS	Wilkinson	28157	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$3,706.74
Fed Onshore	2015	MS	Wilkinson	28157	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$15,005.00
Fed Onshore	2015	MS	Wilkinson	28157	Royalties	Oil & Gas	Oil	Oil	$29,549.91
Fed Onshore	2015	MT	Beaverhead	30001	Other Revenues	Phosphate	Phosphate		$4,280.21
Fed Onshore	2015	MT	Beaverhead	30001	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$99,276.00
Fed Onshore	2015	MT	Big Horn	30003	Other Revenues	Coal	Coal		$343.76
Fed Onshore	2015	MT	Big Horn	30003	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$63,656.89
Fed Onshore	2015	MT	Big Horn	30003	Rents	Coal	Coal		$59,009.13
Fed Onshore	2015	MT	Big Horn	30003	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$141,006.00
Fed Onshore	2015	MT	Big Horn	30003	Royalties	Coal	Coal	Coal	$26,346,976.73
Fed Onshore	2015	MT	Big Horn	30003	Royalties	Oil & Gas	Gas	Coal Bed Methane	$9,455.05
Fed Onshore	2015	MT	Blaine	30005	Other Revenues	Oil & Gas	Gas		($320.00)
Fed Onshore	2015	MT	Blaine	30005	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$417,674.74
Fed Onshore	2015	MT	Blaine	30005	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,111.59
Fed Onshore	2015	MT	Blaine	30005	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$403,303.92
Fed Onshore	2015	MT	Blaine	30005	Royalties	Oil & Gas	Oil	Oil	$193,418.48
Fed Onshore	2015	MT	Broadwater	30007	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,296.00
Fed Onshore	2015	MT	Carbon	30009	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$26,136.40
Fed Onshore	2015	MT	Carbon	30009	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$27,565.50
Fed Onshore	2015	MT	Carbon	30009	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$5,371.52
Fed Onshore	2015	MT	Carbon	30009	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$35,719.02
Fed Onshore	2015	MT	Carbon	30009	Royalties	Oil & Gas	NGL	Gas Plant Products	$72,714.81
Fed Onshore	2015	MT	Carbon	30009	Royalties	Oil & Gas	Oil	Oil	$1,422,063.97
Fed Onshore	2015	MT	Carbon	30009	Royalties	Oil & Gas	Sulfur	Sulfur	$9,141.70
Fed Onshore	2015	MT	Carter	30011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$44,667.83
Fed Onshore	2015	MT	Carter	30011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$26,251.50
Fed Onshore	2015	MT	Carter	30011	Royalties	Oil & Gas	Oil	Oil	$96,923.62
Fed Onshore	2015	MT	Chouteau	30015	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$30,045.77
Fed Onshore	2015	MT	Chouteau	30015	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$590.91
Fed Onshore	2015	MT	Chouteau	30015	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$37,816.26
Fed Onshore	2015	MT	Custer	30017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$103.07
Fed Onshore	2015	MT	Custer	30017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,560.00
Fed Onshore	2015	MT	Custer	30017	Royalties	Oil & Gas	Gas	Fuel Gas	$1,578.61
Fed Onshore	2015	MT	Custer	30017	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$7,301.63
Fed Onshore	2015	MT	Daniels	30019	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,952.00
Fed Onshore	2015	MT	Dawson	30021	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$26,294.58
Fed Onshore	2015	MT	Dawson	30021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$71,303.95
Fed Onshore	2015	MT	Dawson	30021	Royalties	Oil & Gas	Oil	Oil	$1,052,613.85
Fed Onshore	2015	MT	Fallon	30025	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$78,352.70
Fed Onshore	2015	MT	Fallon	30025	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$26,809.00
Fed Onshore	2015	MT	Fallon	30025	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$665,152.39
Fed Onshore	2015	MT	Fallon	30025	Royalties	Oil & Gas	Oil	Oil	$6,237,474.46
Fed Onshore	2015	MT	Fergus	30027	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,145.43
Fed Onshore	2015	MT	Fergus	30027	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$20,620.00
Fed Onshore	2015	MT	Fergus	30027	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,421.55
Fed Onshore	2015	MT	Flathead	30029	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($451.12)
Fed Onshore	2015	MT	Gallatin	30031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$490.00
Fed Onshore	2015	MT	Garfield	30033	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$40.00
Fed Onshore	2015	MT	Garfield	30033	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9,966.00
Fed Onshore	2015	MT	Garfield	30033	Royalties	Oil & Gas	Oil	Oil	$11,498.18
Fed Onshore	2015	MT	Glacier	30035	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$448.04
Fed Onshore	2015	MT	Glacier	30035	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$346.00
Fed Onshore	2015	MT	Glacier	30035	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$6,204.48
Fed Onshore	2015	MT	Glacier	30035	Royalties	Oil & Gas	Oil	Oil	$51,044.14
Fed Onshore	2015	MT	Golden Vally	30037	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,556.00
Fed Onshore	2015	MT	Granite	30039	Rents	Hardrock	Hardrock		$97.00
Fed Onshore	2015	MT	Hill	30041	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$42,195.86
Fed Onshore	2015	MT	Hill	30041	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$240.00
Fed Onshore	2015	MT	Hill	30041	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$45,559.21
Fed Onshore	2015	MT	Lew And Clar	30049	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$398.00
Fed Onshore	2015	MT	Liberty	30051	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$5,038.02
Fed Onshore	2015	MT	Liberty	30051	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$760.00
Fed Onshore	2015	MT	Liberty	30051	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$322.28
Fed Onshore	2015	MT	Liberty	30051	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$17,152.42
Fed Onshore	2015	MT	Liberty	30051	Royalties	Oil & Gas	Oil	Oil	$35,211.44
Fed Onshore	2015	MT	Madison	30057	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$320.00
Fed Onshore	2015	MT	Mccone	30055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$88,130.50
Fed Onshore	2015	MT	Musselshell	30065	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,729.39
Fed Onshore	2015	MT	Musselshell	30065	Rents	Coal	Coal		$8,040.00
Fed Onshore	2015	MT	Musselshell	30065	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$41,818.00
Fed Onshore	2015	MT	Musselshell	30065	Royalties	Coal	Coal	Coal	$246,637.82
Fed Onshore	2015	MT	Musselshell	30065	Royalties	Oil & Gas	Oil	Oil	$23,508.04
Fed Onshore	2015	MT	Park	30067	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$240.00
Fed Onshore	2015	MT	Petroleum	30069	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$8,103.00
Fed Onshore	2015	MT	Petroleum	30069	Royalties	Oil & Gas	Oil	Oil	$56,686.56
Fed Onshore	2015	MT	Phillips	30071	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($110,896.52)
Fed Onshore	2015	MT	Phillips	30071	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$104,301.90
Fed Onshore	2015	MT	Phillips	30071	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,103,619.20
Fed Onshore	2015	MT	Pondera	30073	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$8,959.87
Fed Onshore	2015	MT	Pondera	30073	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$22,115.63
Fed Onshore	2015	MT	Pondera	30073	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$325.74
Fed Onshore	2015	MT	Powder River	30075	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$3,485.00
Fed Onshore	2015	MT	Powder River	30075	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,866.88
Fed Onshore	2015	MT	Powder River	30075	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$335,047.00
Fed Onshore	2015	MT	Powder River	30075	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,084.05
Fed Onshore	2015	MT	Powder River	30075	Royalties	Oil & Gas	Oil	Oil	$1,612,148.36
Fed Onshore	2015	MT	Prairie	30079	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$10.15
Fed Onshore	2015	MT	Prairie	30079	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$32,437.05
Fed Onshore	2015	MT	Prairie	30079	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,907.05
Fed Onshore	2015	MT	Prairie	30079	Royalties	Oil & Gas	Oil	Oil	$352,631.58
Fed Onshore	2015	MT	Richland	30083	Other Revenues	Coal	Coal		$47.96
Fed Onshore	2015	MT	Richland	30083	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$55,471.20
Fed Onshore	2015	MT	Richland	30083	Rents	Coal	Coal		$1,320.00
Fed Onshore	2015	MT	Richland	30083	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$82,570.25
Fed Onshore	2015	MT	Richland	30083	Royalties	Coal	Coal	Coal	$19,969.20
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	Gas	Fuel Gas	$818.19
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$14,752.85
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$300,765.10
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	NGL	Gas Plant Products	$12,463.78
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	Oil	Condensate	($639.90)
Fed Onshore	2015	MT	Richland	30083	Royalties	Oil & Gas	Oil	Oil	$7,765,132.65
Fed Onshore	2015	MT	Roosevelt	30085	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$59,800.00
Fed Onshore	2015	MT	Roosevelt	30085	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$101,758.35
Fed Onshore	2015	MT	Roosevelt	30085	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$19,350.45
Fed Onshore	2015	MT	Roosevelt	30085	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,474.09
Fed Onshore	2015	MT	Roosevelt	30085	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$24,738.52
Fed Onshore	2015	MT	Roosevelt	30085	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,361.64
Fed Onshore	2015	MT	Roosevelt	30085	Royalties	Oil & Gas	Oil	Oil	$753,842.10
Fed Onshore	2015	MT	Rosebud	30087	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$16,159.43
Fed Onshore	2015	MT	Rosebud	30087	Rents	Coal	Coal		$40,580.84
Fed Onshore	2015	MT	Rosebud	30087	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$19,201.00
Fed Onshore	2015	MT	Rosebud	30087	Royalties	Coal	Coal	Coal	$15,397,884.46
Fed Onshore	2015	MT	Rosebud	30087	Royalties	Oil & Gas	Oil	Oil	$94,395.08
Fed Onshore	2015	MT	Sheridan	30091	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$281.37
Fed Onshore	2015	MT	Sheridan	30091	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,995.50
Fed Onshore	2015	MT	Sheridan	30091	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$6,733.21
Fed Onshore	2015	MT	Sheridan	30091	Royalties	Oil & Gas	Oil	Condensate	$2.46
Fed Onshore	2015	MT	Sheridan	30091	Royalties	Oil & Gas	Oil	Oil	$220,409.91
Fed Onshore	2015	MT	Stillwater	30095	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,684.00
Fed Onshore	2015	MT	Stillwater	30095	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$11,656.00
Fed Onshore	2015	MT	Stillwater	30095	Royalties	Oil & Gas	Oil	Oil	$36,530.06
Fed Onshore	2015	MT	Sweet Grass	30097	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$7,856.00
Fed Onshore	2015	MT	Teton	30099	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,074.37
Fed Onshore	2015	MT	Toole	30101	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$20,201.07
Fed Onshore	2015	MT	Toole	30101	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,551.00
Fed Onshore	2015	MT	Toole	30101	Royalties	Oil & Gas	Gas	Fuel Gas	$513.42
Fed Onshore	2015	MT	Toole	30101	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$3,240.72
Fed Onshore	2015	MT	Toole	30101	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$40,241.86
Fed Onshore	2015	MT	Toole	30101	Royalties	Oil & Gas	NGL	Gas Plant Products	$450.99
Fed Onshore	2015	MT	Toole	30101	Royalties	Oil & Gas	Oil	Oil	$267,866.59
Fed Onshore	2015	MT	Treasure	30103	Rents	Coal	Coal		$2,760.16
Fed Onshore	2015	MT	Treasure	30103	Royalties	Coal	Coal	Coal	$1,136,419.14
Fed Onshore	2015	MT	Valley	30105	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$75,560.00
Fed Onshore	2015	MT	Valley	30105	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$3,038.11
Fed Onshore	2015	MT	Valley	30105	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,558.10
Fed Onshore	2015	MT	Valley	30105	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$129,869.08
Fed Onshore	2015	MT	Wheatland	30107	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$240.00
Fed Onshore	2015	MT	Wibaux	30109	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$57.99
Fed Onshore	2015	MT	Wibaux	30109	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$22,869.00
Fed Onshore	2015	MT	Wibaux	30109	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$43,133.39
Fed Onshore	2015	MT	Wibaux	30109	Royalties	Oil & Gas	Oil	Oil	$1,397,236.03
Fed Onshore	2015	MT	Yellowstone	30111	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$646.00
Fed Onshore	2015	MT	Yellowstone	30111	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,149.00
Fed Onshore	2015	MT	Yellowstone	30111	Royalties	Oil & Gas	Oil	Condensate	$316.28
Fed Onshore	2015	NC	Clay	37043	Other Revenues	Hardrock	Hardrock		$474.00
Fed Onshore	2015	ND	Billings	38007	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($413,704.58)
Fed Onshore	2015	ND	Billings	38007	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$80,213.00
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Gas	Fuel Gas	$8,295.19
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$554,568.81
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$235,181.58
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	NGL	Gas Plant Products	$566,684.06
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Oil	Condensate	$2,358.33
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$38,540.59
Fed Onshore	2015	ND	Billings	38007	Royalties	Oil & Gas	Oil	Oil	$16,165,599.89
Fed Onshore	2015	ND	Bottineau	38009	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,784.30
Fed Onshore	2015	ND	Bottineau	38009	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,136.00
Fed Onshore	2015	ND	Bottineau	38009	Royalties	Oil & Gas	Oil	Oil	($342,415.57)
Fed Onshore	2015	ND	Bowman	38011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,174.02
Fed Onshore	2015	ND	Bowman	38011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$14,528.00
Fed Onshore	2015	ND	Bowman	38011	Royalties	Oil & Gas	Gas	Fuel Gas	$97.56
Fed Onshore	2015	ND	Bowman	38011	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,339.34
Fed Onshore	2015	ND	Bowman	38011	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$341,228.45
Fed Onshore	2015	ND	Bowman	38011	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,463.85
Fed Onshore	2015	ND	Bowman	38011	Royalties	Oil & Gas	Oil	Oil	$9,114,466.57
Fed Onshore	2015	ND	Burke	38013	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$6,325.00
Fed Onshore	2015	ND	Burke	38013	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$10,670.75
Fed Onshore	2015	ND	Burke	38013	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,018.50
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	Gas	Gas Lost - Flared or Vented	$299.92
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$392.37
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$34,191.15
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	NGL	Gas Plant Products	$187.89
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	Oil	Condensate	$156.42
Fed Onshore	2015	ND	Burke	38013	Royalties	Oil & Gas	Oil	Oil	$750,556.42
Fed Onshore	2015	ND	Divide	38023	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,080.00
Fed Onshore	2015	ND	Divide	38023	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$8,179.25
Fed Onshore	2015	ND	Divide	38023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$17,232.50
Fed Onshore	2015	ND	Divide	38023	Royalties	Oil & Gas	Gas	Gas Lost - Flared or Vented	$133.49
Fed Onshore	2015	ND	Divide	38023	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,878.76
Fed Onshore	2015	ND	Divide	38023	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$7,123.65
Fed Onshore	2015	ND	Divide	38023	Royalties	Oil & Gas	NGL	Gas Plant Products	$753.76
Fed Onshore	2015	ND	Divide	38023	Royalties	Oil & Gas	Oil	Condensate	($0.17)
