CY	Land Category	St	Revenue Type	Commodity	Total
2006	Fed Onshore	AK	Other Revenues	Gas	159455.96
2006	Fed Onshore	AK	Other Revenues	Oil	-11.6
2006	Fed Onshore	AK	Other Revenues	Oil & Gas (Non-Royalty)	199732.78
2006	Fed Onshore	AK	Rents	Coal	10240
2006	Fed Onshore	AK	Rents	Oil & Gas (Non-Royalty)	5508095.74
2006	Fed Onshore	AK	Royalties	Gas	13444911.66
2006	Fed Onshore	AK	Royalties	NGL	229226.63
2006	Fed Onshore	AK	Royalties	Oil	1884609.29
2006	Fed Onshore	AL	Bonus	Coal	64113.6
2006	Fed Onshore	AL	Bonus	Oil & Gas (Non-Royalty)	175620
2006	Fed Onshore	AL	Other Revenues	Hardrock	123
2006	Fed Onshore	AL	Other Revenues	Oil & Gas (Non-Royalty)	11207.22
2006	Fed Onshore	AL	Rents	Coal	13494
2006	Fed Onshore	AL	Rents	Hardrock	-41
2006	Fed Onshore	AL	Rents	Oil & Gas (Non-Royalty)	46793.5
2006	Fed Onshore	AL	Royalties	Clay	21525.3
2006	Fed Onshore	AL	Royalties	Coal	1980.4
2006	Fed Onshore	AL	Royalties	Gas	915535.73
2006	Fed Onshore	AL	Royalties	NGL	14.14
2006	Fed Onshore	AL	Royalties	Oil	729977
2006	Fed Onshore	AL	Royalties	Sulfur	1156.13
2006	Fed Onshore	AR	Bonus	Oil & Gas (Non-Royalty)	6002003
2006	Fed Onshore	AR	Other Revenues	Hardrock	1452.5
2006	Fed Onshore	AR	Other Revenues	Oil & Gas (Non-Royalty)	-63242.6
2006	Fed Onshore	AR	Rents	Hardrock	89
2006	Fed Onshore	AR	Rents	Oil & Gas (Non-Royalty)	1449716
2006	Fed Onshore	AR	Royalties	Gas	8974165.09
2006	Fed Onshore	AR	Royalties	Hardrock	345.5
2006	Fed Onshore	AR	Royalties	Oil	243.99
2006	Fed Onshore	AZ	Bonus	Oil & Gas (Non-Royalty)	58275
2006	Fed Onshore	AZ	Other Revenues	Oil & Gas (Non-Royalty)	440.09
2006	Fed Onshore	AZ	Other Revenues	Sodium	12
2006	Fed Onshore	AZ	Rents	Geothermal	4168
2006	Fed Onshore	AZ	Rents	Oil & Gas (Non-Royalty)	109698
2006	Fed Onshore	AZ	Rents	Sodium	4
2006	Fed Onshore	AZ	Royalties	Sodium	72.47
2006	Fed Onshore	CA	Bonus	Oil & Gas (Non-Royalty)	659159.75
2006	Fed Onshore	CA	Other Revenues	Geothermal	-122574.07
2006	Fed Onshore	CA	Other Revenues	Oil & Gas (Non-Royalty)	572668.38
2006	Fed Onshore	CA	Other Revenues	Sodium	-240
2006	Fed Onshore	CA	Rents	Geothermal	114955.24
2006	Fed Onshore	CA	Rents	Oil & Gas (Non-Royalty)	536748.98
2006	Fed Onshore	CA	Rents	Sodium	707
2006	Fed Onshore	CA	Royalties	Gas	5719014.12
2006	Fed Onshore	CA	Royalties	Geothermal	10367876.4
2006	Fed Onshore	CA	Royalties	NGL	266006.44
2006	Fed Onshore	CA	Royalties	Oil	81217961.3
2006	Fed Onshore	CA	Royalties	Sodium	4851694.22
2006	Fed Onshore	CO	Bonus	Coal	561142.87
2006	Fed Onshore	CO	Bonus	Oil & Gas (Non-Royalty)	30810201.51
2006	Fed Onshore	CO	Other Revenues	Coal	3391.67
2006	Fed Onshore	CO	Other Revenues	Oil	-25.38
2006	Fed Onshore	CO	Other Revenues	Oil & Gas (Non-Royalty)	392130.39
2006	Fed Onshore	CO	Other Revenues	Sodium	6641
2006	Fed Onshore	CO	Rents	Coal	212926.4
2006	Fed Onshore	CO	Rents	Oil	-22.9
2006	Fed Onshore	CO	Rents	Oil & Gas (Non-Royalty)	6515800.55
2006	Fed Onshore	CO	Royalties	CO2	23385811.89
2006	Fed Onshore	CO	Royalties	Coal	46300543.39
2006	Fed Onshore	CO	Royalties	Gas	178794889.2
2006	Fed Onshore	CO	Royalties	NGL	4759219.2
2006	Fed Onshore	CO	Royalties	Oil	34014923.05
2006	Fed Onshore	CO	Royalties	Sodium	425276.22
2006	Fed Onshore	FL	Other Revenues	Oil & Gas (Non-Royalty)	4789.8
2006	Fed Onshore	FL	Rents	Oil & Gas (Non-Royalty)	12116.5
2006	Fed Onshore	FL	Royalties	Phosphate	16619.15
2006	Fed Onshore	ID	Other Revenues	Hardrock	929.2
2006	Fed Onshore	ID	Other Revenues	Phosphate	101199
2006	Fed Onshore	ID	Rents	Hardrock	59
2006	Fed Onshore	ID	Rents	Oil & Gas (Non-Royalty)	2712.5
2006	Fed Onshore	ID	Rents	Phosphate	8980
2006	Fed Onshore	ID	Royalties	Hardrock	1367.65
2006	Fed Onshore	ID	Royalties	Phosphate	2053021.61
2006	Fed Onshore	IL	Other Revenues	Oil & Gas (Non-Royalty)	175
2006	Fed Onshore	IL	Rents	Hardrock	-1147
2006	Fed Onshore	IL	Royalties	Oil	264448.54
2006	Fed Onshore	KS	Bonus	Oil & Gas (Non-Royalty)	56000
2006	Fed Onshore	KS	Other Revenues	Gas	460.28
2006	Fed Onshore	KS	Other Revenues	Oil & Gas (Non-Royalty)	-24951.91
2006	Fed Onshore	KS	Rents	Oil	-160
2006	Fed Onshore	KS	Rents	Oil & Gas (Non-Royalty)	35004.3
2006	Fed Onshore	KS	Royalties	Gas	5697953.43
2006	Fed Onshore	KS	Royalties	Helium	-57.39
2006	Fed Onshore	KS	Royalties	NGL	457268.14
2006	Fed Onshore	KS	Royalties	Oil	3625872.27
2006	Fed Onshore	KY	Bonus	Coal	1002005.62
2006	Fed Onshore	KY	Bonus	Oil & Gas (Non-Royalty)	39593
2006	Fed Onshore	KY	Other Revenues	Coal	12000
2006	Fed Onshore	KY	Other Revenues	Oil & Gas (Non-Royalty)	20664.52
2006	Fed Onshore	KY	Rents	Coal	30135
2006	Fed Onshore	KY	Rents	Oil & Gas (Non-Royalty)	14241.8
2006	Fed Onshore	KY	Royalties	Coal	676018.58
2006	Fed Onshore	KY	Royalties	Gas	259146.18
2006	Fed Onshore	KY	Royalties	Oil	7333.44
2006	Fed Onshore	LA	Bonus	Oil & Gas (Non-Royalty)	493355
2006	Fed Onshore	LA	Other Revenues	Oil & Gas (Non-Royalty)	-45670.89
2006	Fed Onshore	LA	Rents	Oil & Gas (Non-Royalty)	72562.5
2006	Fed Onshore	LA	Royalties	Gas	41990018.49
2006	Fed Onshore	LA	Royalties	NGL	1240983.32
2006	Fed Onshore	LA	Royalties	Oil	3059945.15
2006	Fed Onshore	MD	Other Revenues	Oil & Gas (Non-Royalty)	11799.33
2006	Fed Onshore	MD	Rents	Oil & Gas (Non-Royalty)	992
2006	Fed Onshore	MI	Bonus	Oil & Gas (Non-Royalty)	8160
2006	Fed Onshore	MI	Other Revenues	Oil & Gas (Non-Royalty)	9810.63
2006	Fed Onshore	MI	Rents	Oil & Gas (Non-Royalty)	42704.5
2006	Fed Onshore	MI	Royalties	Gas	2451832.03
2006	Fed Onshore	MI	Royalties	NGL	97956.01
2006	Fed Onshore	MI	Royalties	Oil	197234.44
2006	Fed Onshore	MN	Other Revenues	Hardrock	48685.16
2006	Fed Onshore	MN	Rents	Hardrock	4737.5
2006	Fed Onshore	MO	Other Revenues	Hardrock	144766.01
2006	Fed Onshore	MO	Rents	Hardrock	17248
2006	Fed Onshore	MO	Royalties	Hardrock	8472176.69
2006	Fed Onshore	MS	Bonus	Oil & Gas (Non-Royalty)	906512.5
2006	Fed Onshore	MS	Other Revenues	Oil & Gas (Non-Royalty)	14042.7
2006	Fed Onshore	MS	Rents	Oil & Gas (Non-Royalty)	607511.72
2006	Fed Onshore	MS	Royalties	Gas	502251.79
2006	Fed Onshore	MS	Royalties	Oil	2156274.27
2006	Fed Onshore	MT	Bonus	Coal	456320
2006	Fed Onshore	MT	Bonus	Oil & Gas (Non-Royalty)	772626.5
2006	Fed Onshore	MT	Other Revenues	Oil	-2.5
2006	Fed Onshore	MT	Other Revenues	Oil & Gas (Non-Royalty)	767954.89
2006	Fed Onshore	MT	Other Revenues	Phosphate	12681
2006	Fed Onshore	MT	Rents	Coal	132477.3
2006	Fed Onshore	MT	Rents	Hardrock	2185.5
2006	Fed Onshore	MT	Rents	Oil	-59.09
2006	Fed Onshore	MT	Rents	Oil & Gas (Non-Royalty)	3143079.1
2006	Fed Onshore	MT	Royalties	Coal	28330667.49
2006	Fed Onshore	MT	Royalties	Gas	22213269.71
2006	Fed Onshore	MT	Royalties	NGL	421602.77
2006	Fed Onshore	MT	Royalties	Oil	22772014.13
2006	Fed Onshore	MT	Royalties	Sulfur	2429.17
2006	Fed Onshore	ND	Bonus	Coal	117536
2006	Fed Onshore	ND	Bonus	Oil & Gas (Non-Royalty)	15320721.5
2006	Fed Onshore	ND	Other Revenues	Oil & Gas (Non-Royalty)	693945.09
2006	Fed Onshore	ND	Rents	Coal	29835
2006	Fed Onshore	ND	Rents	Oil & Gas (Non-Royalty)	1133548.65
2006	Fed Onshore	ND	Royalties	Coal	689195.7
2006	Fed Onshore	ND	Royalties	Gas	6072372.39
2006	Fed Onshore	ND	Royalties	NGL	434091.67
2006	Fed Onshore	ND	Royalties	Oil	44015677.11
2006	Fed Onshore	ND	Royalties	Sulfur	86.58
2006	Fed Onshore	NE	Other Revenues	Oil	-6
2006	Fed Onshore	NE	Other Revenues	Oil & Gas (Non-Royalty)	148598.74
2006	Fed Onshore	NE	Rents	Oil & Gas (Non-Royalty)	17482
2006	Fed Onshore	NE	Royalties	Oil	230421.77
2006	Fed Onshore	NM	Bonus	Coal	16060
2006	Fed Onshore	NM	Bonus	Oil & Gas (Non-Royalty)	85917604
2006	Fed Onshore	NM	Bonus	Potassium	9638.54
2006	Fed Onshore	NM	Other Revenues	Coal	2744170.09
2006	Fed Onshore	NM	Other Revenues	Gas	3263.22
2006	Fed Onshore	NM	Other Revenues	Geothermal	1120
2006	Fed Onshore	NM	Other Revenues	NGL	487458.94
2006	Fed Onshore	NM	Other Revenues	Oil	-207.93
2006	Fed Onshore	NM	Other Revenues	Oil & Gas (Non-Royalty)	15355891.74
2006	Fed Onshore	NM	Other Revenues	Potassium	233449.17
2006	Fed Onshore	NM	Other Revenues	Sodium	120
2006	Fed Onshore	NM	Rents	Coal	-157326.01
2006	Fed Onshore	NM	Rents	Geothermal	4603
2006	Fed Onshore	NM	Rents	Oil	-2
2006	Fed Onshore	NM	Rents	Oil & Gas (Non-Royalty)	3423807.95
2006	Fed Onshore	NM	Rents	Potassium	-45502
2006	Fed Onshore	NM	Rents	Sodium	1320
2006	Fed Onshore	NM	Royalties	CO2	554879.77
2006	Fed Onshore	NM	Royalties	Coal	7362265.79
2006	Fed Onshore	NM	Royalties	Gas	746131326.1
2006	Fed Onshore	NM	Royalties	Geothermal	-7956.86
2006	Fed Onshore	NM	Royalties	NGL	109760107
2006	Fed Onshore	NM	Royalties	Oil	167460074
2006	Fed Onshore	NM	Royalties	Potassium	3841597.26
2006	Fed Onshore	NM	Royalties	Sodium	226625.85
2006	Fed Onshore	NV	Bonus	Oil & Gas (Non-Royalty)	4028574.5
2006	Fed Onshore	NV	Other Revenues	Geothermal	-62346.55
2006	Fed Onshore	NV	Other Revenues	Oil & Gas (Non-Royalty)	8368.24
2006	Fed Onshore	NV	Rents	Geothermal	448978
2006	Fed Onshore	NV	Rents	Oil & Gas (Non-Royalty)	6484723.44
2006	Fed Onshore	NV	Rents	Potassium	1160
2006	Fed Onshore	NV	Royalties	Geothermal	1716374.73
2006	Fed Onshore	NV	Royalties	Oil	2734894.62
2006	Fed Onshore	NV	Royalties	Potassium	2401.92
2006	Fed Onshore	NV	Royalties	Sand & Gravel	-93567.6
2006	Fed Onshore	NY	Other Revenues	Oil & Gas (Non-Royalty)	219.18
2006	Fed Onshore	NY	Royalties	Gas	22687.6
2006	Fed Onshore	OH	Other Revenues	Oil & Gas (Non-Royalty)	41339.11
2006	Fed Onshore	OH	Rents	Oil & Gas (Non-Royalty)	7712
2006	Fed Onshore	OH	Royalties	Gas	615425.39
2006	Fed Onshore	OH	Royalties	Oil	195145.95
2006	Fed Onshore	OK	Bonus	Coal	11564
2006	Fed Onshore	OK	Bonus	Oil & Gas (Non-Royalty)	1641252
2006	Fed Onshore	OK	Other Revenues	Coal	290027.16
2006	Fed Onshore	OK	Other Revenues	Oil	-67.51
2006	Fed Onshore	OK	Other Revenues	Oil & Gas (Non-Royalty)	134510.92
2006	Fed Onshore	OK	Rents	Asphalt	959
2006	Fed Onshore	OK	Rents	Coal	33585
2006	Fed Onshore	OK	Rents	Oil & Gas (Non-Royalty)	242500.99
2006	Fed Onshore	OK	Royalties	Coal	395327.09
2006	Fed Onshore	OK	Royalties	Gas	11982392.47
2006	Fed Onshore	OK	Royalties	NGL	294434.5
2006	Fed Onshore	OK	Royalties	Oil	999510.85
2006	Fed Onshore	OR	Bonus	Oil & Gas (Non-Royalty)	893603
2006	Fed Onshore	OR	Rents	Geothermal	3111
2006	Fed Onshore	OR	Rents	Oil & Gas (Non-Royalty)	421302
2006	Fed Onshore	PA	Bonus	Oil & Gas (Non-Royalty)	114805
2006	Fed Onshore	PA	Other Revenues	Oil & Gas (Non-Royalty)	5630.48
2006	Fed Onshore	PA	Rents	Oil & Gas (Non-Royalty)	153
2006	Fed Onshore	PA	Royalties	Gas	80304.59
2006	Fed Onshore	SD	Bonus	Oil & Gas (Non-Royalty)	49614
2006	Fed Onshore	SD	Other Revenues	Oil & Gas (Non-Royalty)	16311.12
2006	Fed Onshore	SD	Rents	Oil & Gas (Non-Royalty)	175257
2006	Fed Onshore	SD	Royalties	Gas	151321.93
2006	Fed Onshore	SD	Royalties	Oil	1403517.38
2006	Fed Onshore	TX	Bonus	Oil & Gas (Non-Royalty)	1496897
2006	Fed Onshore	TX	Other Revenues	Oil & Gas (Non-Royalty)	840338.88
2006	Fed Onshore	TX	Rents	Oil & Gas (Non-Royalty)	602540.1
2006	Fed Onshore	TX	Royalties	Gas	22192173.96
2006	Fed Onshore	TX	Royalties	NGL	161883.84
2006	Fed Onshore	TX	Royalties	Oil	2918816.58
2006	Fed Onshore	UT	Bonus	Coal	4264820
2006	Fed Onshore	UT	Bonus	Oil & Gas (Non-Royalty)	89172054
2006	Fed Onshore	UT	Other Revenues	Clay	163.94
2006	Fed Onshore	UT	Other Revenues	Coal	-223346.9
2006	Fed Onshore	UT	Other Revenues	Geothermal	2089.67
2006	Fed Onshore	UT	Other Revenues	Gilsonite	11160.24
2006	Fed Onshore	UT	Other Revenues	Oil	-0.01
2006	Fed Onshore	UT	Other Revenues	Oil & Gas (Non-Royalty)	1343137.88
2006	Fed Onshore	UT	Other Revenues	Phosphate	22422
2006	Fed Onshore	UT	Other Revenues	Potassium	-33947.6
2006	Fed Onshore	UT	Rents	Clay	314
2006	Fed Onshore	UT	Rents	Coal	275747.4
2006	Fed Onshore	UT	Rents	Geothermal	23457
2006	Fed Onshore	UT	Rents	Gilsonite	1841.5
2006	Fed Onshore	UT	Rents	Hardrock	848
2006	Fed Onshore	UT	Rents	Oil	-12
2006	Fed Onshore	UT	Rents	Oil & Gas (Non-Royalty)	7480534.95
2006	Fed Onshore	UT	Rents	Phosphate	-11104
2006	Fed Onshore	UT	Rents	Potassium	27444
2006	Fed Onshore	UT	Rents	Tar Sands	12190
2006	Fed Onshore	UT	Royalties	Clay	3000.98
2006	Fed Onshore	UT	Royalties	Coal	27226222.48
2006	Fed Onshore	UT	Royalties	Gas	165969058.3
2006	Fed Onshore	UT	Royalties	Geothermal	197373.76
2006	Fed Onshore	UT	Royalties	Gilsonite	414553.26
2006	Fed Onshore	UT	Royalties	NGL	2337062.74
2006	Fed Onshore	UT	Royalties	Oil	52118061.6
2006	Fed Onshore	UT	Royalties	Potassium	113515.26
2006	Fed Onshore	UT	Royalties	Sodium	1233.45
2006	Fed Onshore	VA	Other Revenues	Oil & Gas (Non-Royalty)	14345.27
2006	Fed Onshore	VA	Rents	Oil & Gas (Non-Royalty)	14329
2006	Fed Onshore	VA	Royalties	Gas	440160.98
2006	Fed Onshore	VA	Royalties	Hardrock	18679
2006	Fed Onshore	WA	Bonus	Oil & Gas (Non-Royalty)	4342692
2006	Fed Onshore	WA	Rents	Coal	840
2006	Fed Onshore	WA	Rents	Oil & Gas (Non-Royalty)	970474
2006	Fed Onshore	WA	Royalties	Coal	11394.65
2006	Fed Onshore	WV	Bonus	Oil & Gas (Non-Royalty)	166394
2006	Fed Onshore	WV	Other Revenues	Oil & Gas (Non-Royalty)	74695.58
2006	Fed Onshore	WV	Rents	Oil & Gas (Non-Royalty)	104991.76
2006	Fed Onshore	WV	Royalties	Gas	709959.32
2006	Fed Onshore	WV	Royalties	Oil	995.82
2006	Fed Onshore	WY	Bonus	Coal	415863088.3
2006	Fed Onshore	WY	Bonus	Oil & Gas (Non-Royalty)	54299184
2006	Fed Onshore	WY	Other Revenues	Coal	-314828.11
2006	Fed Onshore	WY	Other Revenues	Gas	191814.24
2006	Fed Onshore	WY	Other Revenues	Oil	-10.18
2006	Fed Onshore	WY	Other Revenues	Oil & Gas (Non-Royalty)	5180362.86
2006	Fed Onshore	WY	Other Revenues	Sodium	126902.49
2006	Fed Onshore	WY	Rents	Coal	525088.1
2006	Fed Onshore	WY	Rents	Oil	-2548.02
2006	Fed Onshore	WY	Rents	Oil & Gas (Non-Royalty)	19458567.18
2006	Fed Onshore	WY	Rents	Sodium	-14885.91
2006	Fed Onshore	WY	Royalties	CO2	57081.69
2006	Fed Onshore	WY	Royalties	Coal	397150902.9
2006	Fed Onshore	WY	Royalties	Gas	1029961492
2006	Fed Onshore	WY	Royalties	Helium	10923.91
2006	Fed Onshore	WY	Royalties	NGL	29026801.1
2006	Fed Onshore	WY	Royalties	Oil	185478268.7
2006	Fed Onshore	WY	Royalties	Sodium	25345089.98
2006	Fed Onshore	WY	Royalties	Sulfur	104891.37
2007	Fed Onshore	AK	Bonus	Oil & Gas (Non-Royalty)	13763715
2007	Fed Onshore	AK	Other Revenues	Gas	226020.72
2007	Fed Onshore	AK	Other Revenues	Oil & Gas (Non-Royalty)	2020011.11
2007	Fed Onshore	AK	Rents	Coal	5120
2007	Fed Onshore	AK	Rents	Oil & Gas (Non-Royalty)	12058269.07
2007	Fed Onshore	AK	Royalties	Gas	13279444.51
2007	Fed Onshore	AK	Royalties	NGL	32672.16
2007	Fed Onshore	AK	Royalties	Oil	1489902.22
2007	Fed Onshore	AL	Bonus	Coal	64113.6
2007	Fed Onshore	AL	Bonus	Oil & Gas (Non-Royalty)	931642
2007	Fed Onshore	AL	Other Revenues	Hardrock	123
2007	Fed Onshore	AL	Other Revenues	Oil & Gas (Non-Royalty)	15293.8
2007	Fed Onshore	AL	Rents	Coal	13494
2007	Fed Onshore	AL	Rents	Oil & Gas (Non-Royalty)	161857.5
2007	Fed Onshore	AL	Royalties	Clay	16539
2007	Fed Onshore	AL	Royalties	Coal	-290.3
2007	Fed Onshore	AL	Royalties	Gas	595666.91
2007	Fed Onshore	AL	Royalties	NGL	245.31
2007	Fed Onshore	AL	Royalties	Oil	505201.93
2007	Fed Onshore	AL	Royalties	Sulfur	376.55
2007	Fed Onshore	AR	Bonus	Oil & Gas (Non-Royalty)	16225468.99
2007	Fed Onshore	AR	Other Revenues	Hardrock	378
2007	Fed Onshore	AR	Other Revenues	Oil & Gas (Non-Royalty)	-690.43
2007	Fed Onshore	AR	Rents	Hardrock	-322.2
2007	Fed Onshore	AR	Rents	Oil & Gas (Non-Royalty)	2205288.6
2007	Fed Onshore	AR	Royalties	Gas	7115423.24
2007	Fed Onshore	AR	Royalties	Hardrock	144.2
2007	Fed Onshore	AR	Royalties	Oil	218.58
2007	Fed Onshore	AZ	Bonus	Oil & Gas (Non-Royalty)	1280
2007	Fed Onshore	AZ	Other Revenues	Sodium	12
2007	Fed Onshore	AZ	Rents	Geothermal	2084
2007	Fed Onshore	AZ	Rents	Oil & Gas (Non-Royalty)	73607.5
2007	Fed Onshore	AZ	Rents	Sodium	4
2007	Fed Onshore	AZ	Royalties	Sodium	823.88
2007	Fed Onshore	CA	Bonus	Oil & Gas (Non-Royalty)	1607388
2007	Fed Onshore	CA	Other Revenues	Geothermal	192818.34
2007	Fed Onshore	CA	Other Revenues	Oil & Gas (Non-Royalty)	298739.07
2007	Fed Onshore	CA	Other Revenues	Sodium	17.04
2007	Fed Onshore	CA	Rents	Geothermal	166325
2007	Fed Onshore	CA	Rents	Oil & Gas (Non-Royalty)	551414.29
2007	Fed Onshore	CA	Royalties	Gas	4176639.58
2007	Fed Onshore	CA	Royalties	Geothermal	9321911.99
2007	Fed Onshore	CA	Royalties	NGL	153486.52
2007	Fed Onshore	CA	Royalties	Oil	91797534.75
2007	Fed Onshore	CA	Royalties	Sodium	2291981.03
2007	Fed Onshore	CO	Bonus	Coal	4368768.87
2007	Fed Onshore	CO	Bonus	Oil & Gas (Non-Royalty)	19914266.5
2007	Fed Onshore	CO	Other Revenues	Coal	101989.96
2007	Fed Onshore	CO	Other Revenues	Oil	-160
2007	Fed Onshore	CO	Other Revenues	Oil & Gas (Non-Royalty)	4348294.58
2007	Fed Onshore	CO	Other Revenues	Sodium	7333.1
2007	Fed Onshore	CO	Rents	Coal	202866.78
2007	Fed Onshore	CO	Rents	Oil & Gas (Non-Royalty)	6600287.42
2007	Fed Onshore	CO	Royalties	CO2	22760518.41
2007	Fed Onshore	CO	Royalties	Coal	44009356.55
2007	Fed Onshore	CO	Royalties	Gas	135189322.2
2007	Fed Onshore	CO	Royalties	NGL	4426095.21
2007	Fed Onshore	CO	Royalties	Oil	28811111.87
2007	Fed Onshore	CO	Royalties	Sodium	191771.28
2007	Fed Onshore	FL	Other Revenues	Oil & Gas (Non-Royalty)	1392.34
2007	Fed Onshore	FL	Other Revenues	Phosphate	114.09
2007	Fed Onshore	FL	Rents	Oil & Gas (Non-Royalty)	9089.5
2007	Fed Onshore	FL	Rents	Phosphate	884
2007	Fed Onshore	ID	Bonus	Geothermal	5707750
2007	Fed Onshore	ID	Bonus	Oil & Gas (Non-Royalty)	86061
2007	Fed Onshore	ID	Other Revenues	Phosphate	172766.43
2007	Fed Onshore	ID	Rents	Geothermal	19262
2007	Fed Onshore	ID	Rents	Hardrock	340
2007	Fed Onshore	ID	Rents	Oil & Gas (Non-Royalty)	18138.5
2007	Fed Onshore	ID	Rents	Phosphate	489
2007	Fed Onshore	ID	Royalties	Hardrock	3542.6
2007	Fed Onshore	ID	Royalties	Phosphate	2131781.32
2007	Fed Onshore	IL	Other Revenues	Oil & Gas (Non-Royalty)	1507.41
2007	Fed Onshore	IL	Royalties	Oil	248808.04
2007	Fed Onshore	KS	Bonus	Oil & Gas (Non-Royalty)	7546
2007	Fed Onshore	KS	Other Revenues	Gas	24.06
2007	Fed Onshore	KS	Other Revenues	Oil & Gas (Non-Royalty)	-171796.36
2007	Fed Onshore	KS	Rents	Oil & Gas (Non-Royalty)	43835.7
2007	Fed Onshore	KS	Royalties	Gas	5295470.62
2007	Fed Onshore	KS	Royalties	NGL	469136.43
2007	Fed Onshore	KS	Royalties	Oil	2570211.55
2007	Fed Onshore	KY	Bonus	Coal	-491552.81
2007	Fed Onshore	KY	Bonus	Oil & Gas (Non-Royalty)	36
2007	Fed Onshore	KY	Other Revenues	Coal	71378.74
2007	Fed Onshore	KY	Other Revenues	Oil & Gas (Non-Royalty)	34756.71
2007	Fed Onshore	KY	Rents	Coal	5067
2007	Fed Onshore	KY	Rents	Oil & Gas (Non-Royalty)	10292.42
2007	Fed Onshore	KY	Royalties	Coal	2670376.25
2007	Fed Onshore	KY	Royalties	Gas	111139.03
2007	Fed Onshore	KY	Royalties	Oil	6910.46
2007	Fed Onshore	LA	Bonus	Oil & Gas (Non-Royalty)	233110
2007	Fed Onshore	LA	Other Revenues	Oil & Gas (Non-Royalty)	135589.66
2007	Fed Onshore	LA	Rents	Oil & Gas (Non-Royalty)	35608.23
2007	Fed Onshore	LA	Royalties	Gas	29650858.17
2007	Fed Onshore	LA	Royalties	NGL	1321694.69
2007	Fed Onshore	LA	Royalties	Oil	3203786.5
2007	Fed Onshore	MD	Other Revenues	Oil & Gas (Non-Royalty)	13426.06
2007	Fed Onshore	MD	Rents	Oil & Gas (Non-Royalty)	496
2007	Fed Onshore	MI	Bonus	Oil & Gas (Non-Royalty)	22330
2007	Fed Onshore	MI	Other Revenues	Oil & Gas (Non-Royalty)	12472.37
2007	Fed Onshore	MI	Rents	Oil & Gas (Non-Royalty)	34438
2007	Fed Onshore	MI	Royalties	Gas	1947724.19
2007	Fed Onshore	MI	Royalties	NGL	119003.77
2007	Fed Onshore	MI	Royalties	Oil	204836.9
2007	Fed Onshore	MN	Other Revenues	Hardrock	48660
2007	Fed Onshore	MN	Rents	Hardrock	1904
2007	Fed Onshore	MO	Other Revenues	Hardrock	-125408.33
2007	Fed Onshore	MO	Other Revenues	Oil & Gas (Non-Royalty)	1680
2007	Fed Onshore	MO	Rents	Hardrock	-9565.5
2007	Fed Onshore	MO	Royalties	Hardrock	14925626.16
2007	Fed Onshore	MS	Bonus	Oil & Gas (Non-Royalty)	3009951
2007	Fed Onshore	MS	Other Revenues	Oil & Gas (Non-Royalty)	15016.33
2007	Fed Onshore	MS	Rents	Oil & Gas (Non-Royalty)	704508.5
2007	Fed Onshore	MS	Royalties	Gas	293022.22
2007	Fed Onshore	MS	Royalties	Oil	1947607.7
2007	Fed Onshore	MT	Bonus	Oil & Gas (Non-Royalty)	1521067
2007	Fed Onshore	MT	Other Revenues	Coal	1576824.91
2007	Fed Onshore	MT	Other Revenues	Oil & Gas (Non-Royalty)	532244.7
2007	Fed Onshore	MT	Other Revenues	Phosphate	39.19
2007	Fed Onshore	MT	Rents	Coal	126357
2007	Fed Onshore	MT	Rents	Hardrock	40
2007	Fed Onshore	MT	Rents	Oil & Gas (Non-Royalty)	3404460.58
2007	Fed Onshore	MT	Royalties	Coal	35083861.44
2007	Fed Onshore	MT	Royalties	Gas	17921810.72
2007	Fed Onshore	MT	Royalties	NGL	337289.93
2007	Fed Onshore	MT	Royalties	Oil	22569282.77
2007	Fed Onshore	MT	Royalties	Sulfur	2006.09
2007	Fed Onshore	ND	Bonus	Coal	113880
2007	Fed Onshore	ND	Bonus	Oil & Gas (Non-Royalty)	9935430
2007	Fed Onshore	ND	Other Revenues	Coal	5064.8
2007	Fed Onshore	ND	Other Revenues	Oil & Gas (Non-Royalty)	548120.38
2007	Fed Onshore	ND	Rents	Coal	32712
2007	Fed Onshore	ND	Rents	Oil & Gas (Non-Royalty)	890885.79
2007	Fed Onshore	ND	Royalties	Coal	887503.6
2007	Fed Onshore	ND	Royalties	Gas	5707395.93
2007	Fed Onshore	ND	Royalties	NGL	487049.94
2007	Fed Onshore	ND	Royalties	Oil	45222405.79
2007	Fed Onshore	ND	Royalties	Sulfur	12.53
2007	Fed Onshore	NE	Other Revenues	Oil & Gas (Non-Royalty)	-96170.62
2007	Fed Onshore	NE	Rents	Oil & Gas (Non-Royalty)	12602
2007	Fed Onshore	NE	Royalties	Gas	123992.24
2007	Fed Onshore	NE	Royalties	Oil	409124.29
2007	Fed Onshore	NM	Bonus	Oil & Gas (Non-Royalty)	28390706
2007	Fed Onshore	NM	Bonus	Potassium	5559.75
2007	Fed Onshore	NM	Other Revenues	Coal	1138708.77
2007	Fed Onshore	NM	Other Revenues	Gas	691.28
2007	Fed Onshore	NM	Other Revenues	Geothermal	15566
2007	Fed Onshore	NM	Other Revenues	Oil	6451.66
2007	Fed Onshore	NM	Other Revenues	Oil & Gas (Non-Royalty)	123275858.8
2007	Fed Onshore	NM	Other Revenues	Potassium	297163.81
2007	Fed Onshore	NM	Other Revenues	Sodium	25971.38
2007	Fed Onshore	NM	Rents	Coal	76311
2007	Fed Onshore	NM	Rents	Geothermal	8517
