Land Category	FY	Offshore Region	Offshore Planning Area	BOEM Block Name	BOEM Protraction	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$6,063.44
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$24,893.55
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$2,693,790.33
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area	TX7	Royalties	Oil & Gas	Oil	Inlet Scrubber	($711.71)
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalties	Oil & Gas	Oil	Inlet Scrubber	($280.05)
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalties	Oil & Gas	Oil	Inlet Scrubber	($25.26)
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalties	Oil & Gas	Oil	Inlet Scrubber	$10.99
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalties	Oil & Gas	Oil	Inlet Scrubber	$42,480.12
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalties	Oil & Gas	Oil	Oil	$7,305.03
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalties	Oil & Gas	Oil	Oil	$8,587.50
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalties	Oil & Gas	Oil	Oil	$60,250.01
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalties	Oil & Gas	Oil	Oil	$145,296.41
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area, East Addition	TX3A	Royalties	Oil & Gas	Oil	Oil	$331,323.45
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalties	Oil & Gas	Oil	Oil	$534,886.51
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area	TX7	Royalties	Oil & Gas	Oil	Oil	$971,373.12
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalties	Oil & Gas	Oil	Oil	$8,136,982.48
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalties	Oil & Gas	Oil	Oil	$18,101,244.93
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalties	Oil & Gas	Oil	Oil	$26,496,629.60
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalties	Oil & Gas	Oil	Oil	$40,298,942.22
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Alaminos Canyon	NG15-04	Royalties	Oil & Gas	Oil	Oil	$57,912,875.07
Fed Offshore	2014	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalties	Oil & Gas	Oil	Oil	$155,571,534.88
Fed Offshore	2014	Pacific	Right of Way			Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,755.00
Fed Offshore	2014	Pacific	Southern California			Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$18,976.75
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Gas	Fuel Gas	$4,697.90
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$6,744,142.51
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,092,558.28
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	NGL	Gas Plant Products	$586,775.32
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Oil	Condensate	$110,389.41
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	($2,160,410.22)
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Oil	Inlet Scrubber	$2,670,266.50
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Oil	Oil	$267,003,194.59
Fed Offshore	2014	Pacific	Southern California			Royalties	Oil & Gas	Sulfur	Sulfur	$16,945.37
Federal Offshore	2014					Inspection Fees				$58,031,369.06
Fed Offshore	2015	Alaska	Beaufort Sea			Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,145.10
Fed Offshore	2015	Alaska	Beaufort Sea			Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,117,788.00
Fed Offshore	2015	Alaska	Beaufort Sea			Royalties	Oil & Gas	Oil	Oil	$6,122,384.78
Fed Offshore	2015	Alaska	Chukchi Sea			Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($31,408.27)
Fed Offshore	2015	Alaska	Chukchi Sea			Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,651,138.09
Fed Offshore	2015	Atlantic	Mid Atlantic			Bonus	Wind	Wind		$8,701,098.00
Fed Offshore	2015	Atlantic	Mid Atlantic			Rents	Wind	Wind		$580,722.00
Fed Offshore	2015	Atlantic	North Atlantic			Bonus	Wind	Wind		$150,197.00
Fed Offshore	2015	Atlantic	North Atlantic			Other Revenues	Wind	Wind		$281,285.00
Fed Offshore	2015	Atlantic	North Atlantic			Rents	Wind	Wind		$1,645,755.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$140,088.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$147,741.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$152,000.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$176,520.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area, South Addition	LA4A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$176,550.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$197,200.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$201,550.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$201,550.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$210,088.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area	LA3A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$250,338.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$263,826.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$302,223.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$335,088.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$343,331.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area, South Addition	LA7A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$431,376.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$710,876.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,045,618.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area	LA6	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,549,113.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,212,120.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Sigsbee Escarpment	NG15-08	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,444,444.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Lloyd Ridge	NG16-02	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,602,854.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$3,180,000.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ewing Bank	NH15-12	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$4,136,750.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Garden Banks	NG15-02	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$18,402,029.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Keathley Canyon	NG15-05	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$28,023,188.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$52,971,022.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$63,275,404.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Walker Ridge	NG15-06	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$135,365,721.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$213,510,232.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Inspection Fees	Oil & Gas	Oil & Gas (Non-Royalty)		$30,500.00
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	Gas	Flash Gas	$0.47
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Gas	Flash Gas	$2.52
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	Gas	Flash Gas	$2.72
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	Gas	Flash Gas	$4.83
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Gas	Flash Gas	$7.75
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	Gas	Flash Gas	$16.59
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	Gas	Fuel Gas	($438.36)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Other Revenues	Oil & Gas	Gas	Fuel Gas	$81.84
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	Gas	Fuel Gas	$175.60
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Gas	Fuel Gas	$177.26
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Other Revenues	Oil & Gas	Gas	Fuel Gas	$308.38
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenues	Oil & Gas	Gas	Fuel Gas	$314.57
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Other Revenues	Oil & Gas	Gas	Fuel Gas	$1,364.91
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Other Revenues	Oil & Gas	Gas	Fuel Gas	$1,612.51
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Gas	Fuel Gas	$1,748.45
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Other Revenues	Oil & Gas	Gas	Fuel Gas	$2,848.99
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	Gas	Fuel Gas	$3,996.15
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	Gas	Fuel Gas	$5,214.30
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Other Revenues	Oil & Gas	Gas	Fuel Gas	$8,159.76
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$0.02
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$12.52
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$22.45
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$23.28
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$28.53
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$159.36
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$191.87
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	Gas	Gas Lost - Flared or Vented	$451.07
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	($17.18)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	($9.70)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	($0.21)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$1.24
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area	LA3A	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$2.64
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$4.53
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$263.08
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$693.41
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$899.30
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$1,760.43
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$10,426.83
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$10,541.12
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$10,936.73
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$11,856.42
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$13,528.57
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$62,503.56
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Other Revenues	Oil & Gas	Gas	Processed (Residue) Gas	$83,391.99
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$0.02
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$197.31
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$249.20
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$387.93
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$715.08
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$767.47
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$913.36
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,267.62
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,287.67
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,315.91
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,277.57
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,591.77
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Other Revenues	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,987.92
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($7,882.47)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, West Addition	LA1A	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($1,953.75)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Green Canyon	NG15-03	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($1,838.95)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($1,485.58)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($109.61)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Other Revenues	Oil & Gas	NGL	Gas Plant Products	($0.01)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$0.04
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$0.53
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$3.06
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$31.48
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$145.90
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$304.95
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$316.89
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$383.51
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$1,462.64
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$1,468.21
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$1,844.04
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area	LA7	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$2,139.57
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area	LA8	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$2,361.74
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$17,861.49
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Other Revenues	Oil & Gas	NGL	Gas Plant Products	$22,320.52
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Other Revenues	Oil & Gas	Oil	Condensate	($39,239.14)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Other Revenues	Oil & Gas	Oil	Condensate	($8,182.83)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Other Revenues	Oil & Gas	Oil	Condensate	($2,932.33)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area	LA3A	Other Revenues	Oil & Gas	Oil	Condensate	($964.35)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Other Revenues	Oil & Gas	Oil	Condensate	($839.55)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Other Revenues	Oil & Gas	Oil	Condensate	($601.44)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Other Revenues	Oil & Gas	Oil	Condensate	($441.31)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Other Revenues	Oil & Gas	Oil	Condensate	($0.92)
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Grand Isle Area, South Addition	LA7A	Other Revenues	Oil & Gas	Oil	Condensate	$2.40
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Other Revenues	Oil & Gas	Oil	Condensate	$4.09
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Other Revenues	Oil & Gas	Oil	Condensate	$47.94
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	West Delta Area, South Addition	LA8A	Other Revenues	Oil & Gas	Oil	Condensate	$60.81
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Other Revenues	Oil & Gas	Oil	Condensate	$279.11
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Other Revenues	Oil & Gas	Oil	Condensate	$1,478.56
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Other Revenues	Oil & Gas	Oil	Condensate	$8,627.37
Fed Offshore	2015	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Other Revenues	Oil & Gas	Oil	Condensate	$9,610.53
