Fiscal Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2003,Onshore,Federal,ND,Burke County,38013,,Oil (bbl)," 7,895 "
2003,Onshore,Federal,ND,Burke County,38013,,Gas (mcf)," 66,462 "
2003,Onshore,Federal,ND,Divide County,38023,,Gas (mcf), 65 
2003,Onshore,Federal,ND,Divide County,38023,,Oil (bbl), 77 
2003,Onshore,Federal,ND,Dunn County,38025,,Gas (mcf)," 77,876 "
2003,Onshore,Federal,ND,Dunn County,38025,,Oil (bbl)," 93,826 "
2003,Onshore,Federal,ND,Golden Valley County,38033,,Gas (mcf)," 188,711 "
2003,Onshore,Federal,ND,Golden Valley County,38033,,Oil (bbl)," 337,538 "
2003,Onshore,Federal,ND,McKenzie County,38053,,Oil (bbl)," 1,067,647 "
2003,Onshore,Federal,ND,McKenzie County,38053,,Gas (mcf)," 3,490,017 "
2003,Onshore,Federal,ND,McLean County,38055,,Coal (tons)," 7,063 "
2003,Onshore,Federal,ND,Mercer County,38057,,Coal (tons)," 1,266,311 "
2003,Onshore,Federal,ND,Mountrail County,38061,,Oil (bbl), 317 
2003,Onshore,Federal,ND,Mountrail County,38061,,Gas (mcf)," 5,477 "
2003,Onshore,Federal,ND,Oliver County,38065,,Coal (tons)," 48,287 "
2003,Onshore,Federal,ND,Renville County,38075,,Gas (mcf)," 6,709 "
2003,Onshore,Federal,ND,Renville County,38075,,Oil (bbl)," 30,801 "
2003,Onshore,Federal,ND,Slope County,38087,,Gas (mcf)," 57,993 "
2003,Onshore,Federal,ND,Slope County,38087,,Oil (bbl)," 124,001 "
2003,Onshore,Federal,ND,Stark County,38089,,Gas (mcf)," 55,002 "
2003,Onshore,Federal,ND,Stark County,38089,,Oil (bbl)," 113,471 "
2003,Onshore,Federal,ND,Williams County,38105,,Oil (bbl)," 55,773 "
2003,Onshore,Federal,ND,Williams County,38105,,Gas (mcf)," 155,544 "
2003,Onshore,Federal,NE,Cheyenne County,31033,,Gas (mcf)," 3,131 "
2003,Onshore,Federal,NE,Cheyenne County,31033,,Oil (bbl)," 35,172 "
2003,Onshore,Federal,NE,Dundy County,31057,,Oil (bbl), 490 
2003,Onshore,Federal,NE,Hitchcock County,31087,,Oil (bbl)," 6,129 "
2003,Onshore,Federal,NE,Kimball County,31105,,Gas (mcf), 36 
2003,Onshore,Federal,NE,Kimball County,31105,,Oil (bbl)," 6,446 "
2003,Onshore,Federal,NE,Red Willow County,31145,,Oil (bbl), 1 
2003,Onshore,Federal,NM,Chaves County,35005,,Oil (bbl)," 201,919 "
2003,Onshore,Federal,NM,Chaves County,35005,,Gas (mcf)," 12,341,474 "
2003,Onshore,Federal,NM,Dona Ana County,35013,,"Geothermal - Direct Utilization, Hundreds of Gallons"," 4,160 "
2003,Onshore,Federal,NM,Eddy County,35015,,Brine Barrels (bbl)," 28,321 "
2003,Onshore,Federal,NM,Eddy County,35015,,Muriate Of Potash-Standard (tons)," 80,802 "
2003,Onshore,Federal,NM,Eddy County,35015,,Potassium Sulphate-Standard (tons)," 128,353 "
2003,Onshore,Federal,NM,Eddy County,35015,,Muriate Of Potash-Granular (tons)," 256,830 "
2003,Onshore,Federal,NM,Eddy County,35015,,Salt (tons)," 260,806 "
2003,Onshore,Federal,NM,Eddy County,35015,,Potash (tons)," 267,979 "
2003,Onshore,Federal,NM,Eddy County,35015,,Langbeinite (tons)," 839,326 "
2003,Onshore,Federal,NM,Eddy County,35015,,Oil (bbl)," 19,784,568 "
2003,Onshore,Federal,NM,Eddy County,35015,,Gas (mcf)," 212,901,947 "
2003,Onshore,Federal,NM,Harding County,35021,,Gas (mcf)," 3,091,074 "
2003,Onshore,Federal,NM,Lea County,35025,,Brine Barrels (bbl)," 30,527 "
2003,Onshore,Federal,NM,Lea County,35025,,Oil (bbl)," 9,166,605 "
2003,Onshore,Federal,NM,Lea County,35025,,Gas (mcf)," 58,518,640 "
2003,Onshore,Federal,NM,McKinley County,35031,,Gas (mcf)," 12,726 "
2003,Onshore,Federal,NM,McKinley County,35031,,Oil (bbl)," 21,717 "
2003,Onshore,Federal,NM,McKinley County,35031,,Coal (tons)," 1,874,253 "
2003,Onshore,Federal,NM,Quay County,35037,,Gas (mcf)," 3,091,074 "
2003,Onshore,Federal,NM,Rio Arriba County,35039,,Oil (bbl)," 849,710 "
2003,Onshore,Federal,NM,Rio Arriba County,35039,,Gas (mcf)," 300,411,985 "
2003,Onshore,Federal,NM,Roosevelt County,35041,,Oil (bbl)," 140,727 "
2003,Onshore,Federal,NM,Roosevelt County,35041,,Gas (mcf)," 1,454,749 "
2003,Onshore,Federal,NM,San Juan County,35045,,Oil (bbl)," 919,889 "
2003,Onshore,Federal,NM,San Juan County,35045,,Coal (tons)," 10,792,968 "
2003,Onshore,Federal,NM,San Juan County,35045,,Gas (mcf)," 454,192,067 "
2003,Onshore,Federal,NM,Sandoval County,35043,,Oil (bbl)," 38,977 "
2003,Onshore,Federal,NM,Sandoval County,35043,,Gas (mcf)," 900,518 "
2003,Onshore,Federal,NM,Union County,35059,,Gas (mcf)," 3,091,083 "
2003,Onshore,Federal,NV,Churchill County,32001,,"Geothermal - Direct Utilization, Hundreds of Gallons"," 79,971,425 "
2003,Onshore,Federal,NV,Churchill County,32001,,"Geothermal - Electrical Generation, Kilowatt Hours"," 610,972,587 "
2003,Onshore,Federal,NV,Clark County,32003,,Sand/Gravel (tons)," 459,714 "
2003,Onshore,Federal,NV,Eureka County,32011,,Oil (bbl)," 52,026 "
2003,Onshore,Federal,NV,Eureka County,32011,,"Geothermal - Electrical Generation, Kilowatt Hours"," 2,852,857 "
2003,Onshore,Federal,NV,Lander County,32015,,"Geothermal - Electrical Generation, Kilowatt Hours"," 47,025,647 "
2003,Onshore,Federal,NV,Nye County,32023,,Gas (mcf)," 6,123 "
2003,Onshore,Federal,NV,Nye County,32023,,Oil (bbl)," 444,801 "
2003,Onshore,Federal,NV,Washoe County,32031,,"Geothermal - Electrical Generation, Kilowatt Hours"," 28,036,510 "
2003,Onshore,Federal,NY,Chautauqua County,36013,,Gas (mcf)," 14,073 "
2003,Onshore,Federal,NY,Seneca County,36099,,Gas (mcf)," 6,811 "
2003,Onshore,Federal,NY,Steuben County,36101,,Gas (mcf)," 2,174 "
2003,Onshore,Federal,OH,Athens County,39009,,Gas (mcf)," 1,852 "
2003,Onshore,Federal,OH,Hocking County,39073,,Oil (bbl)," 2,212 "
2003,Onshore,Federal,OH,Lawrence County,39087,,Gas (mcf)," 17,957 "
2003,Onshore,Federal,OH,Licking County,39089,,Oil (bbl), 158 
2003,Onshore,Federal,OH,Mahoning County,39099,,Oil (bbl)," 5,004 "
2003,Onshore,Federal,OH,Mahoning County,39099,,Gas (mcf)," 89,348 "
2003,Onshore,Federal,OH,Monroe County,39111,,Oil (bbl)," 2,304 "
2003,Onshore,Federal,OH,Monroe County,39111,,Gas (mcf)," 13,265 "
2003,Onshore,Federal,OH,Muskingum County,39119,,Gas (mcf), 24 
2003,Onshore,Federal,OH,Muskingum County,39119,,Oil (bbl), 282 
2003,Onshore,Federal,OH,Perry County,39127,,Oil (bbl), 298 
2003,Onshore,Federal,OH,Portage County,39133,,Oil (bbl)," 11,894 "
2003,Onshore,Federal,OH,Portage County,39133,,Gas (mcf)," 226,496 "
2003,Onshore,Federal,OH,Stark County,39151,,Oil (bbl), 457 
2003,Onshore,Federal,OH,Stark County,39151,,Gas (mcf)," 33,640 "
2003,Onshore,Federal,OH,Trumbull County,39155,,Oil (bbl)," 1,154 "
2003,Onshore,Federal,OH,Trumbull County,39155,,Gas (mcf)," 235,413 "
2003,Onshore,Federal,OH,Washington County,39167,,Oil (bbl)," 1,605 "
2003,Onshore,Federal,OH,Washington County,39167,,Gas (mcf)," 41,014 "
2003,Onshore,Federal,OK,Alfalfa County,40003,,Oil (bbl), 558 
2003,Onshore,Federal,OK,Alfalfa County,40003,,Gas (mcf)," 76,384 "
2003,Onshore,Federal,OK,Beaver County,40007,,Oil (bbl)," 2,345 "
2003,Onshore,Federal,OK,Beaver County,40007,,Gas (mcf)," 276,774 "
2003,Onshore,Federal,OK,Beckham County,40009,,Oil (bbl)," 1,175 "
2003,Onshore,Federal,OK,Beckham County,40009,,Gas (mcf)," 830,600 "
2003,Onshore,Federal,OK,Blaine County,40011,,Oil (bbl)," 4,157 "
2003,Onshore,Federal,OK,Blaine County,40011,,Gas (mcf)," 266,704 "
2003,Onshore,Federal,OK,Caddo County,40015,,Oil (bbl), 32 
2003,Onshore,Federal,OK,Caddo County,40015,,Gas (mcf)," 14,945 "
2003,Onshore,Federal,OK,Canadian County,40017,,Oil (bbl)," 3,894 "
2003,Onshore,Federal,OK,Canadian County,40017,,Gas (mcf)," 212,843 "
2003,Onshore,Federal,OK,Coal County,40029,,Gas (mcf)," 21,834 "
2003,Onshore,Federal,OK,Comanche County,40031,,Oil (bbl)," 1,083 "
2003,Onshore,Federal,OK,Creek County,40037,,Gas (mcf), 20 
2003,Onshore,Federal,OK,Creek County,40037,,Oil (bbl), 85 
2003,Onshore,Federal,OK,Custer County,40039,,Oil (bbl)," 2,719 "
2003,Onshore,Federal,OK,Custer County,40039,,Gas (mcf)," 339,985 "
2003,Onshore,Federal,OK,Dewey County,40043,,Oil (bbl)," 14,407 "
2003,Onshore,Federal,OK,Dewey County,40043,,Gas (mcf)," 615,728 "
2003,Onshore,Federal,OK,Ellis County,40045,,Oil (bbl)," 13,782 "
2003,Onshore,Federal,OK,Ellis County,40045,,Gas (mcf)," 452,939 "
2003,Onshore,Federal,OK,Garfield County,40047,,Oil (bbl)," 1,066 "
2003,Onshore,Federal,OK,Garfield County,40047,,Gas (mcf)," 110,594 "
2003,Onshore,Federal,OK,Garvin County,40049,,Oil (bbl)," 2,040 "
2003,Onshore,Federal,OK,Grady County,40051,,Oil (bbl)," 3,364 "
2003,Onshore,Federal,OK,Grady County,40051,,Gas (mcf)," 65,491 "
2003,Onshore,Federal,OK,Greer County,40055,,Gas (mcf)," 2,987 "
2003,Onshore,Federal,OK,Harper County,40059,,Oil (bbl), 132 
2003,Onshore,Federal,OK,Harper County,40059,,Gas (mcf)," 89,872 "
2003,Onshore,Federal,OK,Haskell County,40061,,Gas (mcf)," 529,410 "
2003,Onshore,Federal,OK,Hughes County,40063,,Gas (mcf)," 3,687 "
2003,Onshore,Federal,OK,Kingfisher County,40073,,Oil (bbl), 393 
2003,Onshore,Federal,OK,Kingfisher County,40073,,Gas (mcf)," 41,793 "
2003,Onshore,Federal,OK,Latimer County,40077,,Gas (mcf)," 274,967 "
2003,Onshore,Federal,OK,Le Flore County,40079,,Gas (mcf)," 85,092 "
2003,Onshore,Federal,OK,Le Flore County,40079,,Coal (tons)," 694,404 "
2003,Onshore,Federal,OK,Lincoln County,40081,,Oil (bbl)," 10,906 "
2003,Onshore,Federal,OK,Lincoln County,40081,,Gas (mcf)," 188,800 "
2003,Onshore,Federal,OK,Logan County,40083,,Oil (bbl), 15 
2003,Onshore,Federal,OK,Logan County,40083,,Gas (mcf), 453 
2003,Onshore,Federal,OK,Major County,40093,,Oil (bbl)," 33,939 "
2003,Onshore,Federal,OK,Major County,40093,,Gas (mcf)," 1,174,625 "
2003,Onshore,Federal,OK,McIntosh County,40091,,Gas (mcf)," 26,815 "
2003,Onshore,Federal,OK,Oklahoma County,40109,,Oil (bbl), 12 
2003,Onshore,Federal,OK,Oklahoma County,40109,,Gas (mcf)," 1,596 "
2003,Onshore,Federal,OK,Payne County,40119,,Oil (bbl), 108 
2003,Onshore,Federal,OK,Payne County,40119,,Gas (mcf)," 64,951 "
2003,Onshore,Federal,OK,Pittsburg County,40121,,Gas (mcf)," 1,498,519 "
2003,Onshore,Federal,OK,Roger Mills County,40129,,Oil (bbl)," 16,266 "
2003,Onshore,Federal,OK,Roger Mills County,40129,,Gas (mcf)," 4,190,273 "
2003,Onshore,Federal,OK,Sequoyah County,40135,,Gas (mcf)," 32,438 "
2003,Onshore,Federal,OK,Texas County,40139,,Oil (bbl)," 4,878 "
2003,Onshore,Federal,OK,Texas County,40139,,Gas (mcf)," 1,520,333 "
2003,Onshore,Federal,OK,Tillman County,40141,,Oil (bbl)," 23,145 "
2003,Onshore,Federal,OK,Washita County,40149,,Oil (bbl), 217 
2003,Onshore,Federal,OK,Washita County,40149,,Gas (mcf)," 4,832 "
2003,Onshore,Federal,OK,Woods County,40151,,Oil (bbl)," 10,801 "
2003,Onshore,Federal,OK,Woods County,40151,,Gas (mcf)," 866,970 "
2003,Onshore,Federal,OK,Woodward County,40153,,Oil (bbl)," 2,100 "
2003,Onshore,Federal,OK,Woodward County,40153,,Gas (mcf)," 429,542 "
2003,Onshore,Federal,PA,Indiana County,42063,,Gas (mcf)," 5,693 "
2003,Onshore,Federal,PA,Westmoreland County,42129,,Gas (mcf)," 9,718 "
2003,Onshore,Federal,SD,Fall River County,46047,,Gas (mcf)," 10,465 "
2003,Onshore,Federal,SD,Fall River County,46047,,Oil (bbl)," 33,209 "
2003,Onshore,Federal,SD,Harding County,46063,,Oil (bbl)," 132,629 "
2003,Onshore,Federal,SD,Harding County,46063,,Gas (mcf)," 1,767,500 "
2003,Onshore,Federal,TX,Bowie County,48037,,Gas (mcf)," 1,843 "
2003,Onshore,Federal,TX,Bowie County,48037,,Oil (bbl)," 17,553 "
2003,Onshore,Federal,TX,Chambers County,48071,,Gas (mcf)," 4,530 "
2003,Onshore,Federal,TX,Chambers County,48071,,Oil (bbl)," 6,459 "
2003,Onshore,Federal,TX,Freestone County,48161,,Gas (mcf)," 141,339 "
2003,Onshore,Federal,TX,Galveston County,48167,,Oil (bbl)," 121,916 "
2003,Onshore,Federal,TX,Galveston County,48167,,Gas (mcf)," 398,606 "
2003,Onshore,Federal,TX,Gray County,48179,,Oil (bbl)," 7,373 "
2003,Onshore,Federal,TX,Grayson County,48181,,Oil (bbl)," 13,037 "
2003,Onshore,Federal,TX,Grayson County,48181,,Gas (mcf)," 30,958 "
2003,Onshore,Federal,TX,Hemphill County,48211,,Oil (bbl), 37 
2003,Onshore,Federal,TX,Hemphill County,48211,,Gas (mcf)," 35,719 "
2003,Onshore,Federal,TX,Hidalgo County,48215,,Oil (bbl), 672 
2003,Onshore,Federal,TX,Hidalgo County,48215,,Gas (mcf)," 138,807 "
2003,Onshore,Federal,TX,Houston County,48225,,Oil (bbl)," 121,720 "
2003,Onshore,Federal,TX,Jackson County,48239,,Gas (mcf)," 1,474 "
2003,Onshore,Federal,TX,Jasper County,48241,,Oil (bbl)," 4,784 "
2003,Onshore,Federal,TX,Jasper County,48241,,Gas (mcf)," 29,499 "
2003,Onshore,Federal,TX,Lee County,48287,,Oil (bbl)," 1,839 "
2003,Onshore,Federal,TX,Lee County,48287,,Gas (mcf)," 76,626 "
2003,Onshore,Federal,TX,Live Oak County,48297,,Gas (mcf)," 30,633 "
2003,Onshore,Federal,TX,McMullen County,48311,,Oil (bbl)," 4,470 "
2003,Onshore,Federal,TX,McMullen County,48311,,Gas (mcf)," 37,344 "
2003,Onshore,Federal,TX,Nacogdoches County,48347,,Oil (bbl), 11 
2003,Onshore,Federal,TX,Nacogdoches County,48347,,Gas (mcf)," 20,539 "
2003,Onshore,Federal,TX,Newton County,48351,,Oil (bbl), 34 
2003,Onshore,Federal,TX,Newton County,48351,,Gas (mcf), 79 
2003,Onshore,Federal,TX,Ochiltree County,48357,,Oil (bbl), 11 
2003,Onshore,Federal,TX,Ochiltree County,48357,,Gas (mcf)," 4,127 "
2003,Onshore,Federal,TX,Parker County,48367,,Gas (mcf)," 16,101 "
2003,Onshore,Federal,TX,Sabine County,48403,,Oil (bbl)," 5,466 "
2003,Onshore,Federal,TX,Sabine County,48403,,Gas (mcf)," 30,135 "
2003,Onshore,Federal,TX,San Jacinto County,48407,,Oil (bbl)," 4,627 "
2003,Onshore,Federal,TX,San Jacinto County,48407,,Gas (mcf)," 5,086 "
2003,Onshore,Federal,TX,Shelby County,48419,,Oil (bbl)," 12,115 "
2003,Onshore,Federal,TX,Shelby County,48419,,Gas (mcf)," 5,281,290 "
2003,Onshore,Federal,TX,Starr County,48427,,Oil (bbl), 3 
2003,Onshore,Federal,TX,Starr County,48427,,Gas (mcf)," 13,967,015 "
2003,Onshore,Federal,TX,Taylor County,48441,,Gas (mcf)," 6,288 "
2003,Onshore,Federal,TX,Washington County,48477,,Oil (bbl)," 16,032 "
2003,Onshore,Federal,TX,Washington County,48477,,Gas (mcf)," 629,594 "
2003,Onshore,Federal,TX,Wheeler County,48483,,Gas (mcf)," 3,630 "
2003,Onshore,Federal,TX,Wilbarger County,48487,,Oil (bbl)," 1,181 "
2003,Onshore,Federal,TX,Wilbarger County,48487,,Gas (mcf)," 16,111 "
2003,Onshore,Federal,TX,Wise County,48497,,Oil (bbl)," 18,425 "
2003,Onshore,Federal,TX,Wise County,48497,,Gas (mcf)," 548,750 "
2003,Onshore,Federal,TX,Zapata County,48505,,Oil (bbl)," 1,475 "
2003,Onshore,Federal,TX,Zapata County,48505,,Gas (mcf)," 1,165,307 "
2003,Onshore,Federal,UT,Beaver County,49001,,"Geothermal - Electrical Generation, Thousands of Pounds"," 2,750,781,782 "
2003,Onshore,Federal,UT,Carbon County,49007,,Oil (bbl), 338 
2003,Onshore,Federal,UT,Carbon County,49007,,Coal (tons)," 4,256,009 "
2003,Onshore,Federal,UT,Carbon County,49007,,Gas (mcf)," 18,922,577 "
2003,Onshore,Federal,UT,Daggett County,49009,,Oil (bbl), 187 
2003,Onshore,Federal,UT,Daggett County,49009,,Gas (mcf)," 169,276 "
2003,Onshore,Federal,UT,Duchesne County,49013,,Oil (bbl)," 1,158,826 "
2003,Onshore,Federal,UT,Duchesne County,49013,,Gas (mcf)," 3,118,416 "
2003,Onshore,Federal,UT,Emery County,49015,,Oil (bbl)," 5,370 "
2003,Onshore,Federal,UT,Emery County,49015,,Coal (tons)," 8,176,082 "
2003,Onshore,Federal,UT,Emery County,49015,,Gas (mcf)," 15,107,266 "
2003,Onshore,Federal,UT,Garfield County,49017,,Gas (mcf)," 9,125 "
2003,Onshore,Federal,UT,Garfield County,49017,,Oil (bbl)," 205,158 "
2003,Onshore,Federal,UT,Grand County,49019,,Oil (bbl)," 97,244 "
2003,Onshore,Federal,UT,Grand County,49019,,Gas (mcf)," 4,746,203 "
2003,Onshore,Federal,UT,Piute County,49031,,Clay (tons)," 32,176 "
2003,Onshore,Federal,UT,San Juan County,49037,,Oil (bbl)," 411,357 "
2003,Onshore,Federal,UT,San Juan County,49037,,Gas (mcf)," 14,644,327 "
2003,Onshore,Federal,UT,Sevier County,49041,,Coal (tons)," 6,817,611 "
2003,Onshore,Federal,UT,Summit County,49043,,Oil (bbl)," 54,451 "
2003,Onshore,Federal,UT,Summit County,49043,,Gas (mcf)," 332,384 "
2003,Onshore,Federal,UT,Tooele County,49045,,Salt (tons)," 3,906 "
2003,Onshore,Federal,UT,Tooele County,49045,,Manure Salts (tons)," 4,611 "
2003,Onshore,Federal,UT,Tooele County,49045,,Potash (tons)," 12,881 "
2003,Onshore,Federal,UT,Tooele County,49045,,Magnesium Chloride Brine (tons)," 60,626 "
2003,Onshore,Federal,UT,Uintah County,49047,,Gilsonite (tons)," 10,487 "
2003,Onshore,Federal,UT,Uintah County,49047,,Oil (bbl)," 2,055,290 "
2003,Onshore,Federal,UT,Uintah County,49047,,Gas (mcf)," 82,384,400 "
2003,Onshore,Federal,UT,Washington County,49053,,Gas (mcf)," 6,712 "
2003,Onshore,Federal,VA,Dickenson County,51051,,Gas (mcf)," 291,955 "
2003,Onshore,Federal,VA,Giles County,51071,,Limestone (tons)," 189,956 "
2003,Onshore,Federal,VA,Wise County,51195,,Gas (mcf)," 1,309 "
2003,Onshore,Federal,WA,Lewis County,53041,,Coal (tons)," 195,046 "
2003,Onshore,Federal,WV,Grant County,54023,,Gas (mcf)," 30,721 "
2003,Onshore,Federal,WV,Pendleton County,54071,,Gas (mcf)," 1,431 "
2003,Onshore,Federal,WV,Pocahontas County,54075,,Gas (mcf)," 128,187 "
2003,Onshore,Federal,WV,Preston County,54077,,Gas (mcf)," 137,613 "
2003,Onshore,Federal,WV,Randolph County,54083,,Gas (mcf)," 49,503 "
2003,Onshore,Federal,WV,Tucker County,54093,,Gas (mcf)," 265,796 "
2003,Onshore,Federal,WY,Albany County,56001,,Gas (mcf)," 8,140 "
2003,Onshore,Federal,WY,Albany County,56001,,Oil (bbl)," 47,862 "
2003,Onshore,Federal,WY,Big Horn County,56003,,Oil (bbl)," 827,702 "
2003,Onshore,Federal,WY,Big Horn County,56003,,Gas (mcf)," 4,546,052 "
2003,Onshore,Federal,WY,Campbell County,56005,,Oil (bbl)," 4,937,059 "
2003,Onshore,Federal,WY,Campbell County,56005,,Gas (mcf)," 102,427,167 "
2003,Onshore,Federal,WY,Campbell County,56005,,Coal (tons)," 339,641,649 "
2003,Onshore,Federal,WY,Carbon County,56007,,Coal (tons)," 129,581 "
2003,Onshore,Federal,WY,Carbon County,56007,,Oil (bbl)," 975,768 "
2003,Onshore,Federal,WY,Carbon County,56007,,Gas (mcf)," 53,356,207 "
2003,Onshore,Federal,WY,Converse County,56009,,Oil (bbl)," 1,097,430 "
2003,Onshore,Federal,WY,Converse County,56009,,Gas (mcf)," 15,997,347 "
2003,Onshore,Federal,WY,Converse County,56009,,Coal (tons)," 20,455,443 "
2003,Onshore,Federal,WY,Crook County,56011,,Gas (mcf)," 39,535 "
2003,Onshore,Federal,WY,Crook County,56011,,Oil (bbl)," 863,254 "
2003,Onshore,Federal,WY,Fremont County,56013,,Oil (bbl)," 423,414 "
2003,Onshore,Federal,WY,Fremont County,56013,,Gas (mcf)," 104,759,678 "
2003,Onshore,Federal,WY,Hot Springs County,56017,,Gas (mcf)," 556,383 "
2003,Onshore,Federal,WY,Hot Springs County,56017,,Oil (bbl)," 2,581,345 "
2003,Onshore,Federal,WY,Johnson County,56019,,Oil (bbl)," 1,102,541 "
2003,Onshore,Federal,WY,Johnson County,56019,,Gas (mcf)," 7,667,267 "
2003,Onshore,Federal,WY,Laramie County,56021,,Gas (mcf)," 3,752 "
2003,Onshore,Federal,WY,Laramie County,56021,,Oil (bbl)," 27,534 "
2003,Onshore,Federal,WY,Lincoln County,56023,,Oil (bbl)," 555,165 "
2003,Onshore,Federal,WY,Lincoln County,56023,,Coal (tons)," 945,621 "
2003,Onshore,Federal,WY,Lincoln County,56023,,Gas (mcf)," 70,817,785 "
2003,Onshore,Federal,WY,Natrona County,56025,,Oil (bbl)," 2,987,509 "
2003,Onshore,Federal,WY,Natrona County,56025,,Gas (mcf)," 34,833,441 "
2003,Onshore,Federal,WY,Niobrara County,56027,,Gas (mcf)," 197,250 "
2003,Onshore,Federal,WY,Niobrara County,56027,,Oil (bbl)," 250,719 "
2003,Onshore,Federal,WY,Park County,56029,,Oil (bbl)," 5,545,627 "
2003,Onshore,Federal,WY,Park County,56029,,Gas (mcf)," 9,618,072 "
2003,Onshore,Federal,WY,Sheridan County,56033,,Gas (mcf)," 1,700,755 "
2003,Onshore,Federal,WY,Sublette County,56035,,Oil (bbl)," 3,839,808 "
2003,Onshore,Federal,WY,Sublette County,56035,,Gas (mcf)," 557,997,328 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Trona Ore (tons)," 27,962 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bi-Carbonate (tons)," 30,311 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Purge Liquor (tons - equivalent)," 47,058 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Sesquicarbonate (tons)," 53,055 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Oil (bbl)," 1,963,700 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Soda Ash (tons)," 3,151,829 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Coal (tons)," 3,932,464 "
2003,Onshore,Federal,WY,Sweetwater County,56037,,Gas (mcf)," 132,488,441 "
2003,Onshore,Federal,WY,Uinta County,56041,,Oil (bbl)," 1,257,439 "
2003,Onshore,Federal,WY,Uinta County,56041,,Gas (mcf)," 65,252,164 "
2003,Onshore,Federal,WY,Washakie County,56043,,Oil (bbl)," 816,924 "
2003,Onshore,Federal,WY,Washakie County,56043,,Gas (mcf)," 1,772,143 "
2003,Onshore,Federal,WY,Weston County,56045,,Oil (bbl)," 636,860 "
2003,Onshore,Federal,WY,Weston County,56045,,Gas (mcf)," 1,234,668 "
2003,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Gas (mcf)," 15,918 "
2003,Onshore,Mixed Exploratory,CO,Las Animas County,08071,,Gas (mcf)," 229,313 "
2003,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Oil (bbl)," 2,673 "
2003,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Gas (mcf)," 47,090 "
2003,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Oil (bbl), 455 
2003,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Gas (mcf)," 241,396 "
2003,Onshore,Mixed Exploratory,MT,Dawson County,30021,,Gas (mcf)," 1,350 "
2003,Onshore,Mixed Exploratory,MT,Dawson County,30021,,Oil (bbl)," 8,836 "
2003,Onshore,Mixed Exploratory,MT,Fallon County,30025,,Gas (mcf)," 1,350 "
2003,Onshore,Mixed Exploratory,MT,Fallon County,30025,,Oil (bbl)," 8,836 "
2003,Onshore,Mixed Exploratory,MT,Prairie County,30079,,Gas (mcf)," 1,350 "
2003,Onshore,Mixed Exploratory,MT,Prairie County,30079,,Oil (bbl)," 8,836 "
2003,Onshore,Mixed Exploratory,MT,Wibaux County,30109,,Gas (mcf)," 1,350 "
2003,Onshore,Mixed Exploratory,MT,Wibaux County,30109,,Oil (bbl)," 8,836 "
2003,Onshore,Mixed Exploratory,NM,Chaves County,35005,,Oil (bbl), 322 
