Region	FIPS	Product	Year	Production Volume
TX	48427	Gas (mcf)	2013	3263449.69
TX	48427	Gas (mcf)	2014	3041423.89
TX	48427	Oil (bbl)	2006	23.23
TX	48427	Oil (bbl)	2007	133.46
TX	48427	Oil (bbl)	2008	33.55
TX	48427	Oil (bbl)	2009	6.64
TX	48427	Oil (bbl)	2010	1.06
TX	48427	Oil (bbl)	2012	17
TX	48439	Gas (mcf)	2005	500142
TX	48439	Gas (mcf)	2006	2884560
TX	48439	Gas (mcf)	2007	4952515
TX	48439	Gas (mcf)	2008	6658680.53
TX	48439	Gas (mcf)	2009	6689922.26
TX	48439	Gas (mcf)	2010	5369502.59
TX	48439	Gas (mcf)	2011	12801563.59
TX	48439	Gas (mcf)	2012	28767386.74
TX	48439	Gas (mcf)	2013	23191822.42
TX	48439	Gas (mcf)	2014	19301196.37
TX	48439	Oil (bbl)	2008	2169.2
TX	48439	Oil (bbl)	2009	4815.45
TX	48439	Oil (bbl)	2010	2223.93
TX	48439	Oil (bbl)	2011	2414.95
TX	48439	Oil (bbl)	2012	4163.66
TX	48439	Oil (bbl)	2013	2189.66
TX	48439	Oil (bbl)	2014	801.4
TX	48441	Gas (mcf)	2005	5155
TX	48441	Gas (mcf)	2006	5988
TX	48441	Gas (mcf)	2007	4769
TX	48441	Gas (mcf)	2008	3520
TX	48441	Gas (mcf)	2009	2950
TX	48441	Gas (mcf)	2010	3237
TX	48441	Gas (mcf)	2011	1894
TX	48441	Gas (mcf)	2012	3346
TX	48441	Gas (mcf)	2013	3263
TX	48441	Gas (mcf)	2014	2268
TX	48471	Gas (mcf)	2006	10171.96
TX	48471	Gas (mcf)	2007	11188.07
TX	48471	Gas (mcf)	2008	11286.48
TX	48471	Gas (mcf)	2009	11496.42
TX	48471	Gas (mcf)	2010	6849.6
TX	48471	Gas (mcf)	2011	4113.79
TX	48471	Gas (mcf)	2012	1989.39
TX	48477	Gas (mcf)	2005	235503.33
TX	48477	Gas (mcf)	2006	155426.1
TX	48477	Gas (mcf)	2007	111365.59
TX	48477	Gas (mcf)	2008	39794.89
TX	48477	Gas (mcf)	2009	44783.86
TX	48477	Gas (mcf)	2010	38885.69
TX	48477	Gas (mcf)	2011	17936.29
TX	48477	Gas (mcf)	2012	15329.12
TX	48477	Gas (mcf)	2013	10205.05
TX	48477	Gas (mcf)	2014	9300.8
TX	48477	Oil (bbl)	2005	5663.97
TX	48477	Oil (bbl)	2006	4888.24
TX	48477	Oil (bbl)	2007	3991.34
TX	48477	Oil (bbl)	2008	3454.97
TX	48477	Oil (bbl)	2009	2949.46
TX	48477	Oil (bbl)	2010	2628.17
TX	48477	Oil (bbl)	2011	1295.9
TX	48477	Oil (bbl)	2012	1176.04
TX	48477	Oil (bbl)	2013	982.47
TX	48477	Oil (bbl)	2014	766.82
TX	48483	Gas (mcf)	2005	3472.94
TX	48483	Gas (mcf)	2006	2997.1
TX	48483	Gas (mcf)	2007	2905.87
TX	48483	Gas (mcf)	2008	4338.44
TX	48483	Gas (mcf)	2009	3493.81
TX	48483	Gas (mcf)	2010	3046.06
TX	48483	Gas (mcf)	2011	3630.52
TX	48483	Gas (mcf)	2012	3650.28
TX	48483	Gas (mcf)	2013	3615.13
TX	48483	Gas (mcf)	2014	2724.72
TX	48483	Oil (bbl)	2005	68.58
TX	48483	Oil (bbl)	2006	46.89
TX	48483	Oil (bbl)	2007	34.47
TX	48483	Oil (bbl)	2008	28.59
TX	48483	Oil (bbl)	2009	18.63
TX	48483	Oil (bbl)	2010	14.1
TX	48483	Oil (bbl)	2011	11.03
TX	48483	Oil (bbl)	2012	10.61
TX	48483	Oil (bbl)	2013	1.14
TX	48483	Oil (bbl)	2014	5.73
TX	48487	Gas (mcf)	2005	8912.42
TX	48487	Gas (mcf)	2006	7210.52
TX	48487	Gas (mcf)	2007	6564.87
TX	48487	Gas (mcf)	2008	5918.29
TX	48487	Gas (mcf)	2009	5200.56
TX	48487	Gas (mcf)	2010	665.18
TX	48487	Gas (mcf)	2011	381.77
TX	48487	Gas (mcf)	2012	423.15
TX	48487	Oil (bbl)	2005	790.73
TX	48487	Oil (bbl)	2006	570.09
TX	48487	Oil (bbl)	2007	468.26
TX	48487	Oil (bbl)	2008	378.28
TX	48487	Oil (bbl)	2009	308.3
TX	48487	Oil (bbl)	2010	39.06
TX	48487	Oil (bbl)	2011	1.86
TX	48497	Gas (mcf)	2005	431822.35
TX	48497	Gas (mcf)	2006	369463.42
TX	48497	Gas (mcf)	2007	431534.23
TX	48497	Gas (mcf)	2008	363186
TX	48497	Gas (mcf)	2009	358199.08
TX	48497	Gas (mcf)	2010	584958.52
TX	48497	Gas (mcf)	2011	1596931.15
TX	48497	Gas (mcf)	2012	2342554.01
TX	48497	Gas (mcf)	2013	2304742.79
TX	48497	Gas (mcf)	2014	2003904.43
TX	48497	Oil (bbl)	2005	17058.53
TX	48497	Oil (bbl)	2006	16161.1
TX	48497	Oil (bbl)	2007	22547.28
TX	48497	Oil (bbl)	2008	24690.5
TX	48497	Oil (bbl)	2009	25568.09
TX	48497	Oil (bbl)	2010	41523.89
TX	48497	Oil (bbl)	2011	75672.39
TX	48497	Oil (bbl)	2012	81184.67
TX	48497	Oil (bbl)	2013	42279.83
TX	48497	Oil (bbl)	2014	26125.46
TX	48505	Gas (mcf)	2005	802817.41
TX	48505	Gas (mcf)	2006	690580.95
TX	48505	Gas (mcf)	2007	673166.74
TX	48505	Gas (mcf)	2008	472374.79
TX	48505	Gas (mcf)	2009	372576.48
TX	48505	Gas (mcf)	2010	329507.74
TX	48505	Gas (mcf)	2011	267358.48
TX	48505	Gas (mcf)	2012	208473.46
TX	48505	Gas (mcf)	2013	176409.9
TX	48505	Gas (mcf)	2014	143499.3
TX	48505	Oil (bbl)	2005	100.2
TX	48505	Oil (bbl)	2006	104.26
TX	48505	Oil (bbl)	2007	123.17
TX	48505	Oil (bbl)	2008	64.35
TX	48505	Oil (bbl)	2009	50.79
TX	48505	Oil (bbl)	2012	5.3
UT	49001	Geothermal - Electrical Generation, Kilowatt Hours	2013	9908211.22
UT	49001	Geothermal - Electrical Generation, Kilowatt Hours	2014	100770006.7
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2005	2290182691
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2006	2350934233
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2007	2046718554
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2008	2468886992
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2009	2827213958
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2010	2670508903
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2011	2554615747
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2012	2453647854
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2013	2316266258
UT	49001	Geothermal - Electrical Generation, Thousands of Pounds	2014	2463584337
UT	49007	Coal (tons)	2005	8596420.78
UT	49007	Coal (tons)	2006	8195202.54
UT	49007	Coal (tons)	2007	5251530.67
UT	49007	Coal (tons)	2008	7631777.86
UT	49007	Coal (tons)	2009	5839914.27
UT	49007	Coal (tons)	2010	5746980
UT	49007	Coal (tons)	2011	4813795
UT	49007	Coal (tons)	2012	4364640
UT	49007	Coal (tons)	2013	4626265
UT	49007	Coal (tons)	2014	4956871
UT	49007	Coal Waste (Sub-Econ) (tons)	2014	0
UT	49007	Gas (mcf)	2005	21474597.52
UT	49007	Gas (mcf)	2006	33149283.82
UT	49007	Gas (mcf)	2007	49387601.73
UT	49007	Gas (mcf)	2008	52111222.37
UT	49007	Gas (mcf)	2009	53819510.44
UT	49007	Gas (mcf)	2010	45153118.1
UT	49007	Gas (mcf)	2011	51488923.29
UT	49007	Gas (mcf)	2012	57399433.34
UT	49007	Gas (mcf)	2013	40809919.94
UT	49007	Gas (mcf)	2014	32355882.93
UT	49007	Oil (bbl)	2005	7909
UT	49007	Oil (bbl)	2006	27251.62
UT	49007	Oil (bbl)	2007	44733.39
UT	49007	Oil (bbl)	2008	50064.78
UT	49007	Oil (bbl)	2009	62300.88
UT	49007	Oil (bbl)	2010	40983.51
UT	49007	Oil (bbl)	2011	61942.62
UT	49007	Oil (bbl)	2012	64902.62
UT	49007	Oil (bbl)	2013	32601.53
UT	49007	Oil (bbl)	2014	51419.71
UT	49009	Gas (mcf)	2005	169676.85
UT	49009	Gas (mcf)	2006	141716.78
UT	49009	Gas (mcf)	2007	64832.08
UT	49009	Gas (mcf)	2008	131472.02
UT	49009	Gas (mcf)	2009	69727.58
UT	49009	Gas (mcf)	2010	121554.76
UT	49009	Gas (mcf)	2011	114416.12
UT	49009	Gas (mcf)	2012	64959.49
UT	49009	Gas (mcf)	2013	42808.98
UT	49009	Gas (mcf)	2014	174630.17
UT	49009	Oil (bbl)	2005	156.83
UT	49009	Oil (bbl)	2006	91.33
UT	49009	Oil (bbl)	2007	45.96
UT	49009	Oil (bbl)	2008	93.58
UT	49009	Oil (bbl)	2009	47.62
UT	49009	Oil (bbl)	2010	57.33
UT	49009	Oil (bbl)	2011	74.15
UT	49009	Oil (bbl)	2012	41.58
UT	49009	Oil (bbl)	2013	52.47
UT	49009	Oil (bbl)	2014	113.7
UT	49013	Gas (mcf)	2005	4277316.4
UT	49013	Gas (mcf)	2006	4339385.07
UT	49013	Gas (mcf)	2007	5238058.86
UT	49013	Gas (mcf)	2008	5654185.03
UT	49013	Gas (mcf)	2009	7490748.13
UT	49013	Gas (mcf)	2010	5777380.57
UT	49013	Gas (mcf)	2011	5845359.03
UT	49013	Gas (mcf)	2012	6323248
UT	49013	Gas (mcf)	2013	6583711.9
UT	49013	Gas (mcf)	2014	7555745.02
UT	49013	Oil (bbl)	2005	1875729.3
UT	49013	Oil (bbl)	2006	1856213.68
UT	49013	Oil (bbl)	2007	2764784.92
UT	49013	Oil (bbl)	2008	3313513.05
UT	49013	Oil (bbl)	2009	3413048.79
UT	49013	Oil (bbl)	2010	2483762.25
UT	49013	Oil (bbl)	2011	2539759.56
UT	49013	Oil (bbl)	2012	2849640.83
UT	49013	Oil (bbl)	2013	3073947.33
UT	49013	Oil (bbl)	2014	3303767.23
UT	49015	Coal (tons)	2005	3873419.77
UT	49015	Coal (tons)	2006	1902777.93
UT	49015	Coal (tons)	2007	1408410.58
UT	49015	Coal (tons)	2008	948569.14
UT	49015	Coal (tons)	2009	843830.73
UT	49015	Coal (tons)	2010	472904
UT	49015	Coal (tons)	2011	2399827
UT	49015	Coal (tons)	2012	4428169
UT	49015	Coal (tons)	2013	3482244
UT	49015	Coal (tons)	2014	3127674
UT	49015	Gas (mcf)	2005	9106170.31
UT	49015	Gas (mcf)	2006	8861821.88
UT	49015	Gas (mcf)	2007	9941823.3
UT	49015	Gas (mcf)	2008	9283068.64
UT	49015	Gas (mcf)	2009	9197993.21
UT	49015	Gas (mcf)	2010	8121569.65
UT	49015	Gas (mcf)	2011	6919856.56
UT	49015	Gas (mcf)	2012	6044293.99
UT	49015	Gas (mcf)	2013	5748782.87
UT	49015	Gas (mcf)	2014	5191820.07
UT	49015	Oil (bbl)	2005	3164.63
UT	49015	Oil (bbl)	2006	3703.11
UT	49015	Oil (bbl)	2007	2002.46
UT	49015	Oil (bbl)	2008	6584
UT	49015	Oil (bbl)	2009	11009
UT	49015	Oil (bbl)	2010	6100
UT	49015	Oil (bbl)	2011	2905.56
UT	49015	Oil (bbl)	2012	2101.06
UT	49015	Oil (bbl)	2013	1545.13
UT	49015	Oil (bbl)	2014	992.43
UT	49017	Gas (mcf)	2005	9125
UT	49017	Gas (mcf)	2006	9125
UT	49017	Gas (mcf)	2007	9131
UT	49017	Gas (mcf)	2008	9150
UT	49017	Gas (mcf)	2009	9125
UT	49017	Gas (mcf)	2010	9125
UT	49017	Gas (mcf)	2011	9125
UT	49017	Gas (mcf)	2012	9150
UT	49017	Gas (mcf)	2013	7625
UT	49017	Gas (mcf)	2014	8350
UT	49017	Oil (bbl)	2005	197778
UT	49017	Oil (bbl)	2006	190862
UT	49017	Oil (bbl)	2007	188678
UT	49017	Oil (bbl)	2008	177709
UT	49017	Oil (bbl)	2009	175154
UT	49017	Oil (bbl)	2010	169698
UT	49017	Oil (bbl)	2011	166534
UT	49017	Oil (bbl)	2012	154566
UT	49017	Oil (bbl)	2013	152558
UT	49017	Oil (bbl)	2014	153002
UT	49019	Gas (mcf)	2005	5728514.06
UT	49019	Gas (mcf)	2006	5587270.15
UT	49019	Gas (mcf)	2007	5291613.17
UT	49019	Gas (mcf)	2008	5030112.69
UT	49019	Gas (mcf)	2009	3941028.87
UT	49019	Gas (mcf)	2010	3231011.24
UT	49019	Gas (mcf)	2011	3039206.85
UT	49019	Gas (mcf)	2012	3197805.71
UT	49019	Gas (mcf)	2013	3287440.97
UT	49019	Gas (mcf)	2014	3041884.57
UT	49019	Oil (bbl)	2005	194859.79
UT	49019	Oil (bbl)	2006	121456.44
UT	49019	Oil (bbl)	2007	120672.05
UT	49019	Oil (bbl)	2008	258284.88
UT	49019	Oil (bbl)	2009	120231.54
UT	49019	Oil (bbl)	2010	92607.45
UT	49019	Oil (bbl)	2011	69171.57
UT	49019	Oil (bbl)	2012	299314.07
UT	49019	Oil (bbl)	2013	612364.94
UT	49019	Oil (bbl)	2014	168890.93
UT	49027	Geothermal - Electrical Generation, Kilowatt Hours	2013	3078555.18
UT	49027	Geothermal - Electrical Generation, Kilowatt Hours	2014	31309993.26
UT	49031	Clay (tons)	2005	0
UT	49031	Clay (tons)	2006	0
UT	49031	Clay (tons)	2007	0
UT	49031	Clay (tons)	2008	0
UT	49031	Clay (tons)	2009	0
UT	49031	Clay (tons)	2010	0
UT	49031	Clay (tons)	2011	0
UT	49031	Clay (tons)	2012	0
UT	49031	Clay (tons)	2013	0
UT	49031	Clay (tons)	2014	33520
UT	49035	Gas (mcf)	2012	3448.38
UT	49035	Gas (mcf)	2013	4800
UT	49035	Gas (mcf)	2014	2561.74
UT	49035	Oil (bbl)	2012	4351.38
UT	49035	Oil (bbl)	2013	3872.04
UT	49035	Oil (bbl)	2014	2193.99
UT	49037	Gas (mcf)	2005	9464593.6
UT	49037	Gas (mcf)	2006	7974601.44
UT	49037	Gas (mcf)	2007	8072642.52
UT	49037	Gas (mcf)	2008	9054193.52
UT	49037	Gas (mcf)	2009	7100620.18
UT	49037	Gas (mcf)	2010	5723041.81
UT	49037	Gas (mcf)	2011	5360740.11
UT	49037	Gas (mcf)	2012	5845198
UT	49037	Gas (mcf)	2013	5852326.98
UT	49037	Gas (mcf)	2014	6336156.66
UT	49037	Oil (bbl)	2005	321047.52
UT	49037	Oil (bbl)	2006	292491.29
UT	49037	Oil (bbl)	2007	300590.64
UT	49037	Oil (bbl)	2008	302018.53
UT	49037	Oil (bbl)	2009	289799.32
UT	49037	Oil (bbl)	2010	319791.72
UT	49037	Oil (bbl)	2011	444878.22
UT	49037	Oil (bbl)	2012	453944.4
UT	49037	Oil (bbl)	2013	437210.43
UT	49037	Oil (bbl)	2014	436963.31
UT	49039	Gas (mcf)	2008	19116
UT	49039	Gas (mcf)	2009	66297
UT	49039	Oil (bbl)	2008	4824
UT	49039	Oil (bbl)	2009	16549
UT	49041	Coal (tons)	2005	0
UT	49041	Coal (tons)	2006	0
UT	49041	Coal (tons)	2007	0
UT	49041	Coal (tons)	2008	0
UT	49041	Coal (tons)	2009	0
UT	49041	Coal (tons)	2010	0
UT	49041	Coal (tons)	2011	0
UT	49041	Coal (tons)	2012	0
UT	49041	Coal (tons)	2013	0
UT	49041	Coal (tons)	2014	0
UT	49041	Oil (bbl)	2005	563098.48
UT	49041	Oil (bbl)	2006	1661270.87
UT	49041	Oil (bbl)	2007	1418250.02
UT	49041	Oil (bbl)	2008	1665708.7
UT	49041	Oil (bbl)	2009	2365384.33
UT	49041	Oil (bbl)	2010	2039666.01
UT	49041	Oil (bbl)	2011	1961412.96
UT	49041	Oil (bbl)	2012	1726199.58
UT	49041	Oil (bbl)	2013	1466894.28
UT	49041	Oil (bbl)	2014	1251918.12
UT	49043	Gas (mcf)	2005	252377.23
UT	49043	Gas (mcf)	2006	223155.73
UT	49043	Gas (mcf)	2007	239905.87
UT	49043	Gas (mcf)	2008	235940.84
UT	49043	Gas (mcf)	2009	144673.92
UT	49043	Gas (mcf)	2010	126854.89
UT	49043	Gas (mcf)	2011	157841.9
UT	49043	Gas (mcf)	2012	134383.09
UT	49043	Gas (mcf)	2013	126874.12
UT	49043	Gas (mcf)	2014	123284.84
UT	49043	Oil (bbl)	2005	49997.5
UT	49043	Oil (bbl)	2006	46644.23
UT	49043	Oil (bbl)	2007	40314.96
UT	49043	Oil (bbl)	2008	38118.49
UT	49043	Oil (bbl)	2009	19333.63
UT	49043	Oil (bbl)	2010	15929.72
UT	49043	Oil (bbl)	2011	13369.02
UT	49043	Oil (bbl)	2012	15089.02
UT	49043	Oil (bbl)	2013	28291.32
UT	49043	Oil (bbl)	2014	32743.22
UT	49045	Magnesium Chloride Brine (tons)	2005	0
UT	49045	Magnesium Chloride Brine (tons)	2006	0
UT	49045	Magnesium Chloride Brine (tons)	2007	0
UT	49045	Magnesium Chloride Brine (tons)	2008	0
UT	49045	Magnesium Chloride Brine (tons)	2009	0
UT	49045	Magnesium Chloride Brine (tons)	2010	0
UT	49045	Magnesium Chloride Brine (tons)	2011	0
UT	49045	Magnesium Chloride Brine (tons)	2012	0
UT	49045	Magnesium Chloride Brine (tons)	2013	0
UT	49045	Magnesium Chloride Brine (tons)	2014	0
UT	49045	Manure Salts (tons)	2005	0
UT	49045	Manure Salts (tons)	2006	0
UT	49045	Manure Salts (tons)	2007	0
UT	49045	Manure Salts (tons)	2008	0
UT	49045	Manure Salts (tons)	2009	0
UT	49045	Manure Salts (tons)	2010	0
UT	49045	Manure Salts (tons)	2011	0
UT	49045	Manure Salts (tons)	2012	0
UT	49045	Potash (tons)	2005	0
UT	49045	Potash (tons)	2006	0
UT	49045	Potash (tons)	2007	0
UT	49045	Potash (tons)	2008	0
UT	49045	Potash (tons)	2009	0
UT	49045	Potash (tons)	2010	0
UT	49045	Potash (tons)	2011	0
UT	49045	Potash (tons)	2012	0
UT	49045	Potash (tons)	2013	0
UT	49045	Potash (tons)	2014	0
UT	49045	Salt (tons)	2005	0
UT	49045	Salt (tons)	2006	0
UT	49045	Salt (tons)	2007	0
UT	49045	Salt (tons)	2008	0
UT	49045	Salt (tons)	2009	0
UT	49045	Salt (tons)	2010	0
UT	49045	Salt (tons)	2011	0
UT	49045	Salt (tons)	2012	0
UT	49045	Salt (tons)	2013	0
UT	49045	Salt (tons)	2014	0
UT	49047	Gas (mcf)	2005	117190242
UT	49047	Gas (mcf)	2006	149168302.6
UT	49047	Gas (mcf)	2007	162707393.3
UT	49047	Gas (mcf)	2008	214960185.3
UT	49047	Gas (mcf)	2009	223029797.7
UT	49047	Gas (mcf)	2010	220286740.4
UT	49047	Gas (mcf)	2011	227731057.5
UT	49047	Gas (mcf)	2012	248371286.1
UT	49047	Gas (mcf)	2013	234676051.6
UT	49047	Gas (mcf)	2014	223482728.4
UT	49047	Gilsonite (tons)	2005	8041
UT	49047	Gilsonite (tons)	2006	8776
UT	49047	Gilsonite (tons)	2007	10879
UT	49047	Gilsonite (tons)	2008	16957
UT	49047	Gilsonite (tons)	2009	13016
UT	49047	Gilsonite (tons)	2010	28082
UT	49047	Gilsonite (tons)	2011	0
UT	49047	Gilsonite (tons)	2012	35927
UT	49047	Gilsonite (tons)	2013	0
UT	49047	Gilsonite (tons)	2014	0
UT	49047	Oil (bbl)	2005	2691683.69
UT	49047	Oil (bbl)	2006	2950421.17
UT	49047	Oil (bbl)	2007	3465590.19
UT	49047	Oil (bbl)	2008	4340299.65
UT	49047	Oil (bbl)	2009	4500503.31
UT	49047	Oil (bbl)	2010	5666719.58
UT	49047	Oil (bbl)	2011	5401249.96
UT	49047	Oil (bbl)	2012	5622809.28
UT	49047	Oil (bbl)	2013	5998550.14
UT	49047	Oil (bbl)	2014	6854146.1
UT	49049	Gas (mcf)	2005	22617.14
UT	49049	Gas (mcf)	2006	42858.75
UT	49049	Gas (mcf)	2007	41115.64
UT	49049	Gas (mcf)	2008	39595.83
UT	49049	Gas (mcf)	2009	34867.26
UT	49049	Gas (mcf)	2010	30605.3
UT	49049	Gas (mcf)	2011	27732.33
UT	49049	Gas (mcf)	2012	23547.86
UT	49049	Gas (mcf)	2013	22467.99
UT	49049	Gas (mcf)	2014	20440.75
UT	49053	Gas (mcf)	2005	5445
UT	49053	Gas (mcf)	2006	4712
UT	49053	Gas (mcf)	2007	4365
UT	49053	Gas (mcf)	2008	4648
UT	49053	Gas (mcf)	2009	3630
UT	49053	Gas (mcf)	2010	4047
UT	49053	Gas (mcf)	2011	3998
UT	49053	Gas (mcf)	2012	4035
UT	49053	Gas (mcf)	2013	4129
UT	49053	Gas (mcf)	2014	3899
VA	51051	Gas (mcf)	2005	255301.9
VA	51051	Gas (mcf)	2006	241734.21
VA	51051	Gas (mcf)	2007	206301.65
VA	51051	Gas (mcf)	2008	201199.79
VA	51051	Gas (mcf)	2009	178133.71
VA	51051	Gas (mcf)	2010	172099.83
VA	51051	Gas (mcf)	2011	159776.04
VA	51051	Gas (mcf)	2012	153658.61
VA	51051	Gas (mcf)	2013	143227.38
VA	51051	Gas (mcf)	2014	131549
VA	51051	Oil (bbl)	2005	20.73
VA	51071	Limestone (tons)	2005	0
VA	51071	Limestone (tons)	2006	0
VA	51071	Limestone (tons)	2007	0
VA	51071	Limestone (tons)	2008	0
VA	51071	Limestone (tons)	2009	0
VA	51071	Limestone (tons)	2010	0
VA	51071	Limestone (tons)	2011	0
VA	51071	Limestone (tons)	2012	0
VA	51071	Limestone (tons)	2013	0
VA	51071	Limestone (tons)	2014	0
VA	51091	Gas (mcf)	2005	1778
VA	51091	Gas (mcf)	2006	2830
VA	51091	Gas (mcf)	2007	681
VA	51091	Gas (mcf)	2008	182.5
VA	51195	Gas (mcf)	2005	1383.5
VA	51195	Gas (mcf)	2006	1342.35
VA	51195	Gas (mcf)	2007	1374.5
VA	51195	Gas (mcf)	2008	9618.61
VA	51195	Gas (mcf)	2009	20180.93
VA	51195	Gas (mcf)	2010	17194.44
VA	51195	Gas (mcf)	2011	21855.73
VA	51195	Gas (mcf)	2012	20290.16
VA	51195	Gas (mcf)	2013	19505.66
VA	51195	Gas (mcf)	2014	17829.8
WA	53041	Coal (tons)	2005	0
Withheld	Withheld	Borate Products (ton)	2005	33706
Withheld	Withheld	Borate Products (ton)	2006	33106
Withheld	Withheld	Borate Products (ton)	2007	32736
Withheld	Withheld	Borate Products (ton)	2008	33520
Withheld	Withheld	Borate Products (ton)	2009	31284
Withheld	Withheld	Borate Products (ton)	2010	130833
Withheld	Withheld	Borate Products (ton)	2011	157392
Withheld	Withheld	Borate Products (ton)	2012	146943
Withheld	Withheld	Borate Products (ton)	2013	156530
Withheld	Withheld	Borate Products (ton)	2014	162731
Withheld	Withheld	Brine Products (tons)	2005	52765.21
Withheld	Withheld	Brine Products (tons)	2006	84052.34
Withheld	Withheld	Brine Products (tons)	2007	46600.09
Withheld	Withheld	Brine Products (tons)	2008	77591.21
Withheld	Withheld	Brine Products (tons)	2009	55478
Withheld	Withheld	Brine Products (tons)	2010	68327.81
Withheld	Withheld	Brine Products (tons)	2011	73522
Withheld	Withheld	Brine Products (tons)	2012	70061
Withheld	Withheld	Brine Products (tons)	2013	61077
Withheld	Withheld	Brine Products (tons)	2014	51291
Withheld	Withheld	Clay (tons)	2005	62138
Withheld	Withheld	Clay (tons)	2006	84876
Withheld	Withheld	Clay (tons)	2007	67014
Withheld	Withheld	Clay (tons)	2008	25139
Withheld	Withheld	Clay (tons)	2009	7021
Withheld	Withheld	Clay (tons)	2010	15627
Withheld	Withheld	Clay (tons)	2011	21891
Withheld	Withheld	Clay (tons)	2012	29990
Withheld	Withheld	Clay (tons)	2013	28333
Withheld	Withheld	Coal (tons)	2005	24919890.01
Withheld	Withheld	Coal (tons)	2006	22435709.04
Withheld	Withheld	Coal (tons)	2007	18961860.04
Withheld	Withheld	Coal (tons)	2008	20465633
Withheld	Withheld	Coal (tons)	2009	19167321.61
Withheld	Withheld	Coal (tons)	2010	18396804.24
Withheld	Withheld	Coal (tons)	2011	15843973.71
Withheld	Withheld	Coal (tons)	2012	19320740.91
Withheld	Withheld	Coal (tons)	2013	21318188.32
Withheld	Withheld	Coal (tons)	2014	34078422.39
Withheld	Withheld	Copper Concentrate (tons)	2005	749
Withheld	Withheld	Copper Concentrate (tons)	2006	519
Withheld	Withheld	Copper Concentrate (tons)	2007	1702
Withheld	Withheld	Copper Concentrate (tons)	2008	222
Withheld	Withheld	Copper Concentrate (tons)	2009	977
Withheld	Withheld	Copper Concentrate (tons)	2010	1176
Withheld	Withheld	Copper Concentrate (tons)	2011	729
Withheld	Withheld	Copper Concentrate (tons)	2012	1509.67
Withheld	Withheld	Copper Concentrate (tons)	2013	129
Withheld	Withheld	Copper Concentrate (tons)	2014	278
Withheld	Withheld	Gilsonite (tons)	2011	22568
Withheld	Withheld	Gilsonite (tons)	2013	24919
Withheld	Withheld	Gilsonite (tons)	2014	28936
Withheld	Withheld	Gold and Silver Products (oz)	2005	43
Withheld	Withheld	Gold and Silver Products (oz)	2006	74
Withheld	Withheld	Gold and Silver Products (oz)	2007	40
Withheld	Withheld	Gold and Silver Products (oz)	2008	7
Withheld	Withheld	Gold and Silver Products (oz)	2009	217
Withheld	Withheld	Gold and Silver Products (oz)	2010	122
Withheld	Withheld	Gold and Silver Products (oz)	2011	23
Withheld	Withheld	Gold and Silver Products (oz)	2013	1
Withheld	Withheld	Gold Products (ounces)	2009	7
Withheld	Withheld	Gold Products (ounces)	2011	10
Withheld	Withheld	Hardrock Products (tons)	2005	36756
Withheld	Withheld	Hardrock Products (tons)	2006	68941
Withheld	Withheld	Hardrock Products (tons)	2007	142378
Withheld	Withheld	Hardrock Products (tons)	2008	187627
Withheld	Withheld	Hardrock Products (tons)	2009	182432
Withheld	Withheld	Hardrock Products (tons)	2010	158266
Withheld	Withheld	Hardrock Products (tons)	2011	174574
Withheld	Withheld	Hardrock Products (tons)	2012	137956
Withheld	Withheld	Hardrock Products (tons)	2013	71696
Withheld	Withheld	Hardrock Products (tons)	2014	22598
Withheld	Withheld	Lead Concentrate (tons)	2006	1233
Withheld	Withheld	Lead Concentrate (tons)	2007	1620
Withheld	Withheld	Lead Concentrate (tons)	2008	988
Withheld	Withheld	Lead Concentrate (tons)	2009	2053
Withheld	Withheld	Lead Concentrate (tons)	2010	518
Withheld	Withheld	Lead Concentrate (tons)	2011	1562
Withheld	Withheld	Lead Concentrate (tons)	2012	2470
Withheld	Withheld	Lead Concentrate (tons)	2013	828.53
Withheld	Withheld	Lead Concentrate (tons)	2014	987.3
Withheld	Withheld	Other Coal Products (tons)	2006	7056
Withheld	Withheld	Other Coal Products (tons)	2008	2232
Withheld	Withheld	Other Coal Products (tons)	2009	6060
Withheld	Withheld	Other Coal Products (tons)	2010	8100
Withheld	Withheld	Other Coal Products (tons)	2011	8496
Withheld	Withheld	Other Coal Products (tons)	2012	7316
Withheld	Withheld	Other Coal Products (tons)	2013	10666
Withheld	Withheld	Other Coal Products (tons)	2014	142273
Withheld	Withheld	Other Potassium Products (tons)	2005	8213
Withheld	Withheld	Other Potassium Products (tons)	2006	237500
Withheld	Withheld	Other Potassium Products (tons)	2007	231617
Withheld	Withheld	Other Potassium Products (tons)	2008	539195
Withheld	Withheld	Other Potassium Products (tons)	2009	353007
Withheld	Withheld	Other Potassium Products (tons)	2010	400303
Withheld	Withheld	Other Potassium Products (tons)	2011	526581
Withheld	Withheld	Other Potassium Products (tons)	2012	158953
