Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	KY	Owsley	21189	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	1086.72
2004	KY	Pike	21195	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	78303.11
2004	KY	Whitley	21235	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	43191.55
2004	LA	Beauregard	22011	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	203.92
2004	LA	Beauregard	22011	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	16.94
2004	LA	Beauregard	22011	NGL (gal)	Gas Plant Products (gal)	Royalties	1186.08
2004	LA	Beauregard	22011	Oil (bbl)	Oil (bbl)	Royalties	97.36
2004	LA	Bienville	22013	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	8734.24
2004	LA	Bienville	22013	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	25508.72
2004	LA	Bienville	22013	Oil (bbl)	Condensate (bbl)	Royalties	22
2004	LA	Bossier	22015	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	10822850.06
2004	LA	Bossier	22015	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	4109069.94
2004	LA	Bossier	22015	NGL (gal)	Gas Plant Products (gal)	Royalties	3385210.39
2004	LA	Bossier	22015	Oil (bbl)	Condensate (bbl)	Royalties	25283.43
2004	LA	Bossier	22015	Oil (bbl)	Oil (bbl)	Royalties	38667.73
2004	LA	Caddo	22017	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	3370.3
2004	LA	Caddo	22017	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	86151.01
2004	LA	Caddo	22017	NGL (gal)	Gas Plant Products (gal)	Royalties	20.93
2004	LA	Caddo	22017	Oil (bbl)	Condensate (bbl)	Royalties	-4.35
2004	LA	Caddo	22017	Oil (bbl)	Oil (bbl)	Royalties	14826.21
2004	LA	Calcasieu	22019	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	163392.2
2004	LA	Calcasieu	22019	Oil (bbl)	Condensate (bbl)	Royalties	509.38
2004	LA	Cameron	22023	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	5740.49
2004	LA	Cameron	22023	NGL (gal)	Gas Plant Products (gal)	Royalties	12788.79
